publisher,features,xboxRating,onlineFeatures,gameName,gameUrl,priceGold,dayRecorded,releaseDate,genre,highresboxart,price,developer
,,4.9,,Artifex Mundi Essential Bundle,https://www.microsoft.com/en-us/store/p/artifex-mundi-essential-bundle/c3cbd4phvglr,,03/03/17,,,,$19.99,
,,3.2,,How to Survive: Storm Warning Edition,https://www.microsoft.com/en-us/store/p/how-to-survive-storm-warning-edition/c3k1ht81z3qc,,03/03/17,,,,$19.99,
,,2.6,,The Banner Saga 2,https://www.microsoft.com/en-us/store/p/the-banner-saga-2/brdv9zw67f96,,03/03/17,,,,$19.99,
,,3.7,,F1™ 2015,https://www.microsoft.com/en-us/store/p/f1-2015/brq7qhzdwv1c,,03/03/17,,,,$39.99,
,,2.8,,Factotum 90,https://www.microsoft.com/en-us/store/p/factotum-90/brtxkn8ct7j3,,03/03/17,,,,$5.99,
,,4.6,,EARTH'S DAWN,https://www.microsoft.com/en-us/store/p/earths-dawn/bs3s7s0qmljb,,03/03/17,,,,$29.99,
,,4,,Shadow Warrior,https://www.microsoft.com/en-us/store/p/shadow-warrior/br7zjjhgwt5x,,03/03/17,,,,$29.99,
,,3.7,,Contrast,https://www.microsoft.com/en-us/store/p/contrast/bsltqt4l0rlv,,03/03/17,,,,$9.99,
,,4.1,,"The Walking Dead: Michonne - Ep. 1, In Too Deep",https://www.microsoft.com/en-us/store/p/the-walking-dead-michonne-ep-1-in-too-deep/bxgsg9j32flj,,03/03/17,,,,$4.99,
,,2.7,,Boggle,https://www.microsoft.com/en-us/store/p/boggle/c58bnjcdwj4x,,03/03/17,,,,$9.99,
,,3.4,,Action Henk,https://www.microsoft.com/en-us/store/p/action-henk/bs6hbzbj1tws,,03/03/17,,,,$14.99,
,,3.3,,Gemini: Heroes Reborn,https://www.microsoft.com/en-us/store/p/gemini-heroes-reborn/bsd19lv8dmrn,,03/03/17,,,,$14.99,
,,2.6,,Speedboat Challenge,https://www.microsoft.com/en-us/store/p/speedboat-challenge/btc15pqntk9n,,03/03/17,,,,$13.99,
,,3,,Coffin Dodgers,https://www.microsoft.com/en-us/store/p/coffin-dodgers/bxf6k0cjzkmw,,03/03/17,,,,$11.99,
,,3.6,,Starpoint Gemini 2,https://www.microsoft.com/en-us/store/p/starpoint-gemini-2/bzmmh8hq50nr,,03/03/17,,,,$34.99,
,,3.7,,Max: The Curse of Brotherhood,https://www.microsoft.com/en-us/store/p/max-the-curse-of-brotherhood/c0sfcf4pbrsz,,03/03/17,,,,$14.99,
,,4.4,,Claire: Extended Cut,https://www.microsoft.com/en-us/store/p/claire-extended-cut/btfwj9fdsftt,,03/03/17,,,,$14.99,
,,3.1,,Zombie Driver Ultimate Edition,https://www.microsoft.com/en-us/store/p/zombie-driver-ultimate-edition/bvn6k0mhddwz,,03/03/17,,,,$14.99,
,,2.9,,Just Dance® Disney Party 2,https://www.microsoft.com/en-us/store/p/just-dance-disney-party-2/bvztzq53rsxl,,03/03/17,,,,$39.99,
,,4.1,,Hard Reset Redux,https://www.microsoft.com/en-us/store/p/hard-reset-redux/bwcxfw8v0hbh,,03/03/17,,,,$19.99,
,,4,,FINAL FANTASY TYPE-0 HD,https://www.microsoft.com/en-us/store/p/final-fantasy-type-0-hd/c1f1hjk2njpj,,03/03/17,,,,$29.99,
,,3.9,,Carmageddon: Max Damage,https://www.microsoft.com/en-us/store/p/carmageddon-max-damage/c36lt5hkhbjp,,03/03/17,,,,$19.99,
,,3.6,,Solitaire,https://www.microsoft.com/en-us/store/p/solitaire/c45070xmsgqv,,03/03/17,,,,$9.99,
,,3.3,,Assassin's Creed Chronicles – Trilogy,https://www.microsoft.com/en-us/store/p/assassins-creed-chronicles-trilogy/c4hb1xwt02dk,,03/03/17,,,,$24.99,
,,3.9,,Unepic,https://www.microsoft.com/en-us/store/p/unepic/bwh2q8nm07pc,,03/03/17,,,,$9.99,
,,2.9,,Death God University,https://www.microsoft.com/en-us/store/p/death-god-university/c02r74432kq2,,03/03/17,,,,$9.99,
,,3.8,,Armikrog,https://www.microsoft.com/en-us/store/p/armikrog/c17vp2k82lwr,,03/03/17,,,,$9.99,
,,3.2,,TRON RUN/r,https://www.microsoft.com/en-us/store/p/tron-run-r/c210s1dd8bk2,,03/03/17,,,,$19.99,
,,2.4,,Puzzle Bundle,https://www.microsoft.com/en-us/store/p/puzzle-bundle/c3rqnxcvpxl7,,03/03/17,,,,$9.99,
,,4.2,,The Banner Saga,https://www.microsoft.com/en-us/store/p/the-banner-saga/bsrvv8tjgvvz,,03/03/17,,,,$19.99,
,,4.4,,Shantae and the Pirate's Curse,https://www.microsoft.com/en-us/store/p/shantae-and-the-pirates-curse/btqp8rrp1pkd,,03/03/17,,,,$19.99,
,,3.5,,Bridge Constructor,https://www.microsoft.com/en-us/store/p/bridge-constructor/bwg6lft5qdr3,,03/03/17,,,,$9.99,
,,3.1,,Rabbids Invasion : The Interactive TV Show,https://www.microsoft.com/en-us/store/p/rabbids-invasion-the-interactive-tv-show/bxz0jdcprv6c,,03/03/17,,,,$19.99,
,,3.4,,The Bridge,https://www.microsoft.com/en-us/store/p/the-bridge/c2p1cf27vvdf,,03/03/17,,,,$9.99,
,,4,,Mekazoo,https://www.microsoft.com/en-us/store/p/mekazoo/c2sls7ff8bf5,,03/03/17,,,,$19.99,
,,3.8,,NOT A HERO: SUPER SNAZZY EDITION,https://www.microsoft.com/en-us/store/p/not-a-hero-super-snazzy-edition/c36c4t4tb7kn,,03/03/17,,,,$12.99,
,,4,,ARSLAN: THE WARRIORS OF LEGEND,https://www.microsoft.com/en-us/store/p/arslan-the-warriors-of-legend/c38n8bl4hm2v,,03/03/17,,,,$59.99,
,,2.4,,ZHEROS,https://www.microsoft.com/en-us/store/p/zheros/c549drbsh9b7,,03/03/17,,,,$9.99,
,,2.7,,Castles,https://www.microsoft.com/en-us/store/p/castles/c5f0x1ns204r,,03/03/17,,,,$4.99,
,,3,,Reagan Gorbachev,https://www.microsoft.com/en-us/store/p/reagan-gorbachev/bncqrbbgpmn4,,03/03/17,,,,$9.99,
,,3,,Perfect Woman,https://www.microsoft.com/en-us/store/p/perfect-woman/bnl7rdp9q809,,03/03/17,,,,$8.99,
,,4.3,,Mordheim: City of the Damned,https://www.microsoft.com/en-us/store/p/mordheim-city-of-the-damned/c4mxz1c8gddp,,03/03/17,,,,$39.99,
,,3.1,,Styx: Master of Shadows,https://www.microsoft.com/en-us/store/p/styx-master-of-shadows/bnk369q6jj5t,,03/03/17,,,,$29.99,
,,2.9,,Threes!,https://www.microsoft.com/en-us/store/p/threes/bs8k8pj8sbfl,,03/03/17,,,,$4.99,
,,3.9,,Dungeon of the Endless,https://www.microsoft.com/en-us/store/p/dungeon-of-the-endless/bt56b4r21179,,03/03/17,,,,$9.99,
,,2.8,,Spectra,https://www.microsoft.com/en-us/store/p/spectra/c3ggvfh3vbkj,,03/03/17,,,,$7.49,
,,0,,Kinect Mega Bundle: 4 in 1,https://www.microsoft.com/en-us/store/p/kinect-mega-bundle-4-in-1/c4zjgmmwgnk7,,03/03/17,,,,$49.99,
,,3.1,,RABBIDS INVASION - GOLD EDITION,https://www.microsoft.com/en-us/store/p/rabbids-invasion-gold-edition/c50kfxwmqsfw,,03/03/17,,,,$34.99,
,,3.7,,Livelock,https://www.microsoft.com/en-us/store/p/livelock/bnjtsctsmxgm,,03/03/17,,,,$19.99,
,,3.6,,Heart&Slash,https://www.microsoft.com/en-us/store/p/heart-slash/bnpjv2z29721,,03/03/17,,,,$19.99,
,,0,,10tons Adventure Puzzles Bundle,https://www.microsoft.com/en-us/store/p/10tons-adventure-puzzles-bundle/bp2k9g8x3ww0,,03/03/17,,,,$13.99,
,,2.9,,Dad Beat Dads,https://www.microsoft.com/en-us/store/p/dad-beat-dads/bpdhnvnm6x8l,,03/03/17,,,,$5.99,
,,4.5,,Wand Wars,https://www.microsoft.com/en-us/store/p/wand-wars/bqgqz19klw03,,03/03/17,,,,$11.99,
,,4.4,,Armello,https://www.microsoft.com/en-us/store/p/armello/bt990qwd1dlf,,03/03/17,,,,$19.99,
,,2.5,,R.B.I. Baseball 15,https://www.microsoft.com/en-us/store/p/rbi-baseball-15/bvm6t4gxbvbq,,03/03/17,,,,$19.99,
,,3.9,,Enigmatis: The Ghosts of Maple Creek,https://www.microsoft.com/en-us/store/p/enigmatis-the-ghosts-of-maple-creek/bz8c3q470wq6,,03/03/17,,,,$9.99,
,,3,,Premium Starter Pack,https://www.microsoft.com/en-us/store/p/premium-starter-pack/bztfg2cxkmnv,,03/03/17,,,,$19.99,
,,2.5,,Blast 'Em Bunnies,https://www.microsoft.com/en-us/store/p/blast-em-bunnies/bnv01zwvntzv,,03/03/17,,,,$4.99,
,,4.1,,Toy Odyssey,https://www.microsoft.com/en-us/store/p/toy-odyssey/bnz03nt5pgh5,,03/03/17,,,,$14.99,
,,2.5,,Handball 17,https://www.microsoft.com/en-us/store/p/handball-17/bphw1qwrdvtv,,03/03/17,,,,$59.99,
,,0,,Kinect Triple Bundle: Beats & Booms & Squids,https://www.microsoft.com/en-us/store/p/kinect-triple-bundle-beats-booms-squids/bpktj8lqdbqh,,03/03/17,,,,$24.99,
,,2.7,,LA Cops,https://www.microsoft.com/en-us/store/p/la-cops/bqh1s9925b1r,,03/03/17,,,,$14.99,
,,3.6,,Monochroma,https://www.microsoft.com/en-us/store/p/monochroma/brg6j553l5kt,,03/03/17,,,,$9.99,
,,3.4,,Beatbuddy: Tale of the Guardians,https://www.microsoft.com/en-us/store/p/beatbuddy-tale-of-the-guardians/brh0dmxl6mr5,,03/03/17,,,,$9.99,
,,3.7,,Sylvio,https://www.microsoft.com/en-us/store/p/sylvio/brxk34kjjxh8,,03/03/17,,,,$12.99,
,,3.2,,Transformers: Rise of the Dark Spark,https://www.microsoft.com/en-us/store/p/transformers-rise-of-the-dark-spark/c32p8qwmqhwd,,03/03/17,,,,$59.99,
,,4.2,,Spheroids,https://www.microsoft.com/en-us/store/p/spheroids/9nblggh42536,,03/03/17,,,,$7.99,
,,3.3,,Stikbold! A Dodgeball Adventure,https://www.microsoft.com/en-us/store/p/stikbold-a-dodgeball-adventure/bplb9k9c4dvz,,03/03/17,,,,$9.99,
,,4.3,,Deus Ex: Mankind Divided - Digital Deluxe Edition,https://www.microsoft.com/en-us/store/p/deus-ex-mankind-divided-digital-deluxe-edition/bqgpxm2h3t4h,,03/03/17,,,,$89.99,
,,2.6,,Shred It!,https://www.microsoft.com/en-us/store/p/shred-it/bpq6pcks8kpx,,03/03/17,,,,$9.99,
,,3.5,,Rogue Stormers,https://www.microsoft.com/en-us/store/p/rogue-stormers/bqc3s5zjj9h5,,03/03/17,,,,$19.99,
,,3.6,,Thomas Was Alone,https://www.microsoft.com/en-us/store/p/thomas-was-alone/bqzsck80f075,,03/03/17,,,,$10.99,
,,2.7,,GG Bundle 2015,https://www.microsoft.com/en-us/store/p/gg-bundle-2015/br97hs3ffwjj,,03/03/17,,,,$14.99,
,,4.8,,Headlander,https://www.microsoft.com/en-us/store/p/headlander/bvgx58f7hzgh,,03/03/17,,,,$19.99,
,,2.9,,Beatsplosion for Kinect,https://www.microsoft.com/en-us/store/p/beatsplosion-for-kinect/bs1c1bs3ss0v,,03/03/17,,,,$12.99,
,,3.5,,Teslagrad,https://www.microsoft.com/en-us/store/p/teslagrad/bsdd0qjnf1z5,,03/03/17,,,,$14.99,
,,3.1,,Bedlam - The Game By Christopher Brookmyre,https://www.microsoft.com/en-us/store/p/bedlam-the-game-by-christopher-brookmyre/bsf0bbtqptxw,,03/03/17,,,,$9.99,
,,4,,Blues and Bullets - Episode 1,https://www.microsoft.com/en-us/store/p/blues-and-bullets-episode-1/bswkx5k46w7m,,03/03/17,,,,$4.99,
,,2.7,,6180 the moon,https://www.microsoft.com/en-us/store/p/6180-the-moon/bqngbllh41p6,,03/03/17,,,,$3.99,
,,2.5,,Clash,https://www.microsoft.com/en-us/store/p/clash/bvh4l9tkg8bl,,03/03/17,,,,$8.49,
,,2.8,,Quatros Origins,https://www.microsoft.com/en-us/store/p/quatros-origins/bvw8zcf6l99g,,03/03/17,,,,$4.99,
,,3.6,,Star Hammer: The Vanguard Prophecy,https://www.microsoft.com/en-us/store/p/star-hammer-the-vanguard-prophecy/bvz0znk4rkmz,,03/03/17,,,,$19.99,
,,3.7,,WWE 2K16 Digital Deluxe Edition,https://www.microsoft.com/en-us/store/p/wwe-2k16-digital-deluxe-edition/bw58nnwf2j3z,,03/03/17,,,,$69.99,
,,2.5,,ClusterPuck 99,https://www.microsoft.com/en-us/store/p/clusterpuck-99/bt12wstvstvh,,03/03/17,,,,$9.99,
,,2.7,,Paranautical Activity,https://www.microsoft.com/en-us/store/p/paranautical-activity/btjp2gdqd2nn,,03/03/17,,,,$9.99,
,,3.1,,Spy Chameleon,https://www.microsoft.com/en-us/store/p/spy-chameleon/bts53sj098hj,,03/03/17,,,,$4.99,
,,3.3,,JumpJet Rex,https://www.microsoft.com/en-us/store/p/jumpjet-rex/bv4s8n6c2r24,,03/03/17,,,,$9.99,
,,3.6,,The Swapper,https://www.microsoft.com/en-us/store/p/the-swapper/bxspzm4kzs5f,,03/03/17,,,,$14.99,
,,3.2,,Amazing Princess Sarah,https://www.microsoft.com/en-us/store/p/amazing-princess-sarah/bzz09b2b36p2,,03/03/17,,,,$6.49,
,,3.1,,Gunscape,https://www.microsoft.com/en-us/store/p/gunscape/c0jzjrmf1vw2,,03/03/17,,,,$19.99,
,,3.6,,Blue Rider,https://www.microsoft.com/en-us/store/p/blue-rider/c10vstxqh606,,03/03/17,,,,$9.99,
,,2.5,,Strike Suit Zero: Director's Cut,https://www.microsoft.com/en-us/store/p/strike-suit-zero-directors-cut/bv4v52xxvzjj,,03/03/17,,,,$19.99,
,,2.7,,Super Party Sports: Football,https://www.microsoft.com/en-us/store/p/super-party-sports-football/c14dn8wjf5g5,,03/03/17,,,,$4.99,
,,3.3,,Ginger: Beyond the crystal,https://www.microsoft.com/en-us/store/p/ginger-beyond-the-crystal/c14xnz26mq80,,03/03/17,,,,$19.99,
,,3.6,,The Book of Unwritten Tales 2,https://www.microsoft.com/en-us/store/p/the-book-of-unwritten-tales-2/c1txs9v9ljdb,,03/03/17,,,,$19.99,
,,3.8,,Dogos,https://www.microsoft.com/en-us/store/p/dogos/c26xxbz3l134,,03/03/17,,,,$11.99,
,,4.2,,Wells,https://www.microsoft.com/en-us/store/p/wells/bwbvjbbg4t9t,,03/03/17,,,,$9.99,
,,3.5,,Full Mojo Rampage,https://www.microsoft.com/en-us/store/p/full-mojo-rampage/bz1mgc7wb6kz,,03/03/17,,,,$12.99,
,,3,,So Many Me,https://www.microsoft.com/en-us/store/p/so-many-me/bz85pvxh4jlf,,03/03/17,,,,$14.99,
,,1.7,,Yasai Ninja,https://www.microsoft.com/en-us/store/p/yasai-ninja/bzh49h6j7469,,03/03/17,,,,$4.99,
,,4,,Just Cause 3 XL Edition,https://www.microsoft.com/en-us/store/p/just-cause-3-xl-edition/c0gfnldbmlk4,,03/03/17,,,,$84.49,
,,3.7,,TEMBO THE BADASS ELEPHANT,https://www.microsoft.com/en-us/store/p/tembo-the-badass-elephant/c28vpjv3nzm9,,03/03/17,,,,$14.99,
,,3,,Giana Sisters: Dream Runners,https://www.microsoft.com/en-us/store/p/giana-sisters-dream-runners/c2b96bfhn0ng,,03/03/17,,,,$9.99,
,,2,,Handball 16,https://www.microsoft.com/en-us/store/p/handball-16/c38h2c4cgd9b,,03/03/17,,,,$29.99,
,,2.4,,Grand Prix Rock 'N Racing,https://www.microsoft.com/en-us/store/p/grand-prix-rock-n-racing/c3fl7drcfd8w,,03/03/17,,,,$7.99,
,,3.5,,White Night,https://www.microsoft.com/en-us/store/p/white-night/c09r0b594bq8,,03/03/17,,,,$14.99,
,,3.6,,Dex,https://www.microsoft.com/en-us/store/p/dex/c09xz31gmn2n,,03/03/17,,,,$19.99,
,,2.3,,Rock Zombie,https://www.microsoft.com/en-us/store/p/rock-zombie/c0jtlxfrcl6r,,03/03/17,,,,$7.99,
,,3.1,,Adam's Venture: Origins,https://www.microsoft.com/en-us/store/p/adams-venture-origins/c0mkvjwlnkqv,,03/03/17,,,,$49.99,
,,4.5,,Metro Redux Bundle,https://www.microsoft.com/en-us/store/p/metro-redux-bundle/bv6mjx1tdl17,,03/03/17,,,,$29.99,
,,4.5,,The Walking Dead: Season 1 and Season 2 - Bundle,https://www.microsoft.com/en-us/store/p/the-walking-dead-season-1-and-season-2-bundle/c5gshk01p858,,03/03/17,,,,$44.99,
,,3.6,,The Park,https://www.microsoft.com/en-us/store/p/the-park/c18d48h6hc2r,,03/03/17,,,,$12.99,
,,3.6,,WARRIORS OROCHI 3 Ultimate,https://www.microsoft.com/en-us/store/p/warriors-orochi-3-ultimate/bnqt3lcmjtrs,,03/03/17,,,,$59.99,
,,3.8,,Ziggurat,https://www.microsoft.com/en-us/store/p/ziggurat/c4fdjj0tc3bz,,03/03/17,,,,$14.99,
,,1.9,,Super Night Riders,https://www.microsoft.com/en-us/store/p/super-night-riders/c5dp7mgfr583,,03/03/17,,,,$7.99,
,,2.5,,Moto Racer 4,https://www.microsoft.com/en-us/store/p/moto-racer-4/c5kfh4xkwvkn,,03/03/17,,,,$39.99,
,,3.5,,WWE 2K15 Digital Deluxe Edition,https://www.microsoft.com/en-us/store/p/wwe-2k15-digital-deluxe-edition/bnfzx5svq8ct,,03/03/17,,,,$79.99,
,,2.4,,R.B.I. Baseball 14,https://www.microsoft.com/en-us/store/p/rbi-baseball-14/c0nz2zrck96l,,03/03/17,,,,$19.99,
,,3.3,,Disney Fantasia: Music Evolved – Deluxe Digital Bundle,https://www.microsoft.com/en-us/store/p/disney-fantasia-music-evolved-deluxe-digital-bundle/c0qxp0n08n8n,,03/03/17,,,,$69.99,
,,3.4,,Joe Dever’s Lone Wolf Console Edition,https://www.microsoft.com/en-us/store/p/joe-devers-lone-wolf-console-edition/c12m59wtb2s9,,03/03/17,,,,$14.99,
,,2.4,,Laserlife,https://www.microsoft.com/en-us/store/p/laserlife/c1928v1ngn41,,03/03/17,,,,$14.99,
,,3.6,,Battlefield™ Hardline Deluxe Edition,https://www.microsoft.com/en-us/store/p/battlefield-hardline-deluxe-edition/bq3hxfc90kfd,$22.49,03/03/17,,,,,
,,0,,Rock Band™ 4 Rivals Bundle,https://www.microsoft.com/en-us/store/p/rock-band-4-rivals-bundle/brs6zckhrnvx,$41.99,03/03/17,,,,,
,,3.6,,Forza Horizon 2 Standard - 10th Anniversary Edition,https://www.microsoft.com/en-us/store/p/forza-horizon-2-standard-10th-anniversary-edition/bzg3c4z62f00,,03/03/17,,,,$49.99,
,,3.1,,Wheels of Aurelia,https://www.microsoft.com/en-us/store/p/wheels-of-aurelia/bns26jdndxmj,,03/03/17,,,,$9.99,
,,2.6,,Active Soccer 2 DX,https://www.microsoft.com/en-us/store/p/active-soccer-2-dx/bp8sbptn8x5c,,03/03/17,,,,$9.99,
,,2.7,,KickBeat Special Edition,https://www.microsoft.com/en-us/store/p/kickbeat-special-edition/bpn4bfrvkgcn,,03/03/17,,,,$9.99,
,,3.3,,TRON RUN/r (Deluxe Bundle),https://www.microsoft.com/en-us/store/p/tron-run-r-deluxe-bundle/bqv7k0v4dftt,,03/03/17,,,,$29.99,
,,2.7,,Super GunWorld 2,https://www.microsoft.com/en-us/store/p/super-gunworld-2/c1d7nps8n9tw,,03/03/17,,,,$7.99,
,,2.7,,Tower of Guns,https://www.microsoft.com/en-us/store/p/tower-of-guns/c1wm3781h275,,03/03/17,,,,$14.99,
,,3.3,,Unmechanical: Extended,https://www.microsoft.com/en-us/store/p/unmechanical-extended/c2p43hvqx0xl,,03/03/17,,,,$9.99,
,,0,,Happy Dungeons Golden Start Bundle,https://www.microsoft.com/en-us/store/p/happy-dungeons-golden-start-bundle/c3x1645df5vf,,03/03/17,,,,$44.99,
,,3.3,,Peggle 2 Magical Masters Edition,https://www.microsoft.com/en-us/store/p/peggle-2-magical-masters-edition/c4nt8z9xddh2,$13.49,03/03/17,,,,,
,,3.1,,Super Mega Baseball: Extra Innings,https://www.microsoft.com/en-us/store/p/super-mega-baseball-extra-innings/bnv84ccnxb7j,,03/03/17,,,,$19.99,
,,4.1,,Quantum Break,https://www.microsoft.com/en-us/store/p/quantum-break/bpndkqn84n6l,,03/03/17,,,,$59.99,
,,3.7,,LEGO® Batman™ 3: Beyond Gotham Deluxe Edition,https://www.microsoft.com/en-us/store/p/lego-batman-3-beyond-gotham-deluxe-edition/c4hfhz44z3r3,,03/03/17,,,,$34.99,
,,3,,Sébastien Loeb Rally EVO,https://www.microsoft.com/en-us/store/p/sebastien-loeb-rally-evo/br5bk5pnzkvh,,03/03/17,,,,$39.99,
,,3.3,,Rugby League Live 3,https://www.microsoft.com/en-us/store/p/rugby-league-live-3/br7tphpjvdrw,,03/03/17,,,,$59.99,
,,4.9,,Metrico+,https://www.microsoft.com/en-us/store/p/metrico/brj842f4q6v2,,03/03/17,,,,$13.99,
,,3.1,,Mega Coin Squad,https://www.microsoft.com/en-us/store/p/mega-coin-squad/brm6ss1w7ldk,,03/03/17,,,,$14.99,
,,3.3,,Giana Sisters: Twisted Dreams - Director's Cut,https://www.microsoft.com/en-us/store/p/giana-sisters-twisted-dreams-directors-cut/c48xjrk40vc4,,03/03/17,,,,$14.99,
,,2.2,,The Deer God,https://www.microsoft.com/en-us/store/p/the-deer-god/c4dqxwtp8ss4,,03/03/17,,,,$14.99,
,,2.9,,The Swindle,https://www.microsoft.com/en-us/store/p/the-swindle/c4hmnpgdc80t,,03/03/17,,,,$14.99,
,,2.8,,Chariot Bundle,https://www.microsoft.com/en-us/store/p/chariot-bundle/c4l49dlk5r1n,,03/03/17,,,,$15.99,
,,4.3,,Rise of the Tomb Raider: 20 Year Celebration,https://www.microsoft.com/en-us/store/p/rise-of-the-tomb-raider-20-year-celebration/c4s60fpwf4xn,,03/03/17,,,,$69.99,
,,4.3,,Gears of War 4 Ultimate Edition,https://www.microsoft.com/en-us/store/p/gears-of-war-4-ultimate-edition/9nblggh51b8l,,03/03/17,,,,$99.99,
,,4.1,,Necropolis,https://www.microsoft.com/en-us/store/p/necropolis/bnx8q4j8nf9z,,03/03/17,,,,$29.99,
,,4.2,,One Piece: Burning Blood,https://www.microsoft.com/en-us/store/p/one-piece-burning-blood/bt3rwjd102lx,,03/03/17,,,,,
,,2.1,,Land It!,https://www.microsoft.com/en-us/store/p/land-it/bxl6w3z84rhz,,03/03/17,,,,$13.99,
,,2,,Action News Heroes,https://www.microsoft.com/en-us/store/p/action-news-heroes/bzzwtqm3jk7q,,03/03/17,,,,$6.99,
,,2.4,,LOOT Ultimate Games Bundle,https://www.microsoft.com/en-us/store/p/loot-ultimate-games-bundle/c0d9bdgxhfm7,,03/03/17,,,,$19.99,
,,5,,10tons Physics Puzzle Double Pack,https://www.microsoft.com/en-us/store/p/10tons-physics-puzzle-double-pack/c0kfwvrhnw8p,,03/03/17,,,,$8.99,
,,4.8,,Yesterday Origins,https://www.microsoft.com/en-us/store/p/yesterday-origins/bndz00kq76jj,,03/03/17,,,,$39.99,
,,2.5,,Polychromatic,https://www.microsoft.com/en-us/store/p/polychromatic/bnhgfc82hn48,,03/03/17,,,,$2.99,
,,2,,Frizzy,https://www.microsoft.com/en-us/store/p/frizzy/bnkw9h9hc929,,03/03/17,,,,$7.99,
,,4.1,,Broken Sword 5 - the Serpent’s Curse,https://www.microsoft.com/en-us/store/p/broken-sword-5-the-serpents-curse/bnt2nf1s3hnn,,03/03/17,,,,$24.99,
,,3.5,,Vaccine,https://www.microsoft.com/en-us/store/p/vaccine/bzsbn4jqjbkr,,03/03/17,,,,$9.99,
,,0,,Happy Dungeons Light Start Bundle,https://www.microsoft.com/en-us/store/p/happy-dungeons-light-start-bundle/c18pxfkf65nb,,03/03/17,,,,$9.99,
,,2.7,,Shiftlings,https://www.microsoft.com/en-us/store/p/shiftlings/c36lccgghkl1,,03/03/17,,,,$14.99,
,,2.9,,SlashDash,https://www.microsoft.com/en-us/store/p/slashdash/bp1k0sqkgsdh,,03/03/17,,,,$9.99,
,,3.5,,Lara Croft and the Temple of Osiris & Season Pass Pack,https://www.microsoft.com/en-us/store/p/lara-croft-and-the-temple-of-osiris-season-pass-pack/bp2khsw1h0lv,,03/03/17,,,,$28.99,
,,2,,Monkey King Saga,https://www.microsoft.com/en-us/store/p/monkey-king-saga/bp2rjv5bk3jq,,03/03/17,,,,$9.99,
,,3.2,,CastleStorm - Definitive Edition,https://www.microsoft.com/en-us/store/p/castlestorm-definitive-edition/bp3m4thzp6gg,,03/03/17,,,,$14.99,
,,4.4,,Dead Rising 2 Off the Record,https://www.microsoft.com/en-us/store/p/dead-rising-2-off-the-record/c4d52fgjtbgg,,03/03/17,,,,$19.99,
,,3.8,,Minecraft: Story Mode -  The Complete Season (Episodes 1-5),https://www.microsoft.com/en-us/store/p/minecraft-story-mode-the-complete-season-episodes-1-5/bng0tlggdxng,,03/03/17,,,,$19.99,
,,2.2,,Just Dance 2017® Gold Edition,https://www.microsoft.com/en-us/store/p/just-dance-2017-gold-edition/c53wl9gklzzw,,03/03/17,,,,$59.99,
,,4.7,,Dead Rising,https://www.microsoft.com/en-us/store/p/dead-rising/bzv7w98b3xn4,,03/03/17,,,,$19.99,
,,3.1,,Electronic Super Joy,https://www.microsoft.com/en-us/store/p/electronic-super-joy/bpmkj066rszp,,03/03/17,,,,$9.99,
,,2.9,,Trials of the Blood Dragon,https://www.microsoft.com/en-us/store/p/trials-of-the-blood-dragon/bppr6d5c2glf,,03/03/17,,,,$14.99,
,,3.1,,Level 22,https://www.microsoft.com/en-us/store/p/level-22/bq3b6130c6bm,,03/03/17,,,,$6.99,
,,2.7,,The Living Dungeon,https://www.microsoft.com/en-us/store/p/the-living-dungeon/bqf7tv3nsswl,,03/03/17,,,,$14.99,
,,3.4,,Disney Infinity 3.0 Edition,https://www.microsoft.com/en-us/store/p/disney-infinity-30-edition/c1b77bpdgkz4,,03/03/17,,,,$29.99,
,,4.1,,DmC Devil May Cry: Definitive Edition,https://www.microsoft.com/en-us/store/p/dmc-devil-may-cry-definitive-edition/c27lhb0dh095,,03/03/17,,,,$29.99,
,,3.8,,DYNASTY WARRIORS 8 Empires,https://www.microsoft.com/en-us/store/p/dynasty-warriors-8-empires/c2qcktnwjnwb,,03/03/17,,,,$49.99,
,,4.1,,Sleeping Dogs™ Definitive Edition,https://www.microsoft.com/en-us/store/p/sleeping-dogs-definitive-edition/bs2s6b326wjd,,03/03/17,,,,$29.99,
,,2.8,,First-person bundle,https://www.microsoft.com/en-us/store/p/first-person-bundle/bs94d28q2pvm,,03/03/17,,,,$9.99,
,,2.3,,Kinect Bundle: Beats & Booms,https://www.microsoft.com/en-us/store/p/kinect-bundle-beats-booms/bsfqbwgrkxsr,,03/03/17,,,,$21.99,
,,4.1,,HoPiKo,https://www.microsoft.com/en-us/store/p/hopiko/bt3kkxgv21x8,,03/03/17,,,,$6.99,
,,3,,10 Second Ninja X,https://www.microsoft.com/en-us/store/p/10-second-ninja-x/bvk0vm761v51,,03/03/17,,,,$9.99,
,,4.4,,Nevermind,https://www.microsoft.com/en-us/store/p/nevermind/c3zhxsd83k2h,,03/03/17,,,,$19.99,
,,3.6,,EVERSPACE™ (Game Preview),https://www.microsoft.com/en-us/store/p/everspace-game-preview/9nblggh4sf90,,03/03/17,,,,$29.99,
,,4,,Assassin's Creed® Syndicate Gold Edition,https://www.microsoft.com/en-us/store/p/assassins-creed-syndicate-gold-edition/bnqsz6zs57b0,,03/03/17,,,,$69.99,
