"year","make","model","carline_class","carline_broad","cyl","disp","air_asp","trans_desc","gears","drive_desc","fuel_type","mpg_city","mpg_hwy","mpg_mix","ann_fuel","condition","lux","trans_broad"
2016,"Cadillac","cts-v","Midsize Cars","Cars",8,6.2,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",14,21,17,2900,"Like new","Luxury","Automatic"
2016,"Chevrolet","cruze limited","Midsize Cars","Cars",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",26,38,30,1500,"Like new","Family","Automatic"
2016,"Chevrolet","cruze limited","Midsize Cars","Cars",4,1.4,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",26,38,30,1500,"Like new","Family","Manual"
2016,"Chevrolet","cruze limited","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,35,27,1650,"Like new","Family","Automatic"
2016,"Chevrolet","cruze limited","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,36,29,1550,"Like new","Family","Manual"
2016,"Chevrolet","cruze limited eco","Midsize Cars","Cars",4,1.4,"Turbocharged","Automatic",6,"Front Wheel Drive","Regular Gasoline",26,39,31,1450,"Like new","Family","Automatic"
2016,"Chevrolet","cruze limited eco","Midsize Cars","Cars",4,1.4,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",28,42,33,1350,"Like new","Family","Manual"
2016,"Chevrolet","impala bi-fuel (cng)","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2250,"Like new","Family","Automatic"
2016,"Chevrolet","malibu","Midsize Cars","Cars",4,1.5,"Turbocharged","Automatic",6,"Front Wheel Drive","Regular Gasoline",27,37,31,1450,"Like new","Family","Automatic"
2016,"Chevrolet","malibu","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",47,46,46,1000,"Like new","Family","Automatic"
2016,"Chevrolet","malibu","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Front Wheel Drive","Regular Gasoline",22,33,26,1750,"Like new","Family","Automatic"
2016,"Chevrolet","malibu limited","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,34,27,1650,"Like new","Family","Automatic"
2016,"Chevrolet","sonic 5 rs","Midsize Cars","Cars",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,33,28,1600,"Like new","Family","Automatic"
2016,"Chevrolet","sonic 5 rs","Midsize Cars","Cars",4,1.4,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",26,34,29,1550,"Like new","Family","Manual"
2016,"Chrysler","200","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",23,36,28,1600,"Like new","Family","Automatic"
2016,"Chrysler","200","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",23,36,28,1600,"Like new","Family","Automatic"
2016,"Chrysler","200","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",9,"Front Wheel Drive","Regular Gasoline",19,32,23,1950,"Like new","Family","Automatic"
2016,"Chrysler","200 awd","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",9,"All Wheel Drive","Regular Gasoline",18,29,22,2050,"Like new","Family","Automatic"
2016,"Dodge","challenger","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,30,23,1950,"Like new","Family","Automatic"
2016,"Dodge","challenger","Midsize Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Mid-Grade Gasoline",16,25,19,2500,"Like new","Family","Automatic"
2016,"Dodge","challenger","Midsize Cars","Cars",8,5.7,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Family","Manual"
2016,"Dodge","challenger","Midsize Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,25,18,2750,"Like new","Family","Automatic"
2016,"Dodge","challenger","Midsize Cars","Cars",8,6.4,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",14,23,17,2900,"Like new","Family","Manual"
2016,"Dodge","challenger srt8","Midsize Cars","Cars",8,6.2,"Supercharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",13,22,16,3100,"Like new","Family","Automatic"
2016,"Dodge","challenger srt8","Midsize Cars","Cars",8,6.2,"Supercharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",13,21,16,3100,"Like new","Family","Manual"
2016,"Dodge","challenger srt8","Midsize Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,25,18,2750,"Like new","Family","Automatic"
2016,"Dodge","challenger srt8","Midsize Cars","Cars",8,6.4,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",14,23,17,2900,"Like new","Family","Manual"
2016,"Dodge","dart","Midsize Cars","Cars",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",27,37,31,1600,"Like new","Family","Automatic"
2016,"Dodge","dart","Midsize Cars","Cars",4,1.4,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",27,39,32,1550,"Like new","Family","Manual"
2016,"Dodge","dart","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",24,34,27,1650,"Like new","Family","Automatic"
2016,"Dodge","dart","Midsize Cars","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,36,29,1550,"Like new","Family","Manual"
2016,"Dodge","dart","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",23,35,27,1650,"Like new","Family","Automatic"
2016,"Dodge","dart","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",22,35,27,1650,"Like new","Family","Manual"
2016,"Dodge","dart aero","Midsize Cars","Cars",4,1.4,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",28,40,32,1550,"Like new","Family","Automatic"
2016,"Dodge","dart aero","Midsize Cars","Cars",4,1.4,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",28,41,32,1550,"Like new","Family","Manual"
2016,"Dodge","dart gt","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,31,26,1750,"Like new","Family","Automatic"
2016,"Dodge","dart gt","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",23,33,27,1650,"Like new","Family","Manual"
2016,"Ferrari","ff","Midsize Cars","Cars",12,6.3,"Naturally Aspirated","Automated Manual",7,"Part-time AWD","Premium Gasoline",11,17,13,3800,"Like new","Super","Automatic"
2016,"Ferrari","ff","Midsize Cars","Cars",12,6.3,"Naturally Aspirated","Automated Manual",7,"Part-time AWD","Premium Gasoline",11,16,13,3800,"Like new","Super","Automatic"
2016,"Ford","focus rs awd","Midsize Cars","Cars",4,2.3,"Turbocharged","Manual",6,"All Wheel Drive","Premium Gasoline",19,25,22,2250,"Like new","Family","Manual"
2016,"Ford","focus st fwd","Midsize Cars","Cars",4,2,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",22,31,25,1800,"Like new","Family","Manual"
2016,"Ford","fusion awd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",22,31,25,1800,"Like new","Family","Automatic"
2016,"Ford","fusion fwd","Midsize Cars","Cars",4,1.5,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,36,28,1600,"Like new","Family","Automatic"
2016,"Ford","fusion fwd","Midsize Cars","Cars",4,1.5,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,37,29,1550,"Like new","Family","Automatic"
2016,"Ford","fusion fwd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,33,26,1750,"Like new","Family","Automatic"
2016,"Ford","fusion fwd","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,34,26,1750,"Like new","Family","Automatic"
2016,"Ford","fusion hybrid fwd","Midsize Cars","Cars",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",44,41,42,1050,"Like new","Family","Automatic"
2016,"Honda","accord","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",27,37,31,1450,"Like new","Family","Automatic"
2016,"Honda","accord","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Regular Gasoline",26,35,30,1500,"Like new","Family","Automatic"
2016,"Honda","accord","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",23,34,27,1650,"Like new","Family","Manual"
2016,"Honda","accord","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",21,34,26,1750,"Like new","Family","Automatic"
2016,"Honda","accord","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,32,25,1800,"Like new","Family","Automatic"
2016,"Honda","accord","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",18,28,22,2050,"Like new","Family","Manual"
2016,"Honda","civic 4dr","Midsize Cars","Cars",4,1.5,"Turbocharged","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",31,42,35,1300,"Like new","Family","Automatic"
2016,"Honda","civic 4dr","Midsize Cars","Cars",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",31,41,35,1300,"Like new","Family","Automatic"
2016,"Honda","civic 4dr","Midsize Cars","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",27,40,31,1450,"Like new","Family","Manual"
2016,"Hyundai","elantra","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",28,38,32,1400,"Like new","Family","Automatic"
2016,"Hyundai","elantra","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",27,37,31,1450,"Like new","Family","Manual"
2016,"Hyundai","elantra","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,35,28,1600,"Like new","Family","Automatic"
2016,"Hyundai","elantra","Midsize Cars","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",24,34,28,1600,"Like new","Family","Manual"
2016,"Hyundai","elantra gt","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,33,27,1650,"Like new","Family","Automatic"
2016,"Hyundai","elantra gt","Midsize Cars","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",24,33,27,1650,"Like new","Family","Manual"
2016,"Hyundai","elantra limited","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",27,37,31,1450,"Like new","Family","Automatic"
2016,"Hyundai","sonata hybrid","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",39,43,41,1100,"Like new","Family","Automatic"
2016,"Hyundai","sonata hybrid se","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",40,44,42,1050,"Like new","Family","Automatic"
2016,"INFINITI","q50","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",23,31,26,1900,"Like new","Luxury","Automatic"
2016,"INFINITI","q50","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",19,28,23,2150,"Like new","Luxury","Automatic"
2016,"INFINITI","q50 awd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",22,28,24,2050,"Like new","Luxury","Automatic"
2016,"INFINITI","q50 awd","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",19,27,22,2250,"Like new","Luxury","Automatic"
2016,"INFINITI","q50s","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",19,28,23,2150,"Like new","Luxury","Automatic"
2016,"INFINITI","q50s awd","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",18,26,21,2350,"Like new","Luxury","Automatic"
2016,"INFINITI","q50s awd red sport","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",19,26,22,2250,"Like new","Luxury","Automatic"
2016,"INFINITI","q50s red sport","Midsize Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",20,26,22,2250,"Like new","Luxury","Automatic"
2016,"INFINITI","q70","Midsize Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",18,26,21,2350,"Like new","Luxury","Automatic"
2016,"INFINITI","q70","Midsize Cars","Cars",8,5.6,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Luxury","Automatic"
2016,"INFINITI","q70 awd","Midsize Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",18,24,20,2500,"Like new","Luxury","Automatic"
2016,"INFINITI","q70 awd","Midsize Cars","Cars",8,5.6,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Luxury","Automatic"
2016,"INFINITI","q70 hybrid","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",29,34,31,1600,"Like new","Luxury","Automatic"
2016,"Jaguar","xf","Midsize Cars","Cars",6,3,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",20,30,24,2050,"Like new","Luxury","Automatic"
2016,"Jaguar","xf awd","Midsize Cars","Cars",6,3,"Supercharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",20,28,23,2150,"Like new","Luxury","Automatic"
2016,"KIA","forte","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",26,39,31,1450,"Like new","Family","Automatic"
2016,"KIA","forte","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,37,30,1500,"Like new","Family","Manual"
2016,"KIA","forte","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,35,28,1600,"Like new","Family","Automatic"
2016,"KIA","optima hybrid","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",36,40,38,1200,"Like new","Family","Automatic"
2016,"KIA","optima hybrid ex","Midsize Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",35,39,37,1200,"Like new","Family","Automatic"
2016,"LEXUS","es 300h","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",40,39,40,1100,"Like new","Luxury","Automatic"
2016,"LEXUS","es 350","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,31,24,1900,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 200t","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",22,33,26,1900,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 200t f sport","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",21,30,24,2050,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 350","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",20,29,23,2150,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 350 awd","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",19,26,22,2250,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 350 f sport","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",19,28,22,2250,"Like new","Luxury","Automatic"
2016,"LEXUS","gs 450h","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Continuously Variable",8,"Rear Wheel Drive","Premium Gasoline",29,34,31,1600,"Like new","Luxury","Automatic"
2016,"LEXUS","ls 460","Midsize Cars","Cars",8,4.6,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Luxury","Automatic"
2016,"LEXUS","ls 460 awd","Midsize Cars","Cars",8,4.6,"Naturally Aspirated","Automated Manual",8,"All Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Luxury","Automatic"
2016,"LEXUS","ls 460 l","Midsize Cars","Cars",8,4.6,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Luxury","Automatic"
2016,"LEXUS","ls 460 l awd","Midsize Cars","Cars",8,4.6,"Naturally Aspirated","Automated Manual",8,"All Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Luxury","Automatic"
2016,"LEXUS","ls 600h l","Midsize Cars","Cars",8,5,"Naturally Aspirated","Continuously Variable",8,"All Wheel Drive","Premium Gasoline",19,23,20,2500,"Like new","Luxury","Automatic"
2016,"Lincoln","mkz awd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",22,31,25,1800,"Like new","Family","Automatic"
2016,"Lincoln","mkz awd","Midsize Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,24,20,2250,"Like new","Family","Automatic"
2016,"Lincoln","mkz fwd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,33,26,1750,"Like new","Family","Automatic"
2016,"Lincoln","mkz fwd","Midsize Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,22,2050,"Like new","Family","Automatic"
2016,"Lincoln","mkz hybrid fwd","Midsize Cars","Cars",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",41,39,40,1100,"Like new","Family","Automatic"
2016,"MASERATI","ghibli  s rwd","Midsize Cars","Cars",6,3,"Turbocharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Super","Automatic"
2016,"MASERATI","ghibli v6 rear wheel drive (rwd)","Midsize Cars","Cars",6,3,"Turbocharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",17,24,19,2600,"Like new","Super","Automatic"
2016,"MASERATI","ghibli v6 sq4 awd","Midsize Cars","Cars",6,3,"Turbocharged","Automatic",8,"All Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Super","Automatic"
2016,"MAZDA","mazda 6","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",28,40,32,1400,"Like new","Family","Automatic"
2016,"MAZDA","mazda 6","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",26,38,31,1450,"Like new","Family","Automatic"
2016,"MAZDA","mazda 6","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,37,29,1550,"Like new","Family","Manual"
2016,"MAZDA","mazda3 5-door","Midsize Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",30,40,33,1350,"Like new","Family","Automatic"
2016,"MAZDA","mazda3 5-door","Midsize Cars","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",29,40,33,1350,"Like new","Family","Manual"
2016,"MAZDA","mazda3 5-door","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",28,39,32,1400,"Like new","Family","Automatic"
2016,"MAZDA","mazda3 5-door","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",27,37,31,1450,"Like new","Family","Automatic"
2016,"MAZDA","mazda3 5-door","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",26,35,29,1550,"Like new","Family","Manual"
2016,"Mercedes-Benz","amg e 63 4matic","Midsize Cars","Cars",8,5.5,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",16,23,19,2600,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","amg e 63 s 4matic","Midsize Cars","Cars",8,5.5,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",15,22,18,2750,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 250 bluetec","Midsize Cars","Cars",4,2.1,"Turbocharged","Automatic",7,"Rear Wheel Drive","Diesel",28,42,33,1500,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 250 bluetec 4matic","Midsize Cars","Cars",4,2.1,"Turbocharged","Automatic",7,"All Wheel Drive","Diesel",27,38,31,1600,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 350","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",20,29,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 350","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",20,29,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 350 4matic","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",20,28,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 350 4matic","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",20,28,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 400","Midsize Cars","Cars",6,3,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",20,29,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 400 4matic","Midsize Cars","Cars",6,3,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",20,28,23,2150,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","e 550 4matic","Midsize Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",18,24,21,2350,"Like new","Luxury","Automatic"
2016,"Mini","mini cooper clubman","Midsize Cars","Cars",4,1.5,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",25,34,28,1750,"Like new","Luxury","Automatic"
2016,"Mini","mini cooper clubman","Midsize Cars","Cars",4,1.5,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",25,35,28,1750,"Like new","Luxury","Manual"
2016,"Mini","mini cooper s clubman","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Front Wheel Drive","Premium Gasoline",24,34,27,1850,"Like new","Luxury","Automatic"
2016,"Mini","mini cooper s clubman","Midsize Cars","Cars",4,2,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",22,32,26,1900,"Like new","Luxury","Manual"
2016,"NISSAN","altima","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",27,39,31,1450,"Like new","Family","Automatic"
2016,"NISSAN","altima 3.5","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Regular Gasoline",22,32,26,1750,"Like new","Family","Automatic"
2016,"NISSAN","altima sr","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Regular Gasoline",26,37,30,1500,"Like new","Family","Automatic"
2016,"NISSAN","maxima","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Premium Gasoline",22,30,25,2000,"Like new","Family","Automatic"
2016,"NISSAN","sentra","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",29,38,32,1400,"Like new","Family","Automatic"
2016,"NISSAN","sentra","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",27,36,30,1500,"Like new","Family","Manual"
2016,"NISSAN","sentra fe+","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",30,40,34,1300,"Like new","Family","Automatic"
2016,"Rolls-Royce","wraith","Midsize Cars","Cars",12,6.6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,21,15,3300,"Like new","Super","Automatic"
2016,"SCION","im","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Regular Gasoline",28,37,32,1400,"Like new","Family","Automatic"
2016,"SCION","im","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",27,36,31,1450,"Like new","Family","Manual"
2016,"Subaru","legacy","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",6,"All Wheel Drive","Regular Gasoline",26,36,30,1500,"Like new","Family","Automatic"
2016,"Subaru","legacy","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Continuously Variable",6,"All Wheel Drive","Regular Gasoline",20,29,23,1950,"Like new","Family","Automatic"
2016,"Toyota","avalon","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,31,24,1900,"Like new","Family","Automatic"
2016,"Toyota","avalon hybrid","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",40,39,40,1100,"Like new","Family","Automatic"
2016,"Toyota","camry","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,35,28,1600,"Like new","Family","Automatic"
2016,"Toyota","camry","Midsize Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,31,25,1800,"Like new","Family","Automatic"
2016,"Toyota","camry hybrid le","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",43,39,41,1100,"Like new","Family","Automatic"
