count,from,to,lat1,lon1,lat2,lon2
1,Martinique,Canada,14.641528,-61.024174,56.130366,-106.346771
1,Martinique,Cuba,14.641528,-61.024174,21.521757,-77.781167
2,Martinique,Dominican Republic,14.641528,-61.024174,18.735693,-70.162651
4,Martinique,France,14.641528,-61.024174,46.227638,2.213749
2,Martinique,French Guiana,14.641528,-61.024174,3.933889,-53.125782
4,Martinique,Guadeloupe,14.641528,-61.024174,16.265,-61.551
2,Martinique,Puerto Rico,14.641528,-61.024174,18.220833,-66.590149
4,Martinique,Saint Lucia,14.641528,-61.024174,13.909444,-60.978893
2,Martinique,United States,14.641528,-61.024174,37.09024,-95.712891
1,Mauritania,France,21.00789,-10.940835,46.227638,2.213749
1,Mauritania,Guinea,21.00789,-10.940835,9.945587,-9.696645
1,Mauritania,Mali,21.00789,-10.940835,17.570692,-3.996166
2,Mauritania,Morocco,21.00789,-10.940835,31.791702,-7.09262
3,Mauritania,Senegal,21.00789,-10.940835,14.497401,-14.452362
3,Mauritania,Spain,21.00789,-10.940835,40.463667,-3.74922
1,Mauritania,Tunisia,21.00789,-10.940835,33.886917,9.537499
1,Mauritius,Australia,-20.348404,57.552152,-25.274398,133.775136
2,Mauritius,China,-20.348404,57.552152,35.86166,104.195397
3,Mauritius,France,-20.348404,57.552152,46.227638,2.213749
1,Mauritius,Germany,-20.348404,57.552152,51.165691,10.451526
1,Mauritius,Hong Kong,-20.348404,57.552152,22.396428,114.109497
6,Mauritius,India,-20.348404,57.552152,20.593684,78.96288
1,Mauritius,Italy,-20.348404,57.552152,41.87194,12.56738
2,Mauritius,Kenya,-20.348404,57.552152,-0.023559,37.906193
2,Mauritius,Madagascar,-20.348404,57.552152,-18.766947,46.869107
2,Mauritius,Malaysia,-20.348404,57.552152,4.210484,101.975766
7,Mauritius,Reunion,-20.348404,57.552152,-21.115141,55.536384
1,Mauritius,Russia,-20.348404,57.552152,61.52401,105.318756
1,Mauritius,Seychelles,-20.348404,57.552152,-4.679574,55.491977
5,Mauritius,South Africa,-20.348404,57.552152,-30.559482,22.937506
2,Mauritius,United Arab Emirates,-20.348404,57.552152,23.424076,53.847818
3,Mauritius,United Kingdom,-20.348404,57.552152,55.378051,-3.435973
5,Mayotte,Comoros,-12.8275,45.166244,-11.6455,43.3333
7,Mayotte,Madagascar,-12.8275,45.166244,-18.766947,46.869107
2,Mayotte,Reunion,-12.8275,45.166244,-21.115141,55.536384
1,Mayotte,Tanzania,-12.8275,45.166244,-6.369028,34.888822
1,Mexico,Argentina,23.634501,-102.552784,-38.416097,-63.616672
2,Mexico,Belize,23.634501,-102.552784,17.189877,-88.49765
26,Mexico,Canada,23.634501,-102.552784,56.130366,-106.346771
1,Mexico,Chile,23.634501,-102.552784,-35.675147,-71.542969
1,Mexico,China,23.634501,-102.552784,35.86166,104.195397
2,Mexico,Colombia,23.634501,-102.552784,4.570868,-74.297333
2,Mexico,Cuba,23.634501,-102.552784,21.521757,-77.781167
1,Mexico,El Salvador,23.634501,-102.552784,13.794185,-88.89653
1,Mexico,France,23.634501,-102.552784,46.227638,2.213749
2,Mexico,Germany,23.634501,-102.552784,51.165691,10.451526
1,Mexico,Guatemala,23.634501,-102.552784,15.783471,-90.230759
3,Mexico,Italy,23.634501,-102.552784,41.87194,12.56738
2,Mexico,Japan,23.634501,-102.552784,36.204824,138.252924
1,Mexico,Netherlands,23.634501,-102.552784,52.132633,5.291266
6,Mexico,Panama,23.634501,-102.552784,8.537981,-80.782127
1,Mexico,Peru,23.634501,-102.552784,-9.189967,-75.015152
1,Mexico,Russia,23.634501,-102.552784,61.52401,105.318756
4,Mexico,Spain,23.634501,-102.552784,40.463667,-3.74922
10,Mexico,United Kingdom,23.634501,-102.552784,55.378051,-3.435973
299,Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
2,Micronesia,Guam,6.8874813,158.2150717,13.444304,144.793731
2,Micronesia,Marshall Islands,6.8874813,158.2150717,6.0683936,171.989379
1,Micronesia,Palau,6.8874813,158.2150717,7.51498,134.58252
1,Moldova,Austria,47.411631,28.369885,47.516231,14.550072
1,Moldova,Cyprus,47.411631,28.369885,35.126413,33.429859
1,Moldova,France,47.411631,28.369885,46.227638,2.213749
2,Moldova,Germany,47.411631,28.369885,51.165691,10.451526
1,Moldova,Greece,47.411631,28.369885,39.074208,21.824312
1,Moldova,Ireland,47.411631,28.369885,53.41291,-8.24389
12,Moldova,Italy,47.411631,28.369885,41.87194,12.56738
1,Moldova,Latvia,47.411631,28.369885,56.879635,24.603189
1,Moldova,Portugal,47.411631,28.369885,39.399872,-8.224454
3,Moldova,Romania,47.411631,28.369885,45.943161,24.96676
5,Moldova,Russia,47.411631,28.369885,61.52401,105.318756
2,Moldova,Turkey,47.411631,28.369885,38.963745,35.243322
1,Moldova,Ukraine,47.411631,28.369885,48.379433,31.16558
1,Moldova,United Arab Emirates,47.411631,28.369885,23.424076,53.847818
1,Moldova,United Kingdom,47.411631,28.369885,55.378051,-3.435973
1,Monaco,France,43.7384176,7.4246158,46.227638,2.213749
4,Mongolia,China,46.862496,103.846656,35.86166,104.195397
2,Mongolia,Hong Kong,46.862496,103.846656,22.396428,114.109497
1,Mongolia,Japan,46.862496,103.846656,36.204824,138.252924
1,Mongolia,Kyrgyzstan,46.862496,103.846656,41.20438,74.766098
2,Mongolia,Russia,46.862496,103.846656,61.52401,105.318756
1,Mongolia,Thailand,46.862496,103.846656,15.870032,100.992541
2,Montenegro,Austria,42.708678,19.37439,47.516231,14.550072
2,Montenegro,Belgium,42.708678,19.37439,50.503887,4.469936
2,Montenegro,France,42.708678,19.37439,46.227638,2.213749
2,Montenegro,Germany,42.708678,19.37439,51.165691,10.451526
2,Montenegro,Italy,42.708678,19.37439,41.87194,12.56738
7,Montenegro,Russia,42.708678,19.37439,61.52401,105.318756
4,Montenegro,Serbia,42.708678,19.37439,44.016521,21.005859
2,Montenegro,Slovenia,42.708678,19.37439,46.151241,14.995463
1,Montenegro,Switzerland,42.708678,19.37439,46.818188,8.227512
1,Montenegro,Turkey,42.708678,19.37439,38.963745,35.243322
2,Montenegro,United Kingdom,42.708678,19.37439,55.378051,-3.435973
3,Morocco,Algeria,31.791702,-7.09262,28.033886,1.659626
1,Morocco,Angola,31.791702,-7.09262,-11.202692,17.873887
21,Morocco,Belgium,31.791702,-7.09262,50.503887,4.469936
1,Morocco,Benin,31.791702,-7.09262,9.30769,2.315834
1,Morocco,Brazil,31.791702,-7.09262,-14.235004,-51.92528
1,Morocco,Burkina Faso,31.791702,-7.09262,12.238333,-1.561593
2,Morocco,Cameroon,31.791702,-7.09262,7.369722,12.354722
1,Morocco,Canada,31.791702,-7.09262,56.130366,-106.346771
2,Morocco,Congo (Brazzaville),31.791702,-7.09262,-4.267778,15.291944
1,Morocco,Congo (Kinshasa),31.791702,-7.09262,-4.038333,21.758664
1,Morocco,Cote d'Ivoire,31.791702,-7.09262,7.539989,-5.54708
1,Morocco,Denmark,31.791702,-7.09262,56.26392,9.501785
2,Morocco,Egypt,31.791702,-7.09262,26.820553,30.802498
1,Morocco,Equatorial Guinea,31.791702,-7.09262,1.650801,10.267895
79,Morocco,France,31.791702,-7.09262,46.227638,2.213749
1,Morocco,Gabon,31.791702,-7.09262,-0.803689,11.609444
1,Morocco,Gambia,31.791702,-7.09262,13.443182,-15.310139
20,Morocco,Germany,31.791702,-7.09262,51.165691,10.451526
1,Morocco,Guinea,31.791702,-7.09262,9.945587,-9.696645
1,Morocco,Guinea-Bissau,31.791702,-7.09262,11.803749,-15.180413
1,Morocco,Ireland,31.791702,-7.09262,53.41291,-8.24389
17,Morocco,Italy,31.791702,-7.09262,41.87194,12.56738
1,Morocco,Lebanon,31.791702,-7.09262,33.854721,35.862285
1,Morocco,Liberia,31.791702,-7.09262,6.428055,-9.429499
5,Morocco,Libya,31.791702,-7.09262,26.3351,17.228331
2,Morocco,Luxembourg,31.791702,-7.09262,49.815273,6.129583
1,Morocco,Mali,31.791702,-7.09262,17.570692,-3.996166
2,Morocco,Mauritania,31.791702,-7.09262,21.00789,-10.940835
11,Morocco,Netherlands,31.791702,-7.09262,52.132633,5.291266
1,Morocco,Niger,31.791702,-7.09262,17.607789,8.081666
1,Morocco,Norway,31.791702,-7.09262,60.472024,8.468946
4,Morocco,Portugal,31.791702,-7.09262,39.399872,-8.224454
1,Morocco,Qatar,31.791702,-7.09262,25.354826,51.183884
2,Morocco,Russia,31.791702,-7.09262,61.52401,105.318756
4,Morocco,Saudi Arabia,31.791702,-7.09262,23.885942,45.079162
1,Morocco,Senegal,31.791702,-7.09262,14.497401,-14.452362
1,Morocco,Sierra Leone,31.791702,-7.09262,8.460555,-11.779889
39,Morocco,Spain,31.791702,-7.09262,40.463667,-3.74922
1,Morocco,Sweden,31.791702,-7.09262,60.128161,18.643501
6,Morocco,Switzerland,31.791702,-7.09262,46.818188,8.227512
1,Morocco,Togo,31.791702,-7.09262,8.619543,0.824782
2,Morocco,Tunisia,31.791702,-7.09262,33.886917,9.537499
3,Morocco,Turkey,31.791702,-7.09262,38.963745,35.243322
4,Morocco,United Arab Emirates,31.791702,-7.09262,23.424076,53.847818
26,Morocco,United Kingdom,31.791702,-7.09262,55.378051,-3.435973
1,Morocco,United States,31.791702,-7.09262,37.09024,-95.712891
4,Morocco,Western Sahara,31.791702,-7.09262,24.215527,-12.885834
1,Mozambique,Angola,-18.665695,35.529562,-11.202692,17.873887
1,Mozambique,Ethiopia,-18.665695,35.529562,9.145,40.489673
4,Mozambique,Kenya,-18.665695,35.529562,-0.023559,37.906193
1,Mozambique,Portugal,-18.665695,35.529562,39.399872,-8.224454
15,Mozambique,South Africa,-18.665695,35.529562,-30.559482,22.937506
1,Mozambique,Tanzania,-18.665695,35.529562,-6.369028,34.888822
3,Namibia,Angola,-22.95764,18.49041,-11.202692,17.873887
1,Namibia,Botswana,-22.95764,18.49041,-22.328474,24.684866
1,Namibia,Germany,-22.95764,18.49041,51.165691,10.451526
1,Namibia,Ghana,-22.95764,18.49041,7.946527,-1.023194
9,Namibia,South Africa,-22.95764,18.49041,-30.559482,22.937506
2,Namibia,Zambia,-22.95764,18.49041,-13.133897,27.849332
2,Namibia,Zimbabwe,-22.95764,18.49041,-19.015438,29.154857
1,Nauru,Australia,-0.522778,166.931503,-25.274398,133.775136
1,Nauru,Kiribati,-0.522778,166.931503,1.8709185,-157.3626011
1,Nauru,Marshall Islands,-0.522778,166.931503,6.0683936,171.989379
4,Nepal,Bangladesh,28.394857,84.124008,23.684994,90.356331
1,Nepal,Bhutan,28.394857,84.124008,27.514162,90.433601
4,Nepal,China,28.394857,84.124008,35.86166,104.195397
1,Nepal,Hong Kong,28.394857,84.124008,22.396428,114.109497
8,Nepal,India,28.394857,84.124008,20.593684,78.96288
3,Nepal,Malaysia,28.394857,84.124008,4.210484,101.975766
1,Nepal,Oman,28.394857,84.124008,21.512583,55.923255
1,Nepal,Pakistan,28.394857,84.124008,30.375321,69.345116
2,Nepal,Qatar,28.394857,84.124008,25.354826,51.183884
2,Nepal,Singapore,28.394857,84.124008,1.352083,103.819836
2,Nepal,Thailand,28.394857,84.124008,15.870032,100.992541
1,Nepal,Turkey,28.394857,84.124008,38.963745,35.243322
4,Nepal,United Arab Emirates,28.394857,84.124008,23.424076,53.847818
1,Netherlands,Angola,52.132633,5.291266,-11.202692,17.873887
1,Netherlands,Argentina,52.132633,5.291266,-38.416097,-63.616672
2,Netherlands,Aruba,52.132633,5.291266,12.52111,-69.968338
5,Netherlands,Austria,52.132633,5.291266,47.516231,14.550072
1,Netherlands,Belarus,52.132633,5.291266,53.709807,27.953389
1,Netherlands,Belgium,52.132633,5.291266,50.503887,4.469936
2,Netherlands,Brazil,52.132633,5.291266,-14.235004,-51.92528
2,Netherlands,Bulgaria,52.132633,5.291266,42.733883,25.48583
10,Netherlands,Canada,52.132633,5.291266,56.130366,-106.346771
1,Netherlands,Cape Verde,52.132633,5.291266,15.120142,-23.6051721
13,Netherlands,China,52.132633,5.291266,35.86166,104.195397
3,Netherlands,Croatia,52.132633,5.291266,45.1,15.2
3,Netherlands,Cuba,52.132633,5.291266,21.521757,-77.781167
3,Netherlands,Cyprus,52.132633,5.291266,35.126413,33.429859
5,Netherlands,Czech Republic,52.132633,5.291266,49.817492,15.472962
11,Netherlands,Denmark,52.132633,5.291266,56.26392,9.501785
2,Netherlands,Dominican Republic,52.132633,5.291266,18.735693,-70.162651
2,Netherlands,Ecuador,52.132633,5.291266,-1.831239,-78.183406
2,Netherlands,Egypt,52.132633,5.291266,26.820553,30.802498
2,Netherlands,Estonia,52.132633,5.291266,58.595272,25.013607
4,Netherlands,Finland,52.132633,5.291266,61.92411,25.748151
31,Netherlands,France,52.132633,5.291266,46.227638,2.213749
2,Netherlands,Georgia,52.132633,5.291266,32.1656221,-82.9000751
21,Netherlands,Germany,52.132633,5.291266,51.165691,10.451526
1,Netherlands,Ghana,52.132633,5.291266,7.946527,-1.023194
21,Netherlands,Greece,52.132633,5.291266,39.074208,21.824312
1,Netherlands,Guernsey,52.132633,5.291266,49.465691,-2.585278
2,Netherlands,Hong Kong,52.132633,5.291266,22.396428,114.109497
4,Netherlands,Hungary,52.132633,5.291266,47.162494,19.503304
1,Netherlands,Iceland,52.132633,5.291266,64.963051,-19.020835
3,Netherlands,India,52.132633,5.291266,20.593684,78.96288
1,Netherlands,Iran,52.132633,5.291266,32.427908,53.688046
1,Netherlands,Iraq,52.132633,5.291266,33.223191,43.679291
4,Netherlands,Ireland,52.132633,5.291266,53.41291,-8.24389
4,Netherlands,Israel,52.132633,5.291266,31.046051,34.851612
42,Netherlands,Italy,52.132633,5.291266,41.87194,12.56738
3,Netherlands,Japan,52.132633,5.291266,36.204824,138.252924
1,Netherlands,Jersey,52.132633,5.291266,49.214439,-2.13125
1,Netherlands,Jordan,52.132633,5.291266,30.585164,36.238414
2,Netherlands,Kazakhstan,52.132633,5.291266,48.019573,66.923684
3,Netherlands,Kenya,52.132633,5.291266,-0.023559,37.906193
3,Netherlands,Kuwait,52.132633,5.291266,29.31166,47.481766
3,Netherlands,Latvia,52.132633,5.291266,56.879635,24.603189
1,Netherlands,Lithuania,52.132633,5.291266,55.169438,23.881275
1,Netherlands,Luxembourg,52.132633,5.291266,49.815273,6.129583
1,Netherlands,Macedonia,52.132633,5.291266,41.608635,21.745275
3,Netherlands,Malaysia,52.132633,5.291266,4.210484,101.975766
3,Netherlands,Malta,52.132633,5.291266,35.937496,14.375416
10,Netherlands,Morocco,52.132633,5.291266,31.791702,-7.09262
4,Netherlands,Netherlands Antilles,52.132633,5.291266,12.2018902,-68.2623822
1,Netherlands,Nigeria,52.132633,5.291266,9.081999,8.675277
15,Netherlands,Norway,52.132633,5.291266,60.472024,8.468946
2,Netherlands,Panama,52.132633,5.291266,8.537981,-80.782127
2,Netherlands,Peru,52.132633,5.291266,-9.189967,-75.015152
9,Netherlands,Poland,52.132633,5.291266,51.919438,19.145136
23,Netherlands,Portugal,52.132633,5.291266,39.399872,-8.224454
3,Netherlands,Qatar,52.132633,5.291266,25.354826,51.183884
4,Netherlands,Romania,52.132633,5.291266,45.943161,24.96676
4,Netherlands,Russia,52.132633,5.291266,61.52401,105.318756
3,Netherlands,Rwanda,52.132633,5.291266,-1.940278,29.873888
3,Netherlands,Saudi Arabia,52.132633,5.291266,23.885942,45.079162
3,Netherlands,Serbia,52.132633,5.291266,44.016521,21.005859
2,Netherlands,Singapore,52.132633,5.291266,1.352083,103.819836
1,Netherlands,Slovenia,52.132633,5.291266,46.151241,14.995463
3,Netherlands,South Africa,52.132633,5.291266,-30.559482,22.937506
68,Netherlands,Spain,52.132633,5.291266,40.463667,-3.74922
2,Netherlands,Suriname,52.132633,5.291266,3.919305,-56.027783
7,Netherlands,Sweden,52.132633,5.291266,60.128161,18.643501
9,Netherlands,Switzerland,52.132633,5.291266,46.818188,8.227512
2,Netherlands,Taiwan,52.132633,5.291266,23.69781,120.960515
3,Netherlands,Tanzania,52.132633,5.291266,-6.369028,34.888822
3,Netherlands,Thailand,52.132633,5.291266,15.870032,100.992541
1,Netherlands,Tunisia,52.132633,5.291266,33.886917,9.537499
24,Netherlands,Turkey,52.132633,5.291266,38.963745,35.243322
2,Netherlands,Ukraine,52.132633,5.291266,48.379433,31.16558
10,Netherlands,United Arab Emirates,52.132633,5.291266,23.424076,53.847818
54,Netherlands,United Kingdom,52.132633,5.291266,55.378051,-3.435973
39,Netherlands,United States,52.132633,5.291266,37.09024,-95.712891
3,Netherlands,Zimbabwe,52.132633,5.291266,-19.015438,29.154857
2,Netherlands Antilles,Anguilla,12.2018902,-68.2623822,18.220554,-63.068615
1,Netherlands Antilles,Antigua and Barbuda,12.2018902,-68.2623822,17.060816,-61.796428
4,Netherlands Antilles,Aruba,12.2018902,-68.2623822,12.52111,-69.968338
1,Netherlands Antilles,Barbados,12.2018902,-68.2623822,13.193887,-59.543198
4,Netherlands Antilles,British Virgin Islands,12.2018902,-68.2623822,18.420695,-64.639968
1,Netherlands Antilles,Canada,12.2018902,-68.2623822,56.130366,-106.346771
2,Netherlands Antilles,Colombia,12.2018902,-68.2623822,4.570868,-74.297333
5,Netherlands Antilles,Dominica,12.2018902,-68.2623822,15.414999,-61.370976
6,Netherlands Antilles,Dominican Republic,12.2018902,-68.2623822,18.735693,-70.162651
7,Netherlands Antilles,France,12.2018902,-68.2623822,46.227638,2.213749
1,Netherlands Antilles,Germany,12.2018902,-68.2623822,51.165691,10.451526
1,Netherlands Antilles,Guadeloupe,12.2018902,-68.2623822,16.265,-61.551
1,Netherlands Antilles,Haiti,12.2018902,-68.2623822,18.971187,-72.285215
2,Netherlands Antilles,Jamaica,12.2018902,-68.2623822,18.109581,-77.297508
4,Netherlands Antilles,Netherlands,12.2018902,-68.2623822,52.132633,5.291266
2,Netherlands Antilles,Panama,12.2018902,-68.2623822,8.537981,-80.782127
3,Netherlands Antilles,Puerto Rico,12.2018902,-68.2623822,18.220833,-66.590149
3,Netherlands Antilles,Saint Kitts and Nevis,12.2018902,-68.2623822,17.357822,-62.782998
1,Netherlands Antilles,Saint Lucia,12.2018902,-68.2623822,13.909444,-60.978893
1,Netherlands Antilles,Suriname,12.2018902,-68.2623822,3.919305,-56.027783
3,Netherlands Antilles,Trinidad and Tobago,12.2018902,-68.2623822,10.691803,-61.222503
23,Netherlands Antilles,United States,12.2018902,-68.2623822,37.09024,-95.712891
6,Netherlands Antilles,Venezuela,12.2018902,-68.2623822,6.42375,-66.58973
3,Netherlands Antilles,Virgin Islands,12.2018902,-68.2623822,18.335765,-64.896335
4,New Caledonia,Australia,-20.904305,165.618042,-25.274398,133.775136
1,New Caledonia,Fiji,-20.904305,165.618042,-17.713371,178.065032
1,New Caledonia,French Polynesia,-20.904305,165.618042,-17.679742,-149.406843
2,New Caledonia,Japan,-20.904305,165.618042,36.204824,138.252924
2,New Caledonia,New Zealand,-20.904305,165.618042,-40.900557,174.885971
2,New Caledonia,Vanuatu,-20.904305,165.618042,-15.376706,166.959158
1,New Caledonia,Wallis and Futuna,-20.904305,165.618042,-14.2938,-178.1165
64,New Zealand,Australia,-40.900557,174.885971,-25.274398,133.775136
2,New Zealand,Chile,-40.900557,174.885971,-35.675147,-71.542969
3,New Zealand,China,-40.900557,174.885971,35.86166,104.195397
2,New Zealand,Cook Islands,-40.900557,174.885971,-21.236736,-159.777671
3,New Zealand,Fiji,-40.900557,174.885971,-17.713371,178.065032
4,New Zealand,French Polynesia,-40.900557,174.885971,-17.679742,-149.406843
2,New Zealand,Hong Kong,-40.900557,174.885971,22.396428,114.109497
3,New Zealand,Japan,-40.900557,174.885971,36.204824,138.252924
1,New Zealand,Malaysia,-40.900557,174.885971,4.210484,101.975766
2,New Zealand,New Caledonia,-40.900557,174.885971,-20.904305,165.618042
2,New Zealand,Samoa,-40.900557,174.885971,-13.759029,-172.104629
5,New Zealand,Singapore,-40.900557,174.885971,1.352083,103.819836
2,New Zealand,Thailand,-40.900557,174.885971,15.870032,100.992541
2,New Zealand,Tonga,-40.900557,174.885971,-21.178986,-175.198242
4,New Zealand,United States,-40.900557,174.885971,37.09024,-95.712891
2,New Zealand,Vanuatu,-40.900557,174.885971,-15.376706,166.959158
4,Nicaragua,Costa Rica,12.865416,-85.207229,9.748917,-83.753428
2,Nicaragua,El Salvador,12.865416,-85.207229,13.794185,-88.89653
1,Nicaragua,Guatemala,12.865416,-85.207229,15.783471,-90.230759
2,Nicaragua,Panama,12.865416,-85.207229,8.537981,-80.782127
6,Nicaragua,United States,12.865416,-85.207229,37.09024,-95.712891
1,Niger,Algeria,17.607789,8.081666,28.033886,1.659626
1,Niger,Benin,17.607789,8.081666,9.30769,2.315834
8,Niger,Burkina Faso,17.607789,8.081666,12.238333,-1.561593
1,Niger,Chad,17.607789,8.081666,15.454166,18.732207
1,Niger,Ethiopia,17.607789,8.081666,9.145,40.489673
3,Niger,France,17.607789,8.081666,46.227638,2.213749
1,Niger,Morocco,17.607789,8.081666,31.791702,-7.09262
1,Niger,Nigeria,17.607789,8.081666,9.081999,8.675277
3,Nigeria,Benin,9.081999,8.675277,9.30769,2.315834
2,Nigeria,Cameroon,9.081999,8.675277,7.369722,12.354722
2,Nigeria,Chad,9.081999,8.675277,15.454166,18.732207
4,Nigeria,Cote d'Ivoire,9.081999,8.675277,7.539989,-5.54708
3,Nigeria,Egypt,9.081999,8.675277,26.820553,30.802498
2,Nigeria,Equatorial Guinea,9.081999,8.675277,1.650801,10.267895
3,Nigeria,Ethiopia,9.081999,8.675277,9.145,40.489673
4,Nigeria,France,9.081999,8.675277,46.227638,2.213749
1,Nigeria,Gabon,9.081999,8.675277,-0.803689,11.609444
4,Nigeria,Germany,9.081999,8.675277,51.165691,10.451526
6,Nigeria,Ghana,9.081999,8.675277,7.946527,-1.023194
1,Nigeria,Jordan,9.081999,8.675277,30.585164,36.238414
1,Nigeria,Kenya,9.081999,8.675277,-0.023559,37.906193
2,Nigeria,Lebanon,9.081999,8.675277,33.854721,35.862285
1,Nigeria,Liberia,9.081999,8.675277,6.428055,-9.429499
1,Nigeria,Mali,9.081999,8.675277,17.570692,-3.996166
1,Nigeria,Morocco,9.081999,8.675277,31.791702,-7.09262
1,Nigeria,Netherlands,9.081999,8.675277,52.132633,5.291266
1,Nigeria,Niger,9.081999,8.675277,17.607789,8.081666
1,Nigeria,Qatar,9.081999,8.675277,25.354826,51.183884
1,Nigeria,Rwanda,9.081999,8.675277,-1.940278,29.873888
1,Nigeria,Saudi Arabia,9.081999,8.675277,23.885942,45.079162
1,Nigeria,Senegal,9.081999,8.675277,14.497401,-14.452362
1,Nigeria,Sierra Leone,9.081999,8.675277,8.460555,-11.779889
2,Nigeria,South Africa,9.081999,8.675277,-30.559482,22.937506
1,Nigeria,Spain,9.081999,8.675277,40.463667,-3.74922
1,Nigeria,Sudan,9.081999,8.675277,12.862807,30.217636
2,Nigeria,Togo,9.081999,8.675277,8.619543,0.824782
1,Nigeria,Turkey,9.081999,8.675277,38.963745,35.243322
2,Nigeria,United Arab Emirates,9.081999,8.675277,23.424076,53.847818
4,Nigeria,United Kingdom,9.081999,8.675277,55.378051,-3.435973
3,Nigeria,United States,9.081999,8.675277,37.09024,-95.712891
1,Niue,New Zealand,-19.054445,-169.867233,-40.900557,174.885971
2,Norfolk Island,Australia,-29.040835,167.954712,-25.274398,133.775136
1,Norfolk Island,New Zealand,-29.040835,167.954712,-40.900557,174.885971
3,Northern Mariana Islands,China,15.0979,145.6739,35.86166,104.195397
2,Northern Mariana Islands,Guam,15.0979,145.6739,13.444304,144.793731
3,Northern Mariana Islands,Japan,15.0979,145.6739,36.204824,138.252924
1,Northern Mariana Islands,South Korea,15.0979,145.6739,35.907757,127.766922
2,Norway,Austria,60.472024,8.468946,47.516231,14.550072
3,Norway,Belgium,60.472024,8.468946,50.503887,4.469936
1,Norway,Bulgaria,60.472024,8.468946,42.733883,25.48583
9,Norway,Croatia,60.472024,8.468946,45.1,15.2
1,Norway,Cyprus,60.472024,8.468946,35.126413,33.429859
3,Norway,Czech Republic,60.472024,8.468946,49.817492,15.472962
29,Norway,Denmark,60.472024,8.468946,56.26392,9.501785
6,Norway,Estonia,60.472024,8.468946,58.595272,25.013607
2,Norway,Faroe Islands,60.472024,8.468946,61.892635,-6.911806
3,Norway,Finland,60.472024,8.468946,61.92411,25.748151
15,Norway,France,60.472024,8.468946,46.227638,2.213749
22,Norway,Germany,60.472024,8.468946,51.165691,10.451526
11,Norway,Greece,60.472024,8.468946,39.074208,21.824312
1,Norway,Hungary,60.472024,8.468946,47.162494,19.503304
6,Norway,Iceland,60.472024,8.468946,64.963051,-19.020835
3,Norway,Ireland,60.472024,8.468946,53.41291,-8.24389
14,Norway,Italy,60.472024,8.468946,41.87194,12.56738
10,Norway,Latvia,60.472024,8.468946,56.879635,24.603189
8,Norway,Lithuania,60.472024,8.468946,55.169438,23.881275
2,Norway,Malta,60.472024,8.468946,35.937496,14.375416
1,Norway,Morocco,60.472024,8.468946,31.791702,-7.09262
15,Norway,Netherlands,60.472024,8.468946,52.132633,5.291266
1,Norway,Pakistan,60.472024,8.468946,30.375321,69.345116
31,Norway,Poland,60.472024,8.468946,51.919438,19.145136
3,Norway,Portugal,60.472024,8.468946,39.399872,-8.224454
1,Norway,Qatar,60.472024,8.468946,25.354826,51.183884
1,Norway,Romania,60.472024,8.468946,45.943161,24.96676
4,Norway,Russia,60.472024,8.468946,61.52401,105.318756
2,Norway,Serbia,60.472024,8.468946,44.016521,21.005859
1,Norway,Slovakia,60.472024,8.468946,48.669026,19.699024
52,Norway,Spain,60.472024,8.468946,40.463667,-3.74922
13,Norway,Sweden,60.472024,8.468946,60.128161,18.643501
3,Norway,Switzerland,60.472024,8.468946,46.818188,8.227512
3,Norway,Thailand,60.472024,8.468946,15.870032,100.992541
7,Norway,Turkey,60.472024,8.468946,38.963745,35.243322
1,Norway,Ukraine,60.472024,8.468946,48.379433,31.16558
42,Norway,United Kingdom,60.472024,8.468946,55.378051,-3.435973
5,Norway,United States,60.472024,8.468946,37.09024,-95.712891
3,Oman,Bahrain,21.512583,55.923255,26.0667,50.5577
4,Oman,Bangladesh,21.512583,55.923255,23.684994,90.356331
2,Oman,Egypt,21.512583,55.923255,26.820553,30.802498
2,Oman,Ethiopia,21.512583,55.923255,9.145,40.489673
1,Oman,France,21.512583,55.923255,46.227638,2.213749
2,Oman,Germany,21.512583,55.923255,51.165691,10.451526
22,Oman,India,21.512583,55.923255,20.593684,78.96288
3,Oman,Iran,21.512583,55.923255,32.427908,53.688046
1,Oman,Italy,21.512583,55.923255,41.87194,12.56738
2,Oman,Jordan,21.512583,55.923255,30.585164,36.238414
2,Oman,Kuwait,21.512583,55.923255,29.31166,47.481766
1,Oman,Lebanon,21.512583,55.923255,33.854721,35.862285
2,Oman,Malaysia,21.512583,55.923255,4.210484,101.975766
1,Oman,Maldives,21.512583,55.923255,1.977247,73.5361034
1,Oman,Nepal,21.512583,55.923255,28.394857,84.124008
14,Oman,Pakistan,21.512583,55.923255,30.375321,69.345116
6,Oman,Qatar,21.512583,55.923255,25.354826,51.183884
7,Oman,Saudi Arabia,21.512583,55.923255,23.885942,45.079162
3,Oman,Sri Lanka,21.512583,55.923255,7.873054,80.771797
2,Oman,Switzerland,21.512583,55.923255,46.818188,8.227512
1,Oman,Tanzania,21.512583,55.923255,-6.369028,34.888822
1,Oman,Thailand,21.512583,55.923255,15.870032,100.992541
2,Oman,Turkey,21.512583,55.923255,38.963745,35.243322
20,Oman,United Arab Emirates,21.512583,55.923255,23.424076,53.847818
1,Oman,United Kingdom,21.512583,55.923255,55.378051,-3.435973
4,Pakistan,Afghanistan,30.375321,69.345116,33.93911,67.709953
