"isbn","title","authors","publishedDate","publisher","categories","pageCount","averageRating","ratingsCount","maturityRating","imageThumbnail","infoLink","textSnippet"
"0553578316","Sticks & Scones","Diane Mott Davidson","2001","Bantam","Fiction",348,3,5,"NOT_MATURE","http://books.google.com/books/content?id=OM2iW9CQsxoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=OM2iW9CQsxoC&dq=isbn:0553578316&hl=&source=gbs_api","Chef-turned-sleuth Goldy Schulz whips up a traditional Elizabethan banquet for an eccentric millionaire, with disastrous results."
"0345413369","The Subtle Knife","Philip Pullman","1998","Del Rey","Juvenile Fiction",288,4,4,"NOT_MATURE","http://books.google.com/books/content?id=loWNQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=loWNQgAACAAJ&dq=isbn:0345413369&hl=&source=gbs_api","As the boundaries between worlds begin to dissolve, Lyra and her daemon help Will Parry in his search for his father and for a powerful, magical knife."
"0553583468","Whisper of Evil","Kay Hooper","2002","Bantam","Fiction",392,4,3,"NOT_MATURE","http://books.google.com/books/content?id=_h238HYpPjYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=_h238HYpPjYC&dq=isbn:0553583468&hl=&source=gbs_api","As a series of grisly murders terrorizes the small, backwoods town of Silence, Nell Gallagher, a young woman with special psychic gifts, holds the power to unravel the mystery, uncover the dark secrets that could destroy the town, and find ..."
"0446527785","A Bend in the Road","Nicholas Sparks","2001","Grand Central Pub","Fiction",341,4.5,14,"NOT_MATURE","http://books.google.com/books/content?id=-HcVlwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=-HcVlwEACAAJ&dq=isbn:0446527785&hl=&source=gbs_api","Devastated by the death of his wife in a hit-and-run accident, Miles, deputy sheriff of New Bern, North Carolina, and a single father, discovers new meaning in his life when he meets Sarah Andrews, a woman struggling to rebuild her own life ..."
"0553211404","Jane Eyre","Charlotte Brontë","1981","Bantam Classics","Fiction",528,4,2240,"NOT_MATURE","http://books.google.com/books/content?id=hpLozF71JPMC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hpLozF71JPMC&dq=isbn:0553211404&hl=&source=gbs_api","Rapidly reprinted following its first publication in 1847, Jane Eyre still enjoys huge popularity as one of the finest novels in the English language."
"0671028367","Deadly Decisions","Kathy Reichs","2001-07-01","Pocket Star","Fiction",384,3.5,5,"NOT_MATURE","http://books.google.com/books/content?id=idw8PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=idw8PgAACAAJ&dq=isbn:0671028367&hl=&source=gbs_api","&quot;Fans of TV&#39;s CSI: Crime Scene Investigation should be in heaven&quot; (People) stepping into the world of forensic anthropologist Dr. Temperance Brennan, star of Kathy Reichs&#39; electrifyingly authentic bestsellers."
"0553582763","By the Light of the Moon","Dean Koontz","2003","Bantam","Fiction",496,4,17,"NOT_MATURE","http://books.google.com/books/content?id=ytHzp-VSY0EC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=ytHzp-VSY0EC&dq=isbn:0553582763&hl=&source=gbs_api","Three traveling companions--artist Dylan O&#39;Conner, his autistic brother Shep, and Jillian Jackson, a stand-up comic--are on the run, one step ahead of deadly pursuers, as they race to uncover the meaning of a vicious violation committed ..."
"0446609943","The Switch","Sandra Brown","2001-08-01","Grand Central Publishing","Fiction",576,5,3,"NOT_MATURE","http://books.google.com/books/content?id=RfyP-1myApoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=RfyP-1myApoC&dq=isbn:0446609943&hl=&source=gbs_api","From #1 New York Times bestselling author Sandra Brown comes another masterful creation, a riveting novel of suspense, revenge, and unpredictable twists and turns."
"0060188731","Bel Canto","Ann Patchett","2001-05-22","Harper Collins","Fiction",336,4.5,4,"NOT_MATURE","http://books.google.com/books/content?id=zl428tiTsA4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=zl428tiTsA4C&dq=isbn:0060188731&hl=&source=gbs_api","Ann Patchett has written a novel that is as lyrical and profound as it is unforgettable. Bel Canto engenders in the reader the very passion for art and the language of music that its characters discover."
"0440940001","Island of the Blue Dolphins","Scott O'Dell","1960","Laurel Leaf","Juvenile Fiction",184,4.5,10,"NOT_MATURE","http://books.google.com/books/content?id=Wuzw_41y_WoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Wuzw_41y_WoC&dq=isbn:0440940001&hl=&source=gbs_api","A young Indian girl learns the art of survival when she is stranded on an isolated Pacific island."
"0316693286","Pop Goes the Weasel","James Patterson","1999-10-19","Little, Brown","Fiction",432,4.5,7,"NOT_MATURE","http://books.google.com/books/content?id=3kNmbr48CrUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=3kNmbr48CrUC&dq=isbn:0316693286&hl=&source=gbs_api","Pop Goes the Weasel reveals James Patterson at the peak of his power. Here is a chilling villain no reader will forget, a love story of great tenderness, and a plot of relentless suspense and heart-pounding pace."
"0449002632","London","Edward Rutherfurd","1998","Fawcett Books","Fiction",1126,2,10,"NOT_MATURE","http://books.google.com/books/content?id=EuVOGo20iSwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=EuVOGo20iSwC&dq=isbn:0449002632&hl=&source=gbs_api","The triumphs and failures of seven individual family clans span the history of a city from the third-century Roman occupation of Londinium through such eras as the Norman conquest and the Elizabethan period"
"0312983298","Full Speed","Janet Evanovich, Charlotte Hughes","2003-09-15","Farrar, Straus, and Giroux","Fiction",352,3.5,11,"NOT_MATURE","http://books.google.com/books/content?id=4pOtFwVsCh4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=4pOtFwVsCh4C&dq=isbn:0312983298&hl=&source=gbs_api","Posing as husband and wife, Jamie Swift, owner of a South Carolina newspaper, and playboy Max Holt, get caught up in a romantic adventure as they become involved with a corrupt minister, gangsters, a dog named Fleas, and a computer whiz."
"0440204887","Illusions","Richard Bach","1989","Dell Publishing Company","Fiction",191,4.5,13,"NOT_MATURE","http://books.google.com/books/content?id=kDRH8lSFZ0QC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=kDRH8lSFZ0QC&dq=isbn:0440204887&hl=&source=gbs_api","A Midwest barnstormer/writer befriends a fellow flyer, an unusual sort of man who turns out to be a messiah, or, rather, a master of illusions."
"0671038443","The Devil's Teardrop","Jeffery Deaver","2000-04-01","Pocket Books","Fiction",480,4.5,2,"NOT_MATURE","http://books.google.com/books/content?id=PVOV6tynPsYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=PVOV6tynPsYC&dq=isbn:0671038443&hl=&source=gbs_api","New Year&#39;s Eve, 1999."
"0671002481","The First Wives Club","Olivia Goldsmith","1996-09-01","Simon and Schuster","Fiction",528,5,1,"NOT_MATURE","http://books.google.com/books/content?id=0r3DNmGJjpsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=0r3DNmGJjpsC&dq=isbn:0671002481&hl=&source=gbs_api","Three faithful, middle-age wives, who have been abandoned for &quot;trophy wives&quot;--younger, blonder, and sexier models--by their successful husbands, decide to get even and seek public revenge before New York society"
"0425183971","Reunion in Death","J. D. Robb","2002","Penguin","Fiction",371,4,14,"NOT_MATURE","http://books.google.com/books/content?id=g368Tftjg7UC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=g368Tftjg7UC&dq=isbn:0425183971&hl=&source=gbs_api","Lieutenant Eve Dallas is called in to investigate the murder of Walter Pettibone by a woman calling herself Julie Dockport, and soon Eve realizes that &quot;Julie&quot; is a woman Eve had put in prison years before who is back for revenge."
"0553582658","Summer Light","Luanne Rice","2002","Bantam","Fiction",462,3,1,"NOT_MATURE","http://books.google.com/books/content?id=0J3UUvUrdeYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=0J3UUvUrdeYC&dq=isbn:0553582658&hl=&source=gbs_api","Wedding planner May Taylor, who is raising her daughter Kylie, a gifted five year old who can see and hear things others cannot, no longer believes in the magic of true love until her daughter&#39;s visions lead her to notorious professional ..."
"0451169514","It","Stephen King","1987","Signet","Fiction",1093,4,58,"NOT_MATURE","http://books.google.com/books/content?id=59NzWFk2MzYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=59NzWFk2MzYC&dq=isbn:0451169514&hl=&source=gbs_api","A group of teenagers stumbles upon an evil force that will eventually draw them all back to Derry, Maine, for a final showdown. Reissue."
"0451142934","Skeleton Crew","Stephen King","1986","Signet","Horror tales, American",573,3,1,"NOT_MATURE","http://books.google.com/books/content?id=8Klpksh_bbsC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=8Klpksh_bbsC&dq=isbn:0451142934&hl=&source=gbs_api","A collection of Stephen King&#39;s imaginative stories of terror. Copyright © Libri GmbH. All rights reserved."
"0312201656","I Capture the Castle","Dodie Smith","1999-03-15","Macmillan","Fiction",352,4,155,"NOT_MATURE","http://books.google.com/books/content?id=-pz6VnDZnXMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=-pz6VnDZnXMC&dq=isbn:0312201656&hl=&source=gbs_api","The 1934 journal of seventeen-year-old Cassandra Mortmain reveals her perspective on six stormy months in the eccentric and poverty-stricken life of her family in a ruined Suffolk castle, ending with the revelation that Cassandra is deeply ..."
"006109921X","Up Island","Anne Rivers Siddons","1998-05-06","Harper Collins","Fiction",512,4,9,"NOT_MATURE","http://books.google.com/books/content?id=nM6RqHtywJsC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=nM6RqHtywJsC&dq=isbn:006109921X&hl=&source=gbs_api","An immensely popular, New York Times best-seller follows Molly Bell Redwine, suddenly bereft of husband and family, to Martha&#39;s Vineyard, where she finds inner renewal and meaning. By the author of Outer Banks. Reprint."
"0446608262","The Lion's Game","Nelson DeMille","2000-11-01","Grand Central Publishing","Fiction",944,4,20,"NOT_MATURE","http://books.google.com/books/content?id=x3Tm4zmG5YYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=x3Tm4zmG5YYC&dq=isbn:0446608262&hl=&source=gbs_api","Filled with unrelenting suspense and surprising plot twists at every terrifying turn, THE LION&#39;S GAME is a heartstopping race against time and one of Nelson DeMille&#39;s most riveting thrillers."
"0425181103","Phantoms","","2001","Penguin","Fiction",434,3.5,13,"NOT_MATURE","http://books.google.com/books/content?id=Vizr87UNMpEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=Vizr87UNMpEC&dq=isbn:0425181103&hl=&source=gbs_api","A tale of an abandoned town and the unimaginable truth behind its silence... Now with a new afterword, Dean Koontz explains the impact Phantoms had on his career."
"0671024094","The Coffin Dancer","Jeffery Deaver","1999-03-01","Pocket","",560,3,3,"NOT_MATURE","http://books.google.com/books/content?id=zEkvOjRP_soC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=zEkvOjRP_soC&dq=isbn:0671024094&hl=&source=gbs_api","New York Police Department criminalist Lincoln Rhyme and his student Amelia Sachs lead the hunt for a serial killer who changes his appearance with each murder, except for a tattoo of the Grim Reaper waltzing in front of a coffin"
"0345334531","The Feast of All Saints","Anne Rice","1986","Random House Digital, Inc.","Fiction",640,3,2,"NOT_MATURE","http://books.google.com/books/content?id=OzkIlQ2XmskC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=OzkIlQ2XmskC&dq=isbn:0345334531&hl=&source=gbs_api","Reissue. (A Showtime/ABC-TV miniseries, directed by Peter Medak, produced by Anne Rice, starring Forest Whitaker, Peter Gallagher, Jennifer Beals, Eartha Kitt, Pam Grier, Gloria Reuben, &amp; Ben Vereen)"
"0805062971","Fight Club","Chuck Palahniuk","1996-01","Macmillan","Fiction",208,3,27,"NOT_MATURE","http://books.google.com/books/content?id=9FFoCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=9FFoCgAAQBAJ&dq=isbn:0805062971&hl=&source=gbs_api","In a confusing world poised on the brink of mayhem, Tyler Durden, a projectionist, waiter, and anarchic genius, comes up with an idea to create clubs in which young men can escape their humdrum existence and prove themselves in barehanded ..."
"000649840X","Angela's Ashes","Frank McCourt","1997","HarperPerennial","English fiction",426,2.5,31,"NOT_MATURE","http://books.google.com/books/content?id=P_17ngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=P_17ngEACAAJ&dq=isbn:000649840X&hl=&source=gbs_api","Frank McCourt returned to America when he was nineteen. For many years, he was an English teacher at Stuyvesant High School in New York City. The sequel to &quot;Angela&#39;s Ashes, &#39;Tis, &quot; will be published in the fall of 1999."
"0440225825","Move to Strike","Perri O'Shaughnessy","2001-06-05","Island Books","Fiction",512,2,3,"NOT_MATURE","http://books.google.com/books/content?id=tYqeA6YHv1sC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=tYqeA6YHv1sC&dq=isbn:0440225825&hl=&source=gbs_api","New York Times bestselling author Perri O&#39;Shaughnessy takes the courtroom thriller to breathtaking new heights in Move to Strike, a page-turning masterpiece of suspense that brings back attorney Nina Reilly, hailed by critics as &quot;one of the ..."
"0399143947","Point of origin","Patricia Daniels Cornwell","1998-07-01","Putnam Pub Group","Fiction",356,4,1,"NOT_MATURE","http://books.google.com/books/content?id=onFaAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=onFaAAAAMAAJ&dq=isbn:0399143947&hl=&source=gbs_api","Virginia medical examiner Kay Scarpetta finds herself up against a killer who hids his crimes with fire"
"0345416260","Pope Joan","Donna Woolfolk Cross","1997","Random House Digital, Inc.","Fiction",422,3.5,53,"NOT_MATURE","http://books.google.com/books/content?id=It8SIWmw03cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=It8SIWmw03cC&dq=isbn:0345416260&hl=&source=gbs_api","Set against the turbulent events of the Dark Ages, a fictional account of the controversial figure of historical record profiles a spirited woman who, disguised as a man, rose to rule Christianity as the only woman ever to become pope."
"006092988X","A Tree Grows in Brooklyn","Betty Smith","1998","Perennial","Fiction",489,4.5,171,"NOT_MATURE","http://books.google.com/books/content?id=ebafTy9iAq4C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=ebafTy9iAq4C&dq=isbn:006092988X&hl=&source=gbs_api","A young girl from an impoverished family comes of age in Brooklyn at the turn of the twentieth-century."
"0767905202","Mr. Maybe","Jane Green","2002","Broadway","Fiction",357,3,8,"MATURE","http://books.google.com/books/content?id=ZOfHhPokg5cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=ZOfHhPokg5cC&dq=isbn:0767905202&hl=&source=gbs_api","Libby Mason, who dreams of marrying a wealthy man, finds herself torn between Nick, a struggling writer who makes up for his lack of funds with his passion in bed, and Ed, Britain&#39;s wealthiest but stodgiest bachelor. is a classic tale of ..."
"0425178579","Betrayal in Death","J. D. Robb, Nora Roberts","2001","Penguin","Fiction",355,4,6,"NOT_MATURE","http://books.google.com/books/content?id=efgV_2rFTjEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=efgV_2rFTjEC&dq=isbn:0425178579&hl=&source=gbs_api","When a maid at the Roarke Palace Hotel is murdered by a hitman for the elite, Lieutenant Eve Dallas suspects that someone who wants her husband dead may be connected to the crime. Reissue."
"074322535X","Gap Creek","Robert Morgan","2001","Touchstone Books","Fiction",352,3.5,24,"NOT_MATURE","http://books.google.com/books/content?id=q5xfJ6kX1bgC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=q5xfJ6kX1bgC&dq=isbn:074322535X&hl=&source=gbs_api","During their first year of marriage, Julie Harmon and Hank Richards move to Gap Creek, South Carolina, where a flood that nearly kills them tests the endurance of their relationship."
"0385503857","Oryx and Crake","Margaret Atwood","2003","Nan a Talese","Fiction",376,3.5,59,"NOT_MATURE","http://books.google.com/books/content?id=AAMqmAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=AAMqmAEACAAJ&dq=isbn:0385503857&hl=&source=gbs_api","A novel of the future explores a world that has been devastated by ecological and scientific disasters."
"0425157539","Sudden Prey","John Sandford","1997","Berkley Publishing Group","Fiction",390,4.5,3,"NOT_MATURE","http://books.google.com/books/content?id=bfFtKlHTKAcC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=bfFtKlHTKAcC&dq=isbn:0425157539&hl=&source=gbs_api","After a vicious female bank robber named Candy dies in a shootout with police, her violent associates vow revenge, targeting the loved ones of the police officers involved, and it is up to Lucas Davenport to stop the nightmarish killings."
"0446608602","Personal Injuries","Scott Turow","2000-12-01","Grand Central Publishing","Fiction",528,3,1,"NOT_MATURE","http://books.google.com/books/content?id=XKDj1I94_SQC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=XKDj1I94_SQC&dq=isbn:0446608602&hl=&source=gbs_api","To Robbie Feaver the law is all about making a play-to a client, a jury, or a judge."
"0553569031","Gone, But Not Forgotten","Phillip Margolin","1994","Bantam","Fiction",404,5,1,"NOT_MATURE","http://books.google.com/books/content?id=OGqeBGmOlVEC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=OGqeBGmOlVEC&dq=isbn:0553569031&hl=&source=gbs_api","A ten-year-old New York case involving disappearing wives, supposedly solved, returns to haunt Portland, Oregon, as the D.A. embarks on a manhunt for a killer and feminist defense attorney Betsy Tannenbaum is hired by a wealthy developer."
"0425179885","The Devil's Code","John Sandford","2001","Penguin","Fiction",354,3.5,5,"NOT_MATURE","http://books.google.com/books/content?id=hCtVqgtfA0kC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=hCtVqgtfA0kC&dq=isbn:0425179885&hl=&source=gbs_api","Computer whiz, artist, and professional criminal Kidd and his sometimes lover, LuEllen, are on the run when a colleague disappears and Kidd suddenly finds himself the subject of a national manhunt and the target of an unknown assassin."
"0373484429","Reflections and Dreams","Nora Roberts","2001","Harlequin Books","Fiction",505,4,1,"NOT_MATURE","http://books.google.com/books/content?id=G7gBAAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=G7gBAAAACAAJ&dq=isbn:0373484429&hl=&source=gbs_api","Details the lives of Lindsay Dunne, whose inexperienced heart finds love with seductive Seth Bannion, and ballerina Ruth Bannion, who falls for her demanding mentor, Nickolai Davidov."
"0425119653","Mutation","Robin Cook","1990","Penguin","Fiction",338,4,10,"NOT_MATURE","http://books.google.com/books/content?id=z0xi6NvAwaAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=z0xi6NvAwaAC&dq=isbn:0425119653&hl=&source=gbs_api","Biomolecular researcher Victor Stein creates a son through the surrogacy process, and while his superior being develps fantastically well for a time things soon begin to change horribly"
"044661193X","Basket Case","Carl Hiaasen","2003-01-01","Grand Central Publishing","Fiction",432,3.5,3,"NOT_MATURE","http://books.google.com/books/content?id=6dA9PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=6dA9PgAACAAJ&dq=isbn:044661193X&hl=&source=gbs_api","Once a hotshot investigative reporter, Jack Tagger now bangs out obituaries for a South Florida daily, &quot;plotting to resurrect my career by yoking my byline to some famous stiff."
"0553578308","Tough Cookie","Diane Mott Davidson","2001","Bantam","Fiction",336,4,1,"NOT_MATURE","http://books.google.com/books/content?id=A-tniv-rp5AC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=A-tniv-rp5AC&dq=isbn:0553578308&hl=&source=gbs_api","A new stint hosting a cooking show for PBS turns sour for caterer Goldy Shulz when the taping session at one of Colorado&#39;s most exclusive skiing resorts is plagued by accidents and death."
"0812570944","What Dreams May Come","Richard Matheson","1998-10-15","Tor Books","Fiction",288,3,1,"NOT_MATURE","http://books.google.com/books/content?id=BC10t5Rwvq0C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=BC10t5Rwvq0C&dq=isbn:0812570944&hl=&source=gbs_api","What happens to us after we die?"
"0689817851","Go Ask Alice","Anonymous","1998","Simon Pulse","Juvenile Fiction",185,4,61,"NOT_MATURE","http://books.google.com/books/content?id=AGu0jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=AGu0jgEACAAJ&dq=isbn:0689817851&hl=&source=gbs_api","Based on the diary of a fifteen-year-old drug user chronicling her struggle to escape the pull of the drug world."
"0440201926","Kaleidoscope","Danielle Steel","1989","Dell Publishing Company","Fiction",419,4.5,2,"NOT_MATURE","http://books.google.com/books/content?id=HIcQw-vMq1QC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=HIcQw-vMq1QC&dq=isbn:0440201926&hl=&source=gbs_api","Separated in childhood and raised in different adoptive homes, Hilary, Alexandra, and Megan grow to adulthood before trying to find each other again--an effort handled by prestigious private investigator John Chapman When Joh"
"0345447867","The Apprentice","Tess Gerritsen","2010","Random House LLC","Fiction",366,3.5,30,"NOT_MATURE","http://books.google.com/books/content?id=-hWJYh_U5YIC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=-hWJYh_U5YIC&dq=isbn:0345447867&hl=&source=gbs_api","Although serial killer Warren Hoyt is behind bars, a copycat acolyte continues his diabolical legacy of murders performed with twisted medical techniques, and Detective Jane Rizzoli races against time to stop the vicious crime spree."
"0373484232","The Stanislaski Sisters","Nora Roberts","2001","Harlequin Books","Fiction",443,2,1,"NOT_MATURE","http://books.google.com/books/content?id=LAJkQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=LAJkQgAACAAJ&dq=isbn:0373484232&hl=&source=gbs_api","Reissue. brings you the spirited, sexy Stanislaski sisters. Though they were raised in the Old World traditions of their loving immigrant family, tempestuous Natasha and cool, classy Rachel are ready for a new world of love."
"0679439382","The Little Friend","Donna Tartt","2002","Alfred a Knopf Incorporated","Fiction",555,3,8,"NOT_MATURE","http://books.google.com/books/content?id=VlGe-1asyWQC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=VlGe-1asyWQC&dq=isbn:0679439382&hl=&source=gbs_api","Growing up in a small Mississippi town in a family haunted by the murder of her brother, Robin, Harriet Cleve Dusfresnes lives in a world of her imagination, until, at the age of twelve, she decides to find Robin&#39;s murderer and exact her ..."
"0684853515","Hearts In Atlantis","Stephen King","1999-09-14","Simon and Schuster","Fiction",528,3.5,51,"NOT_MATURE","http://books.google.com/books/content?id=9oUViMpS7UMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=9oUViMpS7UMC&dq=isbn:0684853515&hl=&source=gbs_api","Five interconnected, sequential tales set in the years between 1960 and 1999 center around the Vietnam War and weave together innocence, experience, truth, deceit, loss, and recovery"
"0345441133","Summer Island","Kristin Hannah","2002","Random House Digital, Inc.","Fiction",392,3.5,15,"NOT_MATURE","http://books.google.com/books/content?id=0GFEFxk2nQcC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=0GFEFxk2nQcC&dq=isbn:0345441133&hl=&source=gbs_api","Nora insists they retreat to Summer Island in the San Juans, to the lovely old house on the water where Ruby g"
"0553573403","A Game of Thrones","George R. R. Martin","1997","Spectra","Fiction",835,4,575,"NOT_MATURE","http://books.google.com/books/content?id=btpIkZ6X6egC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=btpIkZ6X6egC&dq=isbn:0553573403&hl=&source=gbs_api","The kingdom of the royal Stark family faces its ultimate challenge in the onset of a generation-long winter, the poisonous plots of the rival Lannisters, the emergence of the Neverborn demons, and the arrival of barbarian hordes"
"0440203856","Zoya","Danielle Steel","1989","Dell Publishing Company","Fiction",500,4,5,"NOT_MATURE","http://books.google.com/books/content?id=9FHaCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=9FHaCwAAQBAJ&dq=isbn:0440203856&hl=&source=gbs_api","From the shattering onset of the Russian Revolution in 1917 to New York in the turbulent eighties, witness the dramatic events that transformed the history of the world and the life of an unforgettable woman."
"042510687X","Outbreak","Robin Cook","1988","Penguin","Fiction",340,4,3,"NOT_MATURE","http://books.google.com/books/content?id=0rbNwLe5hPsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=0rbNwLe5hPsC&dq=isbn:042510687X&hl=&source=gbs_api","When a bizarre disease that attacks only physicians and their patients sweeps the country, Dr. Melissa Blumenthal discovers that sinister forces are behind the threat and finds her life in danger"
"0515124893","Homeport","Nora Roberts","1999","Penguin","Fiction",484,5,1,"NOT_MATURE","http://books.google.com/books/content?id=jjjQ9w0PYkoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=jjjQ9w0PYkoC&dq=isbn:0515124893&hl=&source=gbs_api","Dr. Miranda Jones is called to Italy to secure the authenticity of a valuable Renaissance sculpture."
"1573229725","Fingersmith","Sarah Waters","2002","Penguin","Fiction",582,4.5,6,"NOT_MATURE","http://books.google.com/books/content?id=DXXttxTGFEUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=DXXttxTGFEUC&dq=isbn:1573229725&hl=&source=gbs_api","Growing up as a foster child among a family of thieves, orphan Sue Trinder hopes to pay back that kindness by playing a key role in a swindle scheme devised by their leader, Gentleman, who is planning to con a fortune out of the naive Maud ..."
"0061098795","The Wailing Wind","Tony Hillerman","2003-03-25","HarperTorch","Fiction",368,3.5,3,"NOT_MATURE","http://books.google.com/books/content?id=mT-40L7IkOUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=mT-40L7IkOUC&dq=isbn:0061098795&hl=&source=gbs_api","Officer Bernadette Manuelito found the dead man slumped over in the cab of a blue pickup abandoned in a dry gulch off a dirt road—with a rich ex-con&#39;s phone number in his pocket ... and a tobacco tin nearly filled with tracer gold."
"0345386132","Eyes of a Child","Richard North Patterson","1996","Random House Digital, Inc.","Fiction",565,5,2,"NOT_MATURE","http://books.google.com/books/content?id=SRRpA8MWPdAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=SRRpA8MWPdAC&dq=isbn:0345386132&hl=&source=gbs_api","A high-powered San Francisco defense attorney becomes the defendant in a scandalous murder case involving accusations of adultery and sexual abuse, divorce, an ugly custody battle, extortion, and conflicting loyalties"
"051512219X","Small Town Girl","LaVyrle Spencer","1998","Jove Publications","Fiction",383,4,7,"NOT_MATURE","http://books.google.com/books/content?id=ZHOuOYUKTIgC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=ZHOuOYUKTIgC&dq=isbn:051512219X&hl=&source=gbs_api","Country music superstar Mac McPhail returns to her hometown of Wintergreen, Missouri, where she learns to appreciate her family and to open her heart to love and commitment with the man next door. Reprint."
