"gameName","votes","isListedOnMSSite","isOnXboxOne","isBCCompatible","isExclusive","isKinectSupported","isConsoleExclusive","isKinectRequired","gameUrl","releaseDate","numberOfReviews","DLthemes","developer","DLgameVideos","DLsmartglass","DLgamerPictures","highresboxart","DLavatarItems","ESRBRating","DLgameAddons","gamesOnDemandorArcade","price","genre","publisher","xbox360Rating","hasDemoAvailable","isAvailableToPurchaseDigitally","comments","isInProgress","reviewScorePro","reviewScoreUser","usesRequiredPeripheral","predicted_isBCCompatible"
"Power Rangers Super Samurai",1653.2680522183,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product",675,10613.9899509509,0,"Unkown",0,0,0,"No Boxart",0,"E (Everyone)",0,"Retail Only",24.07,"Unkown","Unkown",3.84,"FALSE","FALSE",33,"FALSE",63,6.1,"FALSE","FALSE"
"Prince of Persia",6764,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Prince-of-Persia/66acd000-77fe-1000-9115-d8025553080c?PageSize=60&Page=1&SortBy=BestSelling",287,16427,0,"Ubisoft Montreal",3,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025553080c/1033/boxartlg.jpg",0,"T (Teen)",1,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4,"FALSE","TRUE",70,"FALSE",81,7,"FALSE","TRUE"
"Puss in Boots",1930.90348219215,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Puss-in-Boots/66acd000-77fe-1000-9115-d8025451088b?PageSize=60&Page=1&SortBy=BestSelling",540,23432,0,"Blitz Game Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025451088b/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",21.33,"Action & Adventure","THQ Nordic",3.75,"FALSE","FALSE",35,"FALSE",62,6.4,"FALSE","FALSE"
"Putty Squad",1189.79085161439,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Putty-Squad/66acd000-77fe-1000-9115-d80258411435?PageSize=60&Page=1&SortBy=BestSelling",378,837,0,"System 3 Software",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411435/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",12.99,"Platformer","System 3 Software Ltd",3,"TRUE","TRUE",24,"FALSE",60,6.2,"FALSE","TRUE"
"Puzzle Quest 2",910.074648375256,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Puzzle-Quest-2/66acd000-77fe-1000-9115-d80258410a3c?PageSize=60&Page=1&SortBy=BestSelling",322,6961,0,"Infinite Interactive",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a3c/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",14.99,"Role Playing","D3 Publisher",4,"TRUE","TRUE",13,"FALSE",81,8.5,"FALSE","TRUE"
"Puzzle Quest Galactrix",1336.14917308807,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Puzzle-Quest-Galactrix/66acd000-77fe-1000-9115-d8025841091b?PageSize=60&Page=1&SortBy=BestSelling",273,2673,1,"Infinite Interactive",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841091b/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",14.99,"Puzzle & Trivia","D3 Publisher",3.5,"TRUE","TRUE",36,"FALSE",76,7.6,"FALSE","TRUE"
"Puzzle Quest: Challenge of the Warlords",2541.52694470013,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Puzzle-Quest/66acd000-77fe-1000-9115-d80258410896?PageSize=60&Page=1&SortBy=BestSelling",64,15185,1,"Infinite Interactive",0,0,3,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410896/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",1,"Games on Demand",9.99,"Puzzle & Trivia","Unkown",4.25,"TRUE","TRUE",75,"FALSE",87,8.3,"FALSE","TRUE"
"Puzzlegeddon",882.823542456116,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Puzzlegeddon/66acd000-77fe-1000-9115-d802584109d5?PageSize=60&Page=1&SortBy=BestSelling",220,1416,0,"Pieces Interactive",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584109d5/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Puzzle & Trivia","Tecmo Koei",2.5,"TRUE","TRUE",16,"FALSE",64,6.7,"FALSE","TRUE"
"QIX++",245,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/QIX/66acd000-77fe-1000-9115-d802584109e4?PageSize=60&Page=1&SortBy=BestSelling",216,2198,0,"Taito Corporation",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584109e4/1033/boxartlg.jpg",0,"E (Everyone)",2,"Games on Demand",9.99,"Action & Adventure","Square-Enix",3,"TRUE","TRUE",4,"FALSE",51,6.4,"FALSE","TRUE"
"RAGE",7333.25060638524,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/RAGE/66acd000-77fe-1000-9115-d802425307ec?PageSize=60&Page=1&SortBy=BestSelling",526,61724,1,"Id Software",11,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425307ec/1033/boxartlg.jpg",17,"M (Mature)",3,"Retail Only",18.13,"Action & Adventure","Bethesda Softworks",4,"TRUE","FALSE",84,"FALSE",81,6.7,"FALSE","TRUE"
"Rapala for Kinect",2773.44944714386,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product",543,13661.1643906646,0,"Unkown",0,0,0,"No Boxart",0,"eC (Early Childhood)",0,"Retail Only",23.4,"Unkown","Unkown",3.84,"FALSE","FALSE",122,"FALSE",64,6.1,"FALSE","FALSE"
"Raving Rabbids: Alive & Kicking",1227.57970655718,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Raving-Rabbids-A-K/66acd000-77fe-1000-9115-d80255530882?PageSize=60&Page=1&SortBy=BestSelling",540,9158,0,"Ubisoft",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80255530882/1033/boxartlg.jpg",5,"E10 (Everyone 10+)",0,"Games on Demand",19.99," Family","Ubisoft",3.75,"TRUE","TRUE",41,"FALSE",58,5.4,"FALSE","FALSE"
"Rayman 3 HD",1796.9393462124,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rayman-3-HD/66acd000-77fe-1000-9115-d8025841123f?PageSize=60&Page=1&SortBy=BestSelling",590,10760,0,"Ubisoft Shanghai",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841123f/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",9.99,"Action & Adventure","Ubisoft",3.75,"TRUE","TRUE",22,"FALSE",69,7.1,"FALSE","TRUE"
"Rayman Origins",3453.0843269841,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rayman-Origins/66acd000-77fe-1000-9115-d80255530884?PageSize=60&Page=1&SortBy=BestSelling",630,13945,1,"Ubisoft",5,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80255530884/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",14.99,"Family","Ubisoft",4.25,"TRUE","TRUE",153,"FALSE",87,8.2,"FALSE","TRUE"
"Red Bull Crashed Ice Kinect",951.350028833354,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Red-Bull-Crashed-Ice-Kinect/66acd000-77fe-1000-9115-d80258411253?PageSize=60&Page=1&SortBy=BestSelling",674,2480,0,"Bongfish",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411253/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Racing & Flying","Microsoft",3.5,"TRUE","TRUE",21,"FALSE",47,7.7,"FALSE","FALSE"
"Red Dead Redemption",37589.4272643195,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Red-Dead-Redemption/66acd000-77fe-1000-9115-d8025454082b?PageSize=60&Page=1&SortBy=BestSelling",294,294633,2,"Rockstar San Diego",22,0,3,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025454082b/1033/boxartlg.jpg",31,"M (Mature)",9,"Games on Demand",29.99,"Action & Adventure","Rockstar Games",4.5,"FALSE","TRUE",648,"FALSE",95,9,"FALSE","TRUE"
"Red Faction: Battlegrounds",1363.75889822345,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Red-Faction-Battlegrounds/66acd000-77fe-1000-9115-d80258410a6c?PageSize=60&Page=1&SortBy=BestSelling",461,4527,0,"Thq Digital",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a6c/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",2,"Games on Demand",9.99,"Action & Adventure","THQ Nordic",3.75,"TRUE","TRUE",16,"FALSE",52,7,"FALSE","TRUE"
"Rise of Nightmares",2488.6842904447,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Rise-of-Nightmares/66acd000-77fe-1000-9115-d80253450846?PageSize=60&Page=1&SortBy=BestSelling",738,84167,1,"Sega",6,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80253450846/1033/boxartlg.jpg",9,"M (Mature)",0,"Games on Demand",14.99,"Action & Adventure","SEGA",3.5,"TRUE","TRUE",52,"FALSE",54,7.8,"FALSE","FALSE"
"Rock Band",2550.8246754095,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rock-Band/66acd000-77fe-1000-9115-d80245410829?PageSize=60&Page=1&SortBy=BestSelling",75,30642,1,"Harmonix Music Systems",1,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80245410829/1033/boxartlg.jpg",0,"T (Teen)",1,"Retail Only",19.17,"Music","MTV Games",4,"FALSE","FALSE",97,"FALSE",92,8.2,"TRUE","FALSE"
"Rock Band 2",2917.31234260944,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rock-Band-2/66acd000-77fe-1000-9115-d80245410869?PageSize=60&Page=1&SortBy=BestSelling",345,59929,1,"Harmonix Music Systems",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80245410869/1033/boxartlg.jpg",0,"T (Teen)",3,"Retail Only",18.24,"Music","MTV Games",4.25,"FALSE","FALSE",98,"FALSE",92,8.3,"TRUE","FALSE"
"Rock Band 3",3054.16876869204,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rock-Band-3/66acd000-77fe-1000-9115-d80245410914?PageSize=60&Page=1&SortBy=BestSelling",349,27304,0,"Harmonix Music Systems",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80245410914/1033/boxartlg.jpg",14,"T (Teen)",6,"Retail Only",19.48,"Music","Mad Catz Interactive",4.25,"FALSE","FALSE",150,"FALSE",93,8.2,"TRUE","FALSE"
"Rock Band Blitz",1936,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rock-Band-Blitz/66acd000-77fe-1000-9115-d8025841122d?PageSize=60&Page=1&SortBy=BestSelling",642,12937,0,"Harmonix",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841122d/1033/boxartlg.jpg",20,"T (Teen)",6,"Games on Demand",14.99,"Music","Harmonix",3.5,"TRUE","TRUE",49,"FALSE",78,7.5,"TRUE","FALSE"
"Rocksmith 2014 Edition",3415.16419544038,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Rocksmith-2014-Edition/66acd000-77fe-1000-9115-d802555308c0?PageSize=60&Page=1&SortBy=BestSelling",775,10540,0,"Ubisoft",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802555308c0/1033/boxartlg.jpg",0,"T (Teen)",971,"Games on Demand",39.99,"Music","Ubisoft",4.5,"FALSE","TRUE",127,"FALSE",87,7.5,"TRUE","FALSE"
"RType Dimensions",1121.59610914284,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/R-Type-Dimensions/66acd000-77fe-1000-9115-d802584108ad?PageSize=60&Page=1&SortBy=BestSelling",273,3996,1,"Tozai Games Southend Interactive",1,0,3,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584108ad/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",14.99,"Shooter","Microsoft",3.75,"TRUE","TRUE",23,"FALSE",76,7.3,"FALSE","TRUE"
"Sacred 3",1918.4077464242,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sacred-3/66acd000-77fe-1000-9115-d8024b4d07e7?PageSize=60&Page=1&SortBy=BestSelling",841,2209,0,"Keen Games",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024b4d07e7/1033/boxartlg.jpg",0,"M (Mature)",5,"Games on Demand",19.99,"Action & Adventure","Deep Silver",2.75,"FALSE","TRUE",31,"FALSE",51,4.1,"FALSE","TRUE"
"Sacred Citadel",1166.68959090787,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sacred-Citadel/66acd000-77fe-1000-9115-d80258411236?PageSize=60&Page=1&SortBy=BestSelling",702,2283,0,"Southend Interactive",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411236/1033/boxartlg.jpg",0,"T (Teen)",1,"Games on Demand",9.99,"Action & Adventure","Deep Silver",3.5,"TRUE","TRUE",28,"FALSE",63,6.5,"FALSE","TRUE"
"Saints Row IV",3299.67296695213,"TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Saints-Row-IV/66acd000-77fe-1000-9115-d8024b4d07f6?PageSize=60&Page=1&SortBy=BestSelling",753,52583,0,"Ds Volition",15,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024b4d07f6/1033/boxartlg.jpg",20,"M (Mature)",31,"Games on Demand",34.99,"Action & Adventure","Deep Silver",4.75,"TRUE","TRUE",73,"FALSE",81,6.5,"FALSE","TRUE"
"Sam & Max Beyond Time & Space",1717.72705921441,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sam-Max-Beyond-Time/66acd000-77fe-1000-9115-d80258410999?PageSize=60&Page=1&SortBy=BestSelling",212,4378,1,"Telltale Games",0,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410999/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Action & Adventure","Microsoft",4,"TRUE","TRUE",37,"FALSE",75,7.9,"FALSE","TRUE"
"Sam & Max Save the World",2745.76024562068,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sam-Max-Save-the-World/66acd000-77fe-1000-9115-d8025841097d?PageSize=60&Page=1&SortBy=BestSelling",212,9556,1,"Telltale Games",0,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841097d/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Classics","Microsoft",4,"TRUE","TRUE",97,"FALSE",74,8.3,"FALSE","TRUE"
"Samurai Shodown II",1390.44820667292,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Samurai-Shodown-II/66acd000-77fe-1000-9115-d802584108d0?PageSize=60&Page=1&SortBy=BestSelling",212,4172,0,"Snk Playmore Corporation",0,0,4,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584108d0/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",9.99,"Classics","SNK",4,"TRUE","TRUE",32,"FALSE",72,7.3,"FALSE","TRUE"
"Scarygirl",208,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Scarygirl/66acd000-77fe-1000-9115-d80258411226?PageSize=60&Page=1&SortBy=BestSelling",539,3270,0,"Tikgames",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411226/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",2,"Games on Demand",9.99,"Platformer","Square-Enix",3.5,"TRUE","TRUE",3,"FALSE",63,7.7,"FALSE","TRUE"
"SEGA Bass Fishing",1577.80979605542,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SEGA-Bass-Fishing/66acd000-77fe-1000-9115-d80258410a83?PageSize=60&Page=1&SortBy=BestSelling",576,8964,0,"Sega",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a83/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Action & Adventure","SEGA",3.75,"TRUE","TRUE",14,"FALSE",57,4.8,"FALSE","TRUE"
"Sega Vintage Collection: Alex Kidd & Co.",1259.31898725945,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sega-Vintage-Collection-Alex-Kidd-Co/66acd000-77fe-1000-9115-d80258410b70?PageSize=60&Page=1&SortBy=BestSelling",614,1585,0,"M2",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b70/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",9.99,"Action & Adventure","SEGA",3.5,"TRUE","TRUE",20,"FALSE",69,8.4,"FALSE","TRUE"
"Sega Vintage Collection: Golden Axe",1235.32718496251,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sega-Vintage-Collection-Golden-Axe/66acd000-77fe-1000-9115-d80258410b6f?PageSize=60&Page=1&SortBy=BestSelling",616,2277,0,"M2",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b6f/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",9.99,"Action & Adventure","SEGA",4,"TRUE","TRUE",27,"FALSE",60,8,"FALSE","TRUE"
"Sega Vintage Collection: Monster World",1213.5877344051,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sega-Vintage-Collection-Monster-World/66acd000-77fe-1000-9115-d80258410b72?PageSize=60&Page=1&SortBy=BestSelling",614,1593,0,"M2",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b72/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Action & Adventure","SEGA",4,"TRUE","TRUE",19,"FALSE",72,8,"FALSE","TRUE"
"Sega Vintage Collection: Streets of Rage",1342.17206049057,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sega-Vintage-Collection-Streets-of-Rage/66acd000-77fe-1000-9115-d80258410b71?PageSize=60&Page=1&SortBy=BestSelling",616,4720,0,"M2",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b71/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",9.99,"Action & Adventure","SEGA",4.25,"TRUE","TRUE",34,"FALSE",84,8.3,"FALSE","TRUE"
"SelfDefense Training Camp",1492.96654449633,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Self-Defense-Training-Camp/66acd000-77fe-1000-9115-d80255530889?PageSize=60&Page=1&SortBy=BestSelling",654,870,0,"Ubisoft",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80255530889/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",39.99,"Educational","Ubisoft",3.25,"FALSE","TRUE",39,"FALSE",21,5,"FALSE","FALSE"
"Sesame Street: Once Upon a Monster",1541.10872494383,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/Sesame-Street-Once-Upon-a-Monster/66acd000-77fe-1000-9115-d8025752080c?PageSize=60&Page=1&SortBy=BestSelling",531,21775,0,"Double Fine Productions",8,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025752080c/1033/boxartlg.jpg",0,"E (Everyone)",1,"Games on Demand",19.99,"Family","Warner Brothers Interactive Entertainment",3.75,"TRUE","TRUE",50,"FALSE",79,6.9,"FALSE","FALSE"
"Shadow Complex",13715.2362598884,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","http://marketplace.xbox.com/en-US/Product/Shadow-Complex/66acd000-77fe-1000-9115-d802584108f6?PageSize=60&Page=1&SortBy=BestSelling",317,98538,0,"Chair Entertainmentepic Games",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584108f6/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",14.99,"Action & Adventure","Microsoft",4.5,"TRUE","TRUE",147,"FALSE",88,8.8,"FALSE","TRUE"
"Shank 2",1664.10786497408,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Shank-2/66acd000-77fe-1000-9115-d8025841120c?PageSize=60&Page=1&SortBy=BestSelling",573,9473,0,"Klei",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841120c/1033/boxartlg.jpg",0,"M (Mature)",0,"Games on Demand",9.99,"Action & Adventure","Electronic Arts",4,"TRUE","TRUE",34,"FALSE",77,6.1,"FALSE","TRUE"
"Shred Nebula",594.39937066394,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Shred-Nebula/66acd000-77fe-1000-9115-d80258410879?PageSize=60&Page=1&SortBy=BestSelling",108,1466,2,"Crunchtime Games",2,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410879/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Action & Adventure","Microsoft",3,"TRUE","TRUE",10,"FALSE",66,7.1,"FALSE","TRUE"
"Silent Hill: Downpour",2391.99212964252,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Silent-Hill-Downpour/66acd000-77fe-1000-9115-d8024b4e0823?PageSize=60&Page=1&SortBy=BestSelling",587,8172,0,"Vatra Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024b4e0823/1033/boxartlg.jpg",0,"M (Mature)",0,"Games on Demand",19.99,"Action & Adventure","Konami",4.25,"FALSE","TRUE",51,"FALSE",68,7.3,"FALSE","TRUE"
"Skate 3",38745,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Skate-3/66acd000-77fe-1000-9115-d802454108e6?PageSize=60&Page=1&SortBy=BestSelling",848,106203,0,"Electronic Arts Blackbox",5,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802454108e6/1033/boxartlg.jpg",0,"T (Teen)",7,"Games on Demand",19.99,"Sports & Recreation","Electronic Arts",4.25,"TRUE","TRUE",4214,"TRUE",80,8,"FALSE","TRUE"
"Skullgirls",1743.36228911466,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Skullgirls/66acd000-77fe-1000-9115-d802584111db?PageSize=60&Page=1&SortBy=BestSelling",597,10136,0,"Lab Zero",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584111db/1033/boxartlg.jpg",0,"T (Teen)",2,"Games on Demand",9.99,"Fighting","MarvelousAQL",4.25,"TRUE","TRUE",48,"FALSE",78,6.8,"FALSE","TRUE"
"Small Arms",1130.16445623675,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Small-Arms/66acd000-77fe-1000-9115-d802584107d5?PageSize=60&Page=1&SortBy=BestSelling",217,23132,4,"Gastronaut Studios",0,0,4,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107d5/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",1,"Games on Demand",4.99,"Action & Adventure","Microsoft",3.75,"TRUE","TRUE",13,"FALSE",73,7.4,"FALSE","TRUE"
"Sonic & AllStars Racing Transformed",3234.53943944481,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sonic-All-Stars-Racing-Transformed/66acd000-77fe-1000-9115-d8025345085d?PageSize=60&Page=1&SortBy=BestSelling",749,13232,0,"Sumo Digital",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025345085d/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",1,"Games on Demand",29.99,"Racing & Flying","SEGA",4,"TRUE","TRUE",133,"FALSE",82,7.9,"FALSE","TRUE"
"Sonic & Knuckles",1850.68113373156,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sonic-Knuckles/66acd000-77fe-1000-9115-d802584109c4?PageSize=60&Page=1&SortBy=BestSelling",319,23847,0,"Backbone Entertainment",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584109c4/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",2.99,"Classics","SEGA",4.25,"TRUE","TRUE",24,"FALSE",69,8.7,"FALSE","TRUE"
"Sonic CD",2060.6544331547,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sonic-CD/66acd000-77fe-1000-9115-d802584111f1?PageSize=60&Page=1&SortBy=BestSelling",554,36470,0,"Sega",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584111f1/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Action & Adventure","SEGA",3.75,"TRUE","TRUE",43,"FALSE",82,8.6,"FALSE","TRUE"
"Sonic Free Riders",1389,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/SONIC-FREE-RIDERS/66acd000-77fe-1000-9115-d8025345084d?PageSize=60&Page=1&SortBy=BestSelling",384,68437,0,"Sonic Team",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025345084d/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",19.99,"Racing & Flying","SEGA",3.75,"TRUE","TRUE",29,"FALSE",47,2.2,"FALSE","FALSE"
