price,url,brand,image,product_name
$200,http://www.flightclub.com/nike-air-max-95-deep-red-orange-blaze-v-maize-050518,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-95-fantastic-4-human-torch-deep-red-orange-blaze-v-maize-050518_1.jpg,"
                                air max 95 ""fantastic 4 human torch""                            "
$550,http://www.flightclub.com/nike-air-max-1-nl-premium-clot-net-deep-red-orange-blaze-050512,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-nl-premium-clot-net-deep-red-orange-blaze-050512_1.jpg,"
                                air max 1 nl premium ""clot""                            "
$375,http://www.flightclub.com/nike-air-max-95-powerwall-black-black-olive-grey-050465,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/5/050465_1.jpg,"
                                air max 95 ""powerwall""                            "
$500,http://www.flightclub.com/nike-air-max-95-harbor-blue-black-varsity-royal-midnight-navy-050462,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-95-stash-harbor-blue-black-varsity-royal-midnight-navy-050462_1.jpg,"
                                air max 95 ""stash""                            "
$275,http://www.flightclub.com/nike-air-stab-foot-patrol-blk-skylt-vtng-prpl-l-slvr-mz-050359,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-stab-foot-patrol-blk-skylt-vtng-prpl-l-slvr-mz-050359_1.jpg,"
                                air stab ""foot patrol""                            "
"$1,500",http://www.flightclub.com/nike-air-max-90-dqm-hyperstrike-bacon-hyperstrike-sail-sheen-straw-med-brown-050239,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743097-nike-air-max-90-dqm-hyperstrike-bacon-hyperstrike-sail-sheen-straw-med-brown-050239_3.jpg,"
                                air max 90 dqm hyperstrike ""bacon hyperstrike""                            "
$750,http://www.flightclub.com/nike-air-max-1-urawa-jersey-red-white-silver-deep-red-050081,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-urawa-jersey-red-white-silver-deep-red-050081_1.jpg,"
                                air max 1 ""urawa""                            "
$600,http://www.flightclub.com/nike-air-max-1-huf-anthracite-dark-apple-medium-grey-050080,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743097-nike-air-max-1-huf-anthracite-dark-apple-medium-grey-050080_2.jpg,"
                                air max 1 ""huf""                            "
$650,http://www.flightclub.com/nike-air-max-1-grey-one-soft-grey-sterling-midnight-fog-050078,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743097-nike-air-max-1-grey-one-soft-grey-sterling-midnight-fog-050078_2.jpg,"
                                air max 1 ""grey one""                            "
$600,http://www.flightclub.com/nike-air-max-90-premium-crepe-mushroom-mushroom-birch-medium-brown-050063,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-90-premium-crepe-mushroom-mushroom-birch-medium-brown-050063_1.jpg,"
                                air max 90 premium crepe                            "
$600,http://www.flightclub.com/nike-air-classic-bw-st-stash-sport-royal-neutral-grey-harbor-blue-050026,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-classic-bw-st-stash-sport-royal-neutral-grey-harbor-blue-050026_1.jpg,"
                                air classic bw st ""stash""                            "
$175,http://www.flightclub.com/nike-air-huarache-light-stussy-black-bright-mandarin-medium-grey-khaki-stussy-050008,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-huarache-light-stussy-black-bright-mandarin-medium-grey-khaki-stussy-050008_1.jpg,"
                                air huarache light ""stussy""                            "
$200,http://www.flightclub.com/nike-hypermax-nfw-tennis-ball-neon-yellow-white-041111,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-hypermax-nfw-tennis-ball-neon-yellow-white-041111_1.jpg,"
                                hypermax nfw ""tennis ball""                            "
$250,http://www.flightclub.com/nike-air-penny-2-2009-release-atlantic-blue-black-white-metallic-silver-041082,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-penny-2-2009-release-atlantic-blue-black-white-metallic-silver-041082_1.jpg,"
                                air penny 2 ""2009 release""                            "
$750,http://www.flightclub.com/nike-zoom-lebron-4-white-crimson-gold-040978,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/4/040978_1.jpg,"
                                zoom lebron 4                            "
$400,http://www.flightclub.com/nike-air-flightposite-black-metallic-silver-black-040979,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-flightposite-black-metallic-silver-black-040979_1.jpg,"
                                air flightposite                            "
$600,http://www.flightclub.com/nike-air-foamposite-pro-2008-release-metallic-silver-black-040859,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-foamposite-pro-2008-release-metallic-silver-black-040859_1.jpg,"
                                air foamposite pro ""2008 release""                            "
$250,http://www.flightclub.com/nike-zoom-lebron-5-yankees-midnight-navy-white-midnight-navy-040811,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-zoom-lebron-5-yankees-midnight-navy-white-midnight-navy-040811_1.jpg,"
                                zoom lebron 5 ""yankees""                            "
$300,http://www.flightclub.com/nike-air-cb-34-black-varsity-red-anthracite-040808,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-cb-34-black-varsity-red-anthracite-040808_1.jpg,"
                                air cb 34                            "
$325,http://www.flightclub.com/nike-zoom-lebron-5-birthday-gorge-green-white-metallic-gold-040779,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-zoom-lebron-5-birthday-gorge-green-white-metallic-gold-040779_1.jpg,"
                                zoom lebron 5 ""birthday""                            "
$300,http://www.flightclub.com/nike-zoom-lebron-4-black-black-varsity-crimson-040653,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-zoom-lebron-4-black-black-varsity-crimson-040653_1.jpg,"
                                zoom lebron 4                            "
$250,http://www.flightclub.com/nike-zoom-lebron-4-black-black-anthracite-040567,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-zoom-lebron-4-black-black-anthracite-040567_1.jpg,"
                                zoom lebron 4                            "
$250,http://www.flightclub.com/nike-zoom-lebron-2-gray-white-royal-040527,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-zoom-lebron-2-gray-white-royal-040527_1.jpg,"
                                zoom lebron 2                            "
"$2,500",http://www.flightclub.com/nike-dunk-low-pro-sb-tokyo-tokyo-muslin-muslin-080060,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080060_1.jpg,"
                                dunk low pro sb (tokyo) ""tokyo""                            "
$325,http://www.flightclub.com/nike-dunk-high-pro-sb-iron-sport-royal-white-080054,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-iron-sport-royal-white-080054_1.jpg,"
                                dunk high pro sb                            "
$225,http://www.flightclub.com/nike-dunk-high-pro-sb-maple-hay-baroque-brown-080052,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-maple-hay-baroque-brown-080052_1.jpg,"
                                dunk high pro sb                            "
$200,http://www.flightclub.com/nike-dunk-high-pro-sb-daniel-shimizu-white-black-080050,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-daniel-shimizu-white-black-080050_1.jpg,"
                                dunk high pro sb ""daniel shimizu""                            "
$275,http://www.flightclub.com/nike-dunk-low-pro-sb-navy-outdoor-green-light-chocolate-080045,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-navy-outdoor-green-light-chocolate-080045_1.jpg,"
                                dunk low pro sb                            "
"$1,000",http://www.flightclub.com/nike-dunk-low-pro-sb-supreme-black-black-cement-grey-080033,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080033_1_1.jpg,"
                                dunk low pro sb ""supreme""                            "
"$1,000",http://www.flightclub.com/nike-dunk-low-pro-sb-supreme-white-black-cement-grey-080023,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742943-nike-dunk-low-pro-sb-supreme-white-black-cement-grey-080023_1.jpg,"
                                dunk low pro sb ""supreme""                            "
$600,http://www.flightclub.com/nike-dunk-low-pro-sb-medicom-white-college-blue-080017,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080017_1.jpg,"
                                dunk low pro sb ""medicom""                            "
$250,http://www.flightclub.com/nike-dunk-low-pro-sb-black-true-red-080014,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-black-true-red-080014_1.jpg,"
                                dunk low pro sb                            "
$225,http://www.flightclub.com/nike-dunk-low-pro-sb-red-hemp-jersey-gold-red-mahogany-080012,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-red-hemp-jersey-gold-red-mahogany-080012_1.jpg,"
                                dunk low pro sb ""red hemp""                            "
$250,http://www.flightclub.com/nike-dunk-high-pro-sb-deep-olive-ghost-080010,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-deep-olive-ghost-080010_1.jpg,"
                                dunk high pro sb                            "
$250,http://www.flightclub.com/nike-dunk-low-pro-sb-boca-juniors-varsity-royal-lightening-080002,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-boca-juniors-varsity-royal-lightening-080002_1.jpg,"
                                dunk low pro sb ""boca juniors""                            "
$175,http://www.flightclub.com/nike-air-trainer-sc-high-anthracite-dark-charcoal-ivory-mushroom-060136,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-trainer-sc-high-anthracite-dark-charcoal-ivory-mushroom-060136_1.jpg,"
                                air trainer sc high                            "
$175,http://www.flightclub.com/nike-trainer-sc-high-black-grey-060092,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-trainer-sc-high-black-grey-060092_1.png,"
                                trainer sc high                            "
$200,http://www.flightclub.com/nike-air-trainer-sc-high-lux-lux-black-black-060045,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-trainer-sc-high-lux-lux-black-black-060045_1.jpg,"
                                air trainer sc high lux ""lux""                            "
$250,http://www.flightclub.com/nike-air-trainer-1-premium-ap-brunnet-brunnet-net-black-060010,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-trainer-1-premium-ap-brunnet-brunnet-net-black-060010_1.jpg,"
                                air trainer 1 premium ap                            "
$150,http://www.flightclub.com/nike-air-max-1-west-white-black-varsity-red-051269,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-west-white-black-varsity-red-051269_1.jpg,"
                                air max 1 ""west""                            "
$250,http://www.flightclub.com/nike-air-footscape-tz-white-anthracite-051254,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-footscape-tz-white-anthracite-051254_1.jpg,"
                                air footscape tz                            "
$300,http://www.flightclub.com/nike-air-max-90-premium-tz-laf-livestrong-white-vrsty-maize-sft-gry-blck-051224,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-90-premium-tz-laf-livestrong-white-vrsty-maize-sft-gry-blck-051224_1.jpg,"
                                air max 90 premium tz laf ""livestrong""                            "
$300,http://www.flightclub.com/nike-air-180-premium-tz-laf-livestrong-black-black-vrsty-mz-sft-gry-051218,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-180-premium-tz-laf-livestrong-black-black-vrsty-mz-sft-gry-051218_1.jpg,"
                                air 180 premium tz laf ""livestrong""                            "
$200,http://www.flightclub.com/nike-air-max-95-black-white-black-anthracite-051197,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-95-black-white-black-anthracite-051197_1.jpg,"
                                air max 95                            "
$900,http://www.flightclub.com/nike-air-max-90-premium-white-white-volt-051141,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-90-premium-kaws-white-white-volt-051141_1.jpg,"
                                air max 90 premium ""kaws""                            "
"$1,250",http://www.flightclub.com/nike-air-max-90-current-premium-kaws-black-black-volt-051142,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-90-current-premium-kaws-black-black-volt-051142_1.jpg,"
                                air max 90 current premium ""kaws""                            "
$250,http://www.flightclub.com/nike-air-structure-triax-91-metallic-smmt-white-n-teal-black-infrared-050945,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/5/050945_1.jpg,"
                                air structure triax 91                            "
$900,http://www.flightclub.com/nike-air-max-1-id-sf-san-francisco-white-orange-blaze-grey-050908,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-id-sf-san-francisco-white-orange-blaze-grey-050908_1.jpg,"
                                air max 1 id sf ""san francisco""                            "
$500,http://www.flightclub.com/nike-air-max-1-premium-hufquake-black-green-bean-white-050879,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-premium-hufquake-black-green-bean-white-050879_1.jpg,"
                                air max 1 premium ""hufquake""                            "
$250,http://www.flightclub.com/nike-air-max-1-premium-medium-grey-champagn-deep-burgundy-cl-grey-050874,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-1-premium-medium-grey-champagn-deep-burgundy-cl-grey-050874_1.jpg,"
                                air max 1 premium                            "
"$2,000",http://www.flightclub.com/nike-air-max-90-premium-warhawk-dark-army-orange-blaze-dark-cinder-tweed-050815,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742963-nike-air-max-90-premium-warhawk-dark-army-orange-blaze-dark-cinder-tweed-050815_1.jpg,"
                                air max 90 premium ""warhawk""                            "
$900,http://www.flightclub.com/nike-air-max-90-id-sf-light-graphite-medium-grey-engine1-050809,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-90-id-sf-light-graphite-medium-grey-engine1-050809_1.jpg,"
                                air max 90 id ""sf""                            "
"$1,250",http://www.flightclub.com/nike-air-max-1-premium-atmos-black-clear-jade-white-050790,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742942-nike-air-max-1-premium-atmos-black-clear-jade-white-050790_1.jpg,"
                                air max 1 premium ""atmos""                            "
$150,http://www.flightclub.com/nike-dunk-low-premium-sb-bright-golden-rod-black-080318,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-premium-sb-bright-golden-rod-black-080318_1.jpg,"
                                dunk low premium sb                            "
$200,http://www.flightclub.com/nike-paul-rodriguez-2-zoom-air-grey-haze-black-080314,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-paul-rodriguez-2-zoom-air-grey-haze-black-080314_1.jpg,"
                                paul rodriguez 2 zoom air                            "
$125,http://www.flightclub.com/nike-dunk-low-pro-sb-white-black-trail-end-brown-080310,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-white-black-trail-end-brown-080310_1.jpg,"
                                dunk low pro sb                            "
$325,http://www.flightclub.com/nike-dunk-high-premium-sb-dinosaur-jr-metallic-silver-metallic-silver-080259,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-dinosaur-jr-metallic-silver-metallic-silver-080259_1.jpg,"
                                dunk high premium sb ""dinosaur jr""                            "
"$2,500",http://www.flightclub.com/nike-dunk-low-michael-lau-dark-coffee-dark-coffee-080253,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-michael-lau-dark-coffee-dark-coffee-080253_1.jpg,"
                                dunk low michael lau                            "
$650,http://www.flightclub.com/nike-dunk-high-premium-sb-three-bears-light-umber-hot-house-080222,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-three-bears-light-umber-hot-house-080222_1.jpg,"
                                dunk high premium sb ""three bears""                            "
$250,http://www.flightclub.com/nike-dunk-high-premium-sb-mafia-pack-white-team-red-080214,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-mafia-pack-white-team-red-080214_1.jpg,"
                                dunk high premium sb ""mafia pack""                            "
$400,http://www.flightclub.com/nike-dunk-low-premium-sb-three-bears-light-umber-grasshopper-tersie-strell-080212,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-premium-sb-three-bears-light-umber-grasshopper-tersie-strell-080212_1.jpg,"
                                dunk low premium sb ""three bears""                            "
$100,http://www.flightclub.com/nike-dunk-sb-emb-pro-white-pro-gold-black-gerdal-080209,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-sb-emb-pro-white-pro-gold-black-gerdal-080209_1.jpg,"
                                dunk sb emb pro                            "
$125,http://www.flightclub.com/nike-dunk-low-pro-sb-ash-aqua-chalk-080206,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-ash-aqua-chalk-080206_1.jpg,"
                                dunk low pro sb                            "
$400,http://www.flightclub.com/nike-dunk-low-premium-sb-sbtg-sable-green-metallic-gold-080182,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-premium-sb-sbtg-sable-green-metallic-gold-080182_1.jpg,"
                                dunk low premium sb ""sbtg""                            "
$132,http://www.flightclub.com/nike-dunk-low-pro-sb-weiger-black-white-080176,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-weiger-black-white-080176_1.jpg,"
                                dunk low pro sb ""weiger""                            "
"$1,400",http://www.flightclub.com/nike-blazer-sb-supreme-supreme-sail-brown-080157,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-blazer-sb-supreme-supreme-sail-brown-080157_1.jpg,"
                                blazer sb supreme ""supreme""                            "
"$1,750",http://www.flightclub.com/nike-blazer-sb-supreme-supreme-black-black-080155,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-blazer-sb-supreme-supreme-black-black-080155_1.jpg,"
                                blazer sb supreme ""supreme""                            "
"$1,750",http://www.flightclub.com/nike-blazer-sb-supreme-supreme-varsity-red-light-graphite-080154,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-blazer-sb-supreme-supreme-varsity-red-light-graphite-080154_1.jpg,"
                                blazer sb supreme ""supreme""                            "
$225,http://www.flightclub.com/nike-dunk-low-premium-sb-white-midnight-navy-blue-ice-080151,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-premium-sb-white-midnight-navy-blue-ice-080151_1.jpg,"
                                dunk low premium sb                            "
$150,http://www.flightclub.com/nike-dunk-low-pro-sb-white-varsity-crimson-080152,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-white-varsity-crimson-080152_1.jpg,"
                                dunk low pro sb                            "
$225,http://www.flightclub.com/nike-dunk-low-premium-sb-net-maize-baroque-brown-080148,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-premium-sb-net-maize-baroque-brown-080148_1.jpg,"
                                dunk low premium sb                            "
$325,http://www.flightclub.com/nike-dunk-high-pro-sb-send-help-black-white-blue-reef-080143,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-send-help-black-white-blue-reef-080143_1.jpg,"
                                dunk high pro sb ""send help""                            "
$450,http://www.flightclub.com/nike-dunk-low-pro-sb-pl-avenger-white-black-hyacinth-080129,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080129_1.jpg,"
                                dunk low pro sb (pl) ""avenger""                            "
$225,http://www.flightclub.com/nike-dunk-high-pro-sb-kentucky-white-sport-royal-080125,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-pro-sb-kentucky-white-sport-royal-080125_1.jpg,"
                                dunk high pro sb ""kentucky""                            "
$200,http://www.flightclub.com/nike-air-trainer-1-sb-huf-gold-digger-baroque-brown-paprika-080126,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-trainer-1-sb-huf-gold-digger-baroque-brown-paprika-080126_1.jpg,"
                                air trainer 1 sb ""huf-gold digger""                            "
$325,http://www.flightclub.com/nike-dunk-low-sb-pushead-black-black-black-080116,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080116_1.jpg,"
                                dunk low sb pushead ""pushead""                            "
$300,http://www.flightclub.com/nike-dunk-low-pro-sb-avenger-white-black-hyancinth-080114,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080114_1.jpg,"
                                dunk low pro sb ""avenger""                            "
$275,http://www.flightclub.com/nike-dunk-low-pro-sb-de-la-soul-white-yellow-080109,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-de-la-soul-white-yellow-080109_1.jpg,"
                                dunk low pro sb ""de la soul""                            "
$250,http://www.flightclub.com/nike-dunk-low-pro-sb-shanghai-2-vanilla-trails-end-brown-080098,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-shanghai-2-vanilla-trails-end-brown-080098_1.jpg,"
                                dunk low pro sb ""shanghai 2""                            "
$350,http://www.flightclub.com/nike-paul-rodriguez-zoom-air-elite-jordan-sterling-white-080090,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080090_1.jpg,"
                                paul rodriguez zoom air elite ""jordan""                            "
$150,http://www.flightclub.com/nike-blazer-sb-mission-black-gold-post-080079,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-blazer-sb-mission-black-gold-post-080079_1.jpg,"
                                blazer sb ""mission""                            "
$250,http://www.flightclub.com/nike-dunk-low-pro-sb-band-aid-light-bone-flint-grey-080080,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-low-pro-sb-band-aid-light-bone-flint-grey-080080_1.jpg,"
                                dunk low pro sb ""band aid""                            "
$400,http://www.flightclub.com/nike-dunk-hi-pro-sb-white-neutral-grey-black-080073,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/8/080073_1.jpg,"
                                dunk hi pro sb ""huf""                            "
$50,http://www.flightclub.com/converse-all-star-ox-chuck-taylor-optical-white-990406,converse,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/c/o/converse-all-star-ox-chuck-taylor-optical-white-990406_1.jpg,"
                                all star ox ""chuck taylor""                            "
$50,http://www.flightclub.com/converse-all-star-ox-black-990405,converse,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/c/o/converse-all-star-ox-black-990405_1.jpg,"
                                all star ox                            "
$50,http://www.flightclub.com/converse-all-star-ox-navy-990403,converse,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/c/o/converse-all-star-ox-navy-990403_1.jpg,"
                                all star ox                            "
