instant_book,rating_checkin,person_capacity,rating_cleanliness,tax,lon,amenities,response_time,cancel_policy,price,service_fee,lat,host_id,review_score_a,rev_count,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,cleaning_fee,nightly_price,room_type
True,9,1,10,3,-81.4372552753198,"[3, 4, 5, 8, 9, 30, 31, 35, 36, 37, 38, 39, 40, 41, 44, 46, 50, 51, 53]",245.5,5,19.0,0,28.520071026969728,61879526,5,10,Real Bed,10,10,98,14138384,https://www.airbnb.com/rooms/14138384,7,$19,Shared room
True,10,2,10,6,-81.42845923872166,"[3, 4, 5, 8, 9, 30, 31, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46, 50, 51, 53, 54]",245.5,5,45.0,0,28.512608548152937,61879526,4.5,4,Real Bed,10,10,90,14137855,https://www.airbnb.com/rooms/14137855,7,$45,Private room
False,10,2,9,6,-81.5113891547633,"[1, 2, 3, 4, 5, 8, 9, 16, 17, 19, 27, 30, 31, 33, 34]",14825.0,3,45.0,0,28.569060942233477,5175947,5,53,Real Bed,10,10,95,975661,https://www.airbnb.com/rooms/975661,10,$45,Private room
True,8,3,10,13,-81.49363436991707,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 15, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47]",183.5,4,75.0,0,28.456789910057193,26907201,5,3,Real Bed,9,9,100,14728018,https://www.airbnb.com/rooms/14728018,30,$75,Entire home/apt
False,10,5,10,18,-81.47529271867263,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 21, 27, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46]",939.0,5,100.0,0,28.41576336877099,99665141,5,3,Real Bed,10,10,100,15511723,https://www.airbnb.com/rooms/15511723,45,$100,Entire home/apt
False,10,2,10,5,-81.3680095198169,"[1, 3, 4, 5, 7, 8, 9, 15, 17, 27, 33, 34, 35, 39, 41, 44, 45, 46, 47, 49, 50]",4237.0,5,45.0,0,28.51120034153585,68310511,5,13,Real Bed,10,10,97,14575073,https://www.airbnb.com/rooms/14575073,0,$45,Private room
True,10,2,10,6,-81.37768621324908,"[1, 3, 4, 5, 8, 9, 17, 18, 30, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",160.5,3,49.0,0,28.518045233457755,64118947,5,21,Real Bed,10,10,100,11992709,https://www.airbnb.com/rooms/11992709,0,$49,Private room
False,10,4,10,11,-81.39863191635466,"[1, 3, 4, 5, 8, 9, 16, 30, 31, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 51, 54]",306.0,4,69.0,0,28.5712298496391,89405724,5,4,Real Bed,10,10,100,15529009,https://www.airbnb.com/rooms/15529009,25,$69,Entire home/apt
False,9,2,10,5,-81.47132218611225,"[3, 4, 5, 7, 8, 9, 15, 25, 30, 31, 33, 34, 35, 36, 39, 40, 44, 46, 47]",13491.0,5,40.0,0,28.525320814938322,54650795,4.5,8,Airbed,9,9,94,13188072,https://www.airbnb.com/rooms/13188072,0,$40,Private room
False,10,2,10,7,-81.44951779821382,"[1, 4, 5, 7, 8, 9, 12, 15, 17, 21, 25, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41]",6664.0,3,59.0,0,28.42812713441394,5091213,5,43,Real Bed,10,10,100,6303727,https://www.airbnb.com/rooms/6303727,0,$59,Private room
False,10,2,10,6,-81.44759220346025,"[1, 2, 3, 4, 5, 7, 8, 9, 16, 30, 31, 33, 34, 40, 41, 44, 45, 46, 47]",188.0,3,48.0,0,28.49172899580694,4438338,5,28,Real Bed,10,10,99,12021792,https://www.airbnb.com/rooms/12021792,0,$48,Private room
False,9,2,9,7,-81.46862511588702,"[1, 4, 5, 7, 8, 9, 21, 30, 31, 33, 34, 35, 39, 40, 41]",2717.0,5,39.0,0,28.388917210086717,33365401,4.5,34,Real Bed,9,9,86,7264854,https://www.airbnb.com/rooms/7264854,20,$39,Private room
True,9,4,9,9,-81.45055865450198,"[1, 3, 4, 5, 8, 9, 16, 30, 31, 33, 34, 35, 36, 39, 40, 41]",3.0,5,49.0,0,28.36125521261675,33245081,5,22,Real Bed,10,10,95,13985989,https://www.airbnb.com/rooms/13985989,25,$49,Private room
True,10,2,9,4,-81.48856434638918,"[1, 4, 5, 6, 8, 9, 30, 31, 33, 34, 35, 36, 39]",31.5,5,35.0,0,28.507035199502358,26734176,4.5,30,Real Bed,9,9,92,6360549,https://www.airbnb.com/rooms/6360549,0,$35,Private room
True,10,6,10,24,-81.4459588937566,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 21, 25, 30, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47]",2.0,5,99.0,0,28.42544607520615,44541433,5,12,Real Bed,10,10,100,13897065,https://www.airbnb.com/rooms/13897065,95,$99,Entire home/apt
True,10,4,10,9,-81.46522094409663,"[1, 2, 5, 7, 8, 9, 15, 21, 25, 30, 31, 33, 34, 35, 39, 40, 41, 43, 44, 45, 46]",2.0,4,75.0,0,28.39910901392282,27334010,5,84,Real Bed,10,10,95,9825478,https://www.airbnb.com/rooms/9825478,0,$75,Entire home/apt
False,10,2,10,3,-81.44737713414332,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 21, 25, 30, 31, 35, 40]",679.0,3,29.0,0,28.426890656471404,35201603,5,35,Real Bed,10,10,95,6727838,https://www.airbnb.com/rooms/6727838,0,$29,Shared room
False,10,3,10,5,-81.38963593597578,"[4, 5, 9, 31, 37, 40, 41, 44, 47, 50]",168.0,5,30.0,0,28.454167670079446,96902072,5,6,Real Bed,10,10,100,15240629,https://www.airbnb.com/rooms/15240629,10,$30,Private room
True,10,4,9,11,-81.47600740903749,"[1, 2, 4, 5, 7, 8, 9, 12, 15, 21, 25, 30, 31, 35, 37, 39]",420.0,5,89.0,0,28.42702895710885,9464858,4.5,25,Real Bed,9,10,92,4828529,https://www.airbnb.com/rooms/4828529,0,$89,Entire home/apt
True,10,2,10,5,-81.34878619746515,"[3, 4, 5, 8, 9, 28, 30, 31, 33, 34, 40, 41, 43, 45, 50]",76.0,5,24.0,0,28.3967093765862,67505991,4.5,5,Real Bed,10,10,88,13250274,https://www.airbnb.com/rooms/13250274,20,$24,Private room
False,10,6,10,35,-81.48613419927717,"[2, 3, 4, 5, 8, 9, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47]",1799.5,5,180.0,0,28.52181608825464,33121566,5,14,Real Bed,10,10,99,11158345,https://www.airbnb.com/rooms/11158345,100,$180,Entire home/apt
True,9,4,10,13,-81.47082714910248,"[1, 3, 4, 5, 6, 7, 8, 9, 15, 21, 25, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47]",4.0,5,70.0,0,28.409948777755787,49055494,5,28,Real Bed,10,10,99,13095965,https://www.airbnb.com/rooms/13095965,40,$70,Entire home/apt
False,10,2,9,7,-81.47783750857214,"[3, 4, 5, 8, 9, 11, 30, 35, 39]",12253.0,5,35.0,0,28.47977020421664,49037035,4.5,46,Real Bed,10,10,93,10073656,https://www.airbnb.com/rooms/10073656,25,$35,Private room
False,10,2,10,7,-81.46154938202899,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 17, 19, 30, 35, 36, 38, 40, 41, 49, 50]",504.5,5,38.0,0,28.48637973448091,16902517,5,71,Real Bed,10,10,95,4348936,https://www.airbnb.com/rooms/4348936,20,$38,Private room
False,10,3,10,5,-81.47683239215819,"[1, 2, 3, 4, 5, 7, 8, 9, 12, 30, 31, 33, 34, 40, 41, 43, 44]",14193.5,4,40.0,0,28.486228968343198,58076089,5,11,Real Bed,9,10,98,11165098,https://www.airbnb.com/rooms/11165098,0,$40,Private room
False,10,3,10,3,-81.44691822100286,"[1, 3, 4, 5, 8, 9, 30, 35, 37, 39, 40, 41, 42, 49, 50]",1326.0,5,22.0,0,28.594284682046354,92768718,5,4,Real Bed,10,10,95,14831708,https://www.airbnb.com/rooms/14831708,8,$22,Private room
True,9,4,8,16,-81.47066758015777,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 21, 25, 30, 31, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47]",1308.0,5,72.0,0,28.45783951210231,36569578,4.5,24,Real Bed,9,9,94,12050307,https://www.airbnb.com/rooms/12050307,60,$72,Entire home/apt
True,10,4,10,21,-81.30173188440017,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 25, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47]",1205.0,5,79.0,0,28.504684030867523,93697673,5,4,Real Bed,10,10,100,14914521,https://www.airbnb.com/rooms/14914521,95,$79,Entire home/apt
True,10,2,10,6,-81.3943500661176,"[1, 2, 3, 4, 5, 7, 9, 30, 31, 35, 40, 41]",220.5,3,49.0,0,28.4760236185661,15225497,4.5,67,Real Bed,10,10,93,7770195,https://www.airbnb.com/rooms/7770195,0,$49,Private room
True,10,2,10,8,-81.35767237924463,"[2, 3, 4, 5, 7, 8, 9, 30, 31, 33, 34, 35, 39, 40, 41, 50]",314.0,5,55.0,0,28.367763621174646,19252736,5,83,Real Bed,10,10,98,4262209,https://www.airbnb.com/rooms/4262209,10,$55,Private room
False,10,2,10,6,-81.45017526356514,"[1, 4, 5, 7, 8, 9, 16, 17, 30, 33, 34, 35, 40, 41]",2117.5,4,49.0,0,28.495941888687838,70022878,5,47,Real Bed,10,10,100,12830560,https://www.airbnb.com/rooms/12830560,0,$49,Private room
True,9,1,6,3,-81.40073437442668,"[1, 3, 4, 5, 6, 8, 9, 11, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41]",173.0,5,22.0,0,28.51763959873827,26026771,4,47,Real Bed,8,9,76,5632050,https://www.airbnb.com/rooms/5632050,5,$22,Shared room
True,10,2,10,5,-81.30932159414756,"[3, 4, 5, 7, 8, 9, 15, 30, 31, 35, 36, 37, 39, 40]",450.5,5,37.0,0,28.496968997447134,20670213,5,19,Real Bed,10,10,96,6775656,https://www.airbnb.com/rooms/6775656,10,$37,Private room
False,10,2,10,5,-81.34076372324854,"[1, 3, 4, 5, 8, 9, 12, 17, 18, 19, 30, 33, 34, 40, 41, 42, 44, 47, 49, 50]",319.0,3,45.0,0,28.56871938015953,18338408,5,15,Real Bed,10,10,99,11589151,https://www.airbnb.com/rooms/11589151,0,$45,Private room
True,9,2,9,5,-81.37595504619473,"[3, 4, 5, 8, 9, 30, 31, 40, 41]",3927.0,5,35.0,0,28.481217723044203,11812268,4.5,76,Real Bed,10,9,92,2313098,https://www.airbnb.com/rooms/2313098,5,$35,Private room
False,10,2,10,12,-81.27255268082291,"[1, 4, 5, 7, 9, 16, 30, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",738.0,3,75.0,0,28.599878692687746,48387020,5,5,Real Bed,10,10,100,13830666,https://www.airbnb.com/rooms/13830666,25,$75,Private room
True,10,2,9,3,-81.40148925235567,"[1, 2, 3, 4, 5, 8, 9, 11, 14, 25, 27, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47]",173.0,5,21.0,0,28.516905561743762,26026771,4.5,7,Real Bed,9,10,94,10270550,https://www.airbnb.com/rooms/10270550,5,$21,Shared room
False,8,2,8,9,-81.46598879637814,"[1, 4, 5, 8, 9, 30, 31, 37, 44, 46, 47]",1409.0,5,60.0,0,28.484263005446604,79574983,3.5,5,Real Bed,7,8,68,13746249,https://www.airbnb.com/rooms/13746249,15,$60,Private room
True,9,12,10,18,-81.47826195550583,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 30, 31, 33, 34, 35, 39, 40, 41, 43, 44, 45, 46]",266.5,3,146.0,0,28.45130896776763,68743077,4.5,8,Real Bed,9,9,91,12915421,https://www.airbnb.com/rooms/12915421,115,$146,Entire home/apt
False,10,2,10,5,-81.47927161595415,"[1, 3, 4, 5, 7, 8, 9, 15, 30, 31, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",643.0,4,40.0,0,28.444322463445843,41654338,5,8,Real Bed,10,10,100,15491397,https://www.airbnb.com/rooms/15491397,0,$40,Private room
True,10,1,10,4,-81.50501558049477,"[1, 3, 4, 5, 9, 17, 18, 30, 35, 37, 41]",182.0,4,38.0,0,28.52115169244875,32935799,5,3,Real Bed,10,10,100,6423381,https://www.airbnb.com/rooms/6423381,0,$38,Private room
False,10,2,10,3,-81.31793957515751,"[1, 3, 4, 5, 7, 8, 9, 16, 17, 30, 31, 33, 34, 35, 36, 37, 39, 41]",4338.0,5,30.0,0,28.51303393568422,21178516,5,12,Real Bed,10,10,96,14015778,https://www.airbnb.com/rooms/14015778,0,$30,Private room
False,9,2,7,6,-81.36821190161335,"[1, 3, 4, 5, 8, 9, 12, 17, 18, 19, 27, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50]",1575.0,5,50.0,0,28.542103580874205,20338853,4,141,Real Bed,9,9,82,5534845,https://www.airbnb.com/rooms/5534845,0,$50,Private room
False,10,2,10,4,-81.47667857734743,"[1, 4, 5, 8, 9, 25, 30, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46]",576.0,4,35.0,0,28.544349119234678,39824736,5,11,Real Bed,10,10,98,9096010,https://www.airbnb.com/rooms/9096010,0,$35,Private room
False,10,2,10,4,-81.40737002041952,"[3, 4, 5, 7, 8, 9, 30, 35, 36, 37, 40, 44, 45, 46, 49, 50]",601.5,4,25.0,0,28.395364321101976,12850854,5,15,Real Bed,10,10,99,12410940,https://www.airbnb.com/rooms/12410940,10,$25,Private room
True,10,2,10,5,-81.4402485074537,"[3, 4, 5, 8, 9, 30, 34, 35, 40, 41, 44, 45, 46, 49, 50, 55]",5.0,5,41.0,0,28.48848487791044,19811395,4.5,69,Real Bed,10,10,94,12628860,https://www.airbnb.com/rooms/12628860,0,$41,Private room
False,10,2,10,5,-81.34479277154536,"[1, 4, 5, 8, 9, 30, 35, 36, 40, 41, 43, 44, 45, 46, 47]",18213.5,3,44.0,0,28.541782874835537,20023442,5,30,Real Bed,10,10,97,8166861,https://www.airbnb.com/rooms/8166861,0,$44,Entire home/apt
True,9,2,9,9,-81.30843352211747,"[1, 2, 3, 4, 5, 6, 7, 9, 15, 16, 21, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41]",2.0,3,79.0,0,28.457100945213654,6507148,4.5,199,Real Bed,9,9,89,3421658,https://www.airbnb.com/rooms/3421658,0,$79,Private room
False,10,2,10,8,-81.37387556667301,"[1, 2, 4, 5, 8, 30, 33, 34, 35, 37, 39, 40, 41, 44, 47, 49, 50]",7287.0,3,65.0,0,28.52006875269835,994187,5,40,Real Bed,10,10,96,11279185,https://www.airbnb.com/rooms/11279185,0,$65,Entire home/apt
False,10,1,10,6,-81.4917324077174,"[1, 2, 3, 4, 5, 7, 8, 9, 30, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",232.5,4,39.0,0,28.423101548131324,3746935,5,35,Real Bed,10,10,99,6728988,https://www.airbnb.com/rooms/6728988,15,$39,Private room
False,10,2,10,13,-81.36688904611985,"[1, 2, 4, 5, 8, 9, 17, 19, 30, 33, 34, 35, 40, 41, 42, 44, 45, 46, 47, 49, 50]",527.0,3,65.0,0,28.54552400380829,35669308,5,3,Real Bed,10,10,100,13030958,https://www.airbnb.com/rooms/13030958,45,$65,Private room
False,10,2,10,8,-81.38111504549155,"[1, 3, 4, 5, 8, 9, 30, 31, 39, 40, 41, 43, 44, 45, 46]",638.0,5,64.0,0,28.46242760836655,37256057,4.5,50,Real Bed,10,10,92,9668830,https://www.airbnb.com/rooms/9668830,0,$64,Entire home/apt
True,10,2,10,6,-81.45118624393852,"[2, 3, 4, 5, 8, 9, 11, 16, 30, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",295.0,5,40.0,0,28.363742534317296,51412942,5,29,Real Bed,10,10,100,10009549,https://www.airbnb.com/rooms/10009549,15,$40,Private room
True,10,2,10,6,-81.34875696759234,"[1, 3, 4, 5, 8, 9, 30, 31, 33, 34, 35, 36, 37, 40, 41, 43, 45, 46, 50]",76.0,5,32.0,0,28.397498617504848,67505991,5,20,Real Bed,10,10,95,12737728,https://www.airbnb.com/rooms/12737728,20,$32,Private room
False,10,4,10,9,-81.3469765105083,"[4, 5, 8, 9, 11, 30, 31, 33, 34, 37, 40, 41, 43, 44, 45, 46, 47]",4063.5,5,79.0,0,28.526969177652774,29116888,4.5,67,Real Bed,10,10,94,5617370,https://www.airbnb.com/rooms/5617370,0,$79,Entire home/apt
False,10,2,10,5,-81.45469772589313,"[1, 2, 4, 5, 8, 16, 30, 31, 35, 37, 39, 40, 42, 43]",2016.5,3,30.0,0,28.561817082851153,56382206,5,7,Real Bed,10,10,97,11078894,https://www.airbnb.com/rooms/11078894,10,$30,Private room
False,10,2,10,7,-81.34645120448812,"[1, 2, 4, 5, 9, 30, 31, 35, 40, 41, 43, 44, 45, 46, 47]",4780.0,3,32.0,0,28.564983156076586,38761572,5,5,Real Bed,10,10,100,11552068,https://www.airbnb.com/rooms/11552068,25,$32,Private room
False,9,2,9,7,-81.47709137174905,"[3, 4, 5, 8, 9, 30, 35, 36, 37, 39]",12253.0,5,35.0,0,28.47893629388894,49037035,4.5,68,Real Bed,9,9,90,9491933,https://www.airbnb.com/rooms/9491933,25,$35,Private room
False,10,2,9,6,-81.44270081617691,"[1, 3, 4, 5, 7, 9, 15, 16, 30, 31, 33, 34, 35, 36, 39, 40, 41]",,3,45.0,0,28.47240128751568,51320081,4.5,4,Real Bed,10,10,90,9996700,https://www.airbnb.com/rooms/9996700,10,$45,Private room
True,10,4,9,9,-81.45226293383514,"[1, 3, 4, 5, 6, 8, 9, 16, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41]",3.0,5,49.0,0,28.358883159244588,33245081,5,11,Real Bed,9,10,95,8625568,https://www.airbnb.com/rooms/8625568,25,$49,Private room
False,10,2,10,8,-81.49691770333042,"[3, 4, 5, 8, 9, 17, 30, 31, 33, 34, 35, 37, 40, 41]",1500.5,3,50.0,0,28.46336920570035,80115538,4.5,3,Real Bed,10,10,93,13714666,https://www.airbnb.com/rooms/13714666,15,$50,Private room
False,10,4,10,6,-81.47505210059164,"[1, 2, 3, 4, 5, 7, 8, 9, 12, 30, 31, 33, 34, 40, 41, 44]",14193.5,4,55.0,0,28.486440398192975,58076089,4.5,5,Real Bed,9,9,88,11226872,https://www.airbnb.com/rooms/11226872,0,$55,Private room
False,10,2,10,7,-81.36664146828856,"[1, 3, 4, 5, 8, 9, 17, 18, 27, 30, 33, 34, 35, 36, 37, 40, 41, 44, 45, 47, 49, 50]",2999.0,4,50.0,0,28.568511115643968,19632467,5,96,Real Bed,10,10,98,6947025,https://www.airbnb.com/rooms/6947025,8,$50,Private room
False,9,3,10,4,-81.39489691840774,"[3, 4, 5, 9, 12, 30, 31, 35, 36, 37, 40, 41, 43, 44, 45, 46, 47]",2060.0,4,39.0,0,28.451212070783054,56973428,4.5,18,Real Bed,10,10,91,10981157,https://www.airbnb.com/rooms/10981157,0,$39,Private room
False,10,1,10,5,-81.44204978387347,"[1, 3, 4, 5, 7, 8, 9, 15, 21, 25, 30, 33, 34, 35, 36, 38, 39, 45]",530.0,5,25.0,0,28.48884211439973,47028100,5,9,Real Bed,10,10,96,10121337,https://www.airbnb.com/rooms/10121337,15,$25,Shared room
True,9,2,10,5,-81.38615244125162,"[3, 4, 5, 8, 9, 17, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 50]",355.5,5,27.0,0,28.454722886346772,53192852,4.5,50,Real Bed,9,10,92,10371020,https://www.airbnb.com/rooms/10371020,15,$27,Private room
False,10,3,10,19,-81.46848446475978,"[1, 2, 4, 5, 7, 8, 9, 15, 21, 25, 30, 31, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47]",250.0,5,89.0,0,28.457044830692436,71851465,5,18,Real Bed,10,10,98,13017929,https://www.airbnb.com/rooms/13017929,65,$89,Entire home/apt
False,10,2,10,4,-81.46126238298415,"[1, 3, 4, 5, 6, 7, 8, 9, 17, 30, 33, 34, 35, 36, 37, 40, 45, 49, 50]",119.0,4,28.0,0,28.61364068713158,31053568,4.5,10,Real Bed,10,10,87,14091196,https://www.airbnb.com/rooms/14091196,7,$28,Private room
False,9,2,9,9,-81.4678737081751,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 21, 25, 30, 31, 32]",11379.0,5,75.0,0,28.458129417611907,2244145,4.5,119,Real Bed,9,9,90,451795,https://www.airbnb.com/rooms/451795,0,$75,Private room
False,9,1,8,3,-81.36815416483982,"[1, 3, 4, 5, 8, 9, 17, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 49, 50]",1575.0,5,25.0,0,28.54142637390255,20338853,4.5,144,Couch,10,9,89,5681664,https://www.airbnb.com/rooms/5681664,0,$25,Shared room
True,8,4,10,9,-81.4789842084822,"[1, 5, 7, 9, 21, 25, 30, 31, 33, 34, 35, 38, 40, 41, 42, 44]",219.0,4,79.0,0,28.426215599403786,63284764,5,3,Real Bed,10,9,100,15807816,https://www.airbnb.com/rooms/15807816,0,$79,Private room
False,10,1,9,3,-81.33154516455622,"[2, 3, 4, 5, 7, 8, 9, 11, 17, 18, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 49, 50]",2.0,3,29.0,0,28.56909643927147,22264948,4.5,8,Real Bed,9,9,90,14807085,https://www.airbnb.com/rooms/14807085,0,$29,Private room
True,10,2,10,5,-81.48829203169568,"[1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 19, 30, 40, 41, 43, 44, 45, 46, 49, 50]",1264.5,4,45.0,0,28.559078468165715,54869366,5,41,Real Bed,10,10,97,10790852,https://www.airbnb.com/rooms/10790852,0,$45,Entire home/apt
False,10,2,10,6,-81.47588857326475,"[3, 4, 5, 7, 9, 15, 25, 30, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47]",307.0,5,32.0,0,28.53126155465001,15190593,5,67,Real Bed,10,10,98,9796637,https://www.airbnb.com/rooms/9796637,17,$32,Private room
True,10,2,10,4,-81.49266201164437,"[1, 3, 4, 5, 8, 9, 16, 25, 30, 31, 33, 34, 35, 40, 44, 45, 46]",2.0,4,35.0,0,28.48751319265624,25037763,5,37,Real Bed,10,10,98,13935323,https://www.airbnb.com/rooms/13935323,0,$35,Private room
True,9,2,9,3,-81.2445555862735,"[1, 2, 3, 4, 5, 8, 9, 30, 31, 33, 34, 35, 36, 37, 39, 40, 43, 44, 45, 46, 47]",3.0,3,26.0,0,28.563100440397143,2080048,4.5,262,Real Bed,9,10,90,2836402,https://www.airbnb.com/rooms/2836402,0,$26,Private room
True,9,2,9,5,-81.4221357049256,"[1, 3, 4, 5, 7, 8, 9, 11, 15, 25, 30, 31, 33, 34, 35, 39, 41]",566.0,5,42.0,0,28.471811824405574,35004711,4.5,145,Real Bed,9,9,91,6693545,https://www.airbnb.com/rooms/6693545,0,$42,Private room
False,10,1,10,6,-81.22870476016298,"[1, 2, 4, 5, 6, 7, 8, 9, 17, 18, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46]",93.0,4,35.0,0,28.60440112500504,18415184,5,33,Real Bed,10,10,96,3645619,https://www.airbnb.com/rooms/3645619,15,$35,Private room
False,10,2,10,2,-81.55590684346814,"[3, 4, 5, 8, 9, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47]",695.0,3,20.0,0,28.4429620407995,91191134,5,17,Real Bed,10,10,99,14872933,https://www.airbnb.com/rooms/14872933,0,$20,Private room
True,10,2,9,4,-81.43353043574501,"[1, 3, 4, 5, 8, 9, 30, 31, 33, 34, 35, 40, 41, 50]",632.5,5,25.0,0,28.517089734256786,22068201,4.5,90,Real Bed,10,10,92,7582085,https://www.airbnb.com/rooms/7582085,10,$25,Private room
True,10,2,10,3,-81.44626632986048,"[1, 3, 4, 5, 8, 9, 12, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",2.0,4,29.0,0,28.528045256999796,53655237,5,7,Real Bed,10,10,100,14506285,https://www.airbnb.com/rooms/14506285,0,$29,Private room
True,10,1,10,4,-81.34710477520217,"[3, 4, 5, 8, 9, 15, 17, 18, 19, 30, 31, 33, 34, 35, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47]",50.5,5,26.0,0,28.564958256138453,7861291,5,84,Real Bed,10,10,95,10910467,https://www.airbnb.com/rooms/10910467,10,$26,Private room
False,10,2,9,13,-81.4045310268221,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 18, 25, 30, 35, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50]",69.0,4,69.0,0,28.546129192942534,6271744,5,36,Real Bed,10,10,96,12274037,https://www.airbnb.com/rooms/12274037,35,$69,Private room
False,10,2,9,10,-81.46996844866982,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 21, 25, 30, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47, 49, 50]",344.0,5,60.0,0,28.456096993608554,54070622,5,13,Real Bed,10,10,97,10537593,https://www.airbnb.com/rooms/10537593,20,$60,Entire home/apt
True,10,2,10,5,-81.36901922523272,"[3, 4, 5, 8, 9, 12, 16, 30, 31, 32, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47]",205.0,3,40.0,0,28.55187854485394,20934017,5,5,Real Bed,10,10,100,15772343,https://www.airbnb.com/rooms/15772343,5,$40,Private room
True,10,2,10,7,-81.4410772245671,"[1, 3, 4, 5, 7, 8, 9, 30, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",2201.5,4,49.0,0,28.49658692855744,10016552,5,47,Real Bed,10,10,96,12005551,https://www.airbnb.com/rooms/12005551,14,$49,Private room
