"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"363",320,"6/1/2016 01:13:03","6/1/2016 01:18:23",3162,"W 78 St & Broadway",40.78339981,-73.98093133,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,18405,"Subscriber",1982,1
"536",1446,"6/1/2016 02:44:15","6/1/2016 03:08:21",3068,"Humboldt St & Varet St",40.7031724,-73.940636,3068,"Humboldt St & Varet St",40.7031724,-73.940636,18402,"Subscriber",1993,1
"744",800,"6/1/2016 05:32:03","6/1/2016 05:45:24",490,"8 Ave & W 33 St",40.751551,-73.993934,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,18685,"Subscriber",1981,1
"528",3768,"6/1/2016 02:36:34","6/1/2016 03:39:23",346,"Bank St & Hudson St",40.73652889,-74.00618026,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,18465,"Customer",NA,0
"970",1191,"6/1/2016 05:59:33","6/1/2016 06:19:24",317,"E 6 St & Avenue B",40.72453734,-73.98185424,497,"E 17 St & Broadway",40.73704984,-73.99009296,25386,"Subscriber",1988,2
"435",833,"6/1/2016 01:43:37","6/1/2016 01:57:30",3162,"W 78 St & Broadway",40.78339981,-73.98093133,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,21622,"Subscriber",1994,1
"14",462,"6/1/2016 00:02:09","6/1/2016 00:09:52",355,"Bayard St & Baxter St",40.71602118,-73.99974372,268,"Howard St & Centre St",40.71910537,-73.99973337,14581,"Subscriber",1982,1
"593",1097,"6/1/2016 03:48:28","6/1/2016 04:06:45",296,"Division St & Bowery",40.71413089,-73.9970468,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,24263,"Subscriber",1992,1
"58",556,"6/1/2016 00:07:30","6/1/2016 00:16:46",519,"Pershing Square North",40.751873,-73.977706,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,14911,"Subscriber",1995,1
"524",253,"6/1/2016 02:35:34","6/1/2016 02:39:48",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,513,"W 56 St & 10 Ave",40.768254,-73.988639,17698,"Subscriber",1975,1
"599",763,"6/1/2016 03:58:40","6/1/2016 04:11:23",449,"W 52 St & 9 Ave",40.76461837,-73.98789473,3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,23628,"Subscriber",1986,1
"884",492,"6/1/2016 05:49:52","6/1/2016 05:58:05",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,23091,"Subscriber",1982,1
"719",1015,"6/1/2016 05:26:12","6/1/2016 05:43:08",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,363,"West Thames St",40.70834698,-74.01713445,15864,"Subscriber",1959,1
"571",2080,"6/1/2016 03:15:21","6/1/2016 03:50:01",319,"Fulton St & Broadway",40.711066,-74.009447,468,"Broadway & W 55 St",40.7652654,-73.98192338,21354,"Subscriber",1964,1
"296",142,"6/1/2016 00:53:28","6/1/2016 00:55:51",447,"8 Ave & W 52 St",40.76370739,-73.9851615,457,"Broadway & W 58 St",40.76695317,-73.98169333,21097,"Subscriber",1990,1
"466",774,"6/1/2016 01:58:29","6/1/2016 02:11:23",3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,15076,"Subscriber",NA,0
"285",776,"6/1/2016 00:51:10","6/1/2016 01:04:06",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,24178,"Subscriber",1964,1
"581",387,"6/1/2016 03:28:47","6/1/2016 03:35:14",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,531,"Forsyth St & Broome St",40.71893904,-73.99266288,19800,"Subscriber",1956,1
"120",857,"6/1/2016 00:18:35","6/1/2016 00:32:53",3156,"E 72 St & York Ave",40.76663814,-73.95348296,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,24842,"Subscriber",1977,1
"431",334,"6/1/2016 01:42:35","6/1/2016 01:48:10",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,22606,"Subscriber",1996,2
"549",479,"6/1/2016 02:56:39","6/1/2016 03:04:38",3085,"Roebling St & N 4 St",40.71469,-73.95739,3109,"Banker St & Meserole Ave",40.72606,-73.95621,18816,"Subscriber",1983,2
"82",976,"6/1/2016 00:11:10","6/1/2016 00:27:27",224,"Spruce St & Nassau St",40.71146364,-74.00552427,302,"Avenue D & E 3 St",40.72082834,-73.97793172,25203,"Subscriber",1976,1
"76",378,"6/1/2016 00:10:22","6/1/2016 00:16:40",247,"Perry St & Bleecker St",40.73535398,-74.00483091,225,"W 14 St & The High Line",40.74195138,-74.00803013,22491,"Subscriber",1973,1
"12",370,"6/1/2016 00:01:59","6/1/2016 00:08:10",350,"Clinton St & Grand St",40.71559509,-73.9870295,150,"E 2 St & Avenue C",40.7208736,-73.98085795,16341,"Subscriber",1952,1
"846",609,"6/1/2016 05:46:25","6/1/2016 05:56:34",478,"11 Ave & W 41 St",40.76030096,-73.99884222,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,24910,"Subscriber",1957,1
"370",423,"6/1/2016 01:15:44","6/1/2016 01:22:47",511,"E 14 St & Avenue B",40.72938685,-73.97772429,504,"1 Ave & E 15 St",40.73221853,-73.98165557,17412,"Subscriber",1968,1
"600",219,"6/1/2016 03:59:05","6/1/2016 04:02:45",3043,"Lewis Ave & Decatur St",40.6814598,-73.934903,3052,"Lewis Ave & Madison St",40.686312,-73.935775,18097,"Subscriber",1971,2
"301",644,"6/1/2016 00:54:01","6/1/2016 01:04:46",3088,"Union Ave & Jackson St",40.7160751,-73.952029,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,14665,"Customer",NA,0
"655",298,"6/1/2016 04:56:43","6/1/2016 05:01:42",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,474,"5 Ave & E 29 St",40.7451677,-73.98683077,15961,"Subscriber",1965,1
"376",198,"6/1/2016 01:17:44","6/1/2016 01:21:02",539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,17112,"Subscriber",1986,1
"821",848,"6/1/2016 05:43:49","6/1/2016 05:57:58",447,"8 Ave & W 52 St",40.76370739,-73.9851615,3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,21097,"Subscriber",1978,1
"21",1154,"6/1/2016 00:03:21","6/1/2016 00:22:36",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,302,"Avenue D & E 3 St",40.72082834,-73.97793172,24995,"Subscriber",1961,1
"809",881,"6/1/2016 05:42:54","6/1/2016 05:57:35",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,15897,"Subscriber",1973,1
"651",596,"6/1/2016 04:54:48","6/1/2016 05:04:45",490,"8 Ave & W 33 St",40.751551,-73.993934,457,"Broadway & W 58 St",40.76695317,-73.98169333,20836,"Subscriber",1962,2
"694",1071,"6/1/2016 05:18:29","6/1/2016 05:36:20",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,309,"Murray St & West St",40.7149787,-74.013012,20988,"Subscriber",1977,1
"622",615,"6/1/2016 04:29:34","6/1/2016 04:39:49",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,24986,"Subscriber",1963,1
"326",648,"6/1/2016 01:02:54","6/1/2016 01:13:43",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,17579,"Subscriber",1966,2
"586",967,"6/1/2016 03:35:58","6/1/2016 03:52:06",295,"Pike St & E Broadway",40.71406667,-73.99293911,233,"Cadman Plaza W & Pierrepont St",40.6947570136388,-73.9905273914337,25175,"Subscriber",1986,1
"55",2318,"6/1/2016 00:07:14","6/1/2016 00:45:52",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,238,"Bank St & Washington St",40.7361967,-74.00859207,21265,"Subscriber",1991,1
"482",578,"6/1/2016 02:05:02","6/1/2016 02:14:41",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,3143,"5 Ave & E 78 St",40.7768286343997,-73.9638876914978,15640,"Subscriber",1952,1
"158",571,"6/1/2016 00:26:13","6/1/2016 00:35:44",251,"Mott St & Prince St",40.72317958,-73.99480012,150,"E 2 St & Avenue C",40.7208736,-73.98085795,18696,"Subscriber",1976,1
"108",613,"6/1/2016 00:14:12","6/1/2016 00:24:25",164,"E 47 St & 2 Ave",40.75323098,-73.97032517,297,"E 15 St & 3 Ave",40.734232,-73.986923,20784,"Subscriber",1992,2
"347",1907,"6/1/2016 01:08:09","6/1/2016 01:39:57",458,"11 Ave & W 27 St",40.751396,-74.005226,3162,"W 78 St & Broadway",40.78339981,-73.98093133,24795,"Subscriber",1995,2
"630",209,"6/1/2016 04:34:52","6/1/2016 04:38:21",426,"West St & Chambers St",40.71754834,-74.01322069,79,"Franklin St & W Broadway",40.71911552,-74.00666661,24727,"Subscriber",1976,1
"691",432,"6/1/2016 05:17:58","6/1/2016 05:25:10",3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,3151,"E 81 St & York Ave",40.7728384,-73.94989233,18439,"Subscriber",1970,1
"848",1068,"6/1/2016 05:46:45","6/1/2016 06:04:33",261,"Johnson St & Gold St",40.69474881,-73.98362464,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,25142,"Subscriber",1976,1
"692",287,"6/1/2016 05:18:10","6/1/2016 05:22:58",389,"Broadway & Berry St",40.71044554,-73.96525063,3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,25377,"Subscriber",1989,1
"835",437,"6/1/2016 05:45:12","6/1/2016 05:52:29",3167,"Amsterdam Ave & W 73 St",40.7796680900731,-73.9809304475784,3168,"Central Park West & W 85 St",40.78472675,-73.96961715,23793,"Subscriber",1986,1
"276",491,"6/1/2016 00:46:46","6/1/2016 00:54:58",527,"E 33 St & 2 Ave",40.744023,-73.976056,402,"Broadway & E 22 St",40.7403432,-73.98955109,24973,"Subscriber",1976,1
"550",104,"6/1/2016 02:57:09","6/1/2016 02:58:53",447,"8 Ave & W 52 St",40.76370739,-73.9851615,449,"W 52 St & 9 Ave",40.76461837,-73.98789473,23628,"Subscriber",1986,1
"198",533,"6/1/2016 00:33:30","6/1/2016 00:42:24",402,"Broadway & E 22 St",40.7403432,-73.98955109,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,25113,"Subscriber",1989,2
"129",1082,"6/1/2016 00:17:45","6/1/2016 00:35:47",532,"S 5 Pl & S 4 St",40.710451,-73.960876,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,22435,"Subscriber",1988,1
"870",491,"6/1/2016 05:48:24","6/1/2016 05:56:35",359,"E 47 St & Park Ave",40.75510267,-73.97498696,499,"Broadway & W 60 St",40.76915505,-73.98191841,25382,"Subscriber",1974,1
"283",304,"6/1/2016 00:50:32","6/1/2016 00:55:36",268,"Howard St & Centre St",40.71910537,-73.99973337,295,"Pike St & E Broadway",40.71406667,-73.99293911,14581,"Subscriber",NA,0
"50",758,"6/1/2016 00:06:38","6/1/2016 00:19:16",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,21002,"Subscriber",1960,1
"133",393,"6/1/2016 00:17:26","6/1/2016 00:23:59",366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,243,"Fulton St & Rockwell Pl",40.688226,-73.979382,15867,"Subscriber",1988,1
"149",566,"6/1/2016 00:20:41","6/1/2016 00:30:08",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,23715,"Subscriber",1980,1
"418",566,"6/1/2016 01:36:49","6/1/2016 01:46:16",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3109,"Banker St & Meserole Ave",40.72606,-73.95621,19271,"Subscriber",1987,2
"700",121,"6/1/2016 05:20:55","6/1/2016 05:22:56",363,"West Thames St",40.70834698,-74.01713445,3002,"South End Ave & Liberty St",40.711512,-74.015756,19299,"Subscriber",1970,2
"991",459,"6/1/2016 06:01:00","6/1/2016 06:08:40",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,23817,"Subscriber",1969,1
"850",712,"6/1/2016 05:47:07","6/1/2016 05:58:59",519,"Pershing Square North",40.751873,-73.977706,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,16158,"Subscriber",1950,1
"135",1325,"6/1/2016 00:22:06","6/1/2016 00:44:11",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,14903,"Subscriber",1985,1
"35",1406,"6/1/2016 00:05:07","6/1/2016 00:28:33",3120,"Center Blvd & Borden Ave",40.74161,-73.96044,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,22901,"Customer",NA,0
"236",318,"6/1/2016 00:39:14","6/1/2016 00:44:32",3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,3072,"Leonard St & Boerum St",40.70583339,-73.94644578,16850,"Subscriber",1990,1
"681",2018,"6/1/2016 05:12:38","6/1/2016 05:46:16",3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,3226,"W 82 St & Central Park West",40.78275,-73.97137,16134,"Subscriber",NA,0
"553",1122,"6/1/2016 03:01:07","6/1/2016 03:19:50",3226,"W 82 St & Central Park West",40.78275,-73.97137,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,18452,"Customer",NA,0
"931",296,"6/1/2016 05:54:50","6/1/2016 05:59:46",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,16131,"Subscriber",1966,1
"462",792,"6/1/2016 01:55:17","6/1/2016 02:08:29",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,19305,"Subscriber",1987,2
"944",1381,"6/1/2016 05:56:41","6/1/2016 06:19:43",514,"12 Ave & W 40 St",40.76087502,-74.00277668,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,22212,"Subscriber",1993,1
"956",948,"6/1/2016 05:58:08","6/1/2016 06:13:57",3167,"Amsterdam Ave & W 73 St",40.7796680900731,-73.9809304475784,3233,"E 48 St & 5 Ave",40.7572456791173,-73.978059142828,17349,"Subscriber",1980,1
"346",290,"6/1/2016 01:08:09","6/1/2016 01:12:59",430,"York St & Jay St",40.7014851,-73.98656928,407,"Henry St & Poplar St",40.700469,-73.991454,16978,"Subscriber",1971,1
"270",451,"6/1/2016 00:46:02","6/1/2016 00:53:34",509,"9 Ave & W 22 St",40.7454973,-74.00197139,514,"12 Ave & W 40 St",40.76087502,-74.00277668,25360,"Subscriber",1983,1
"999",474,"6/1/2016 06:01:34","6/1/2016 06:09:28",363,"West Thames St",40.70834698,-74.01713445,320,"Leonard St & Church St",40.717571,-74.005549,19259,"Subscriber",1991,1
"327",560,"6/1/2016 01:03:38","6/1/2016 01:12:59",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,17267,"Customer",NA,0
"81",1101,"6/1/2016 00:11:10","6/1/2016 00:29:32",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,15055,"Subscriber",1973,1
"235",587,"6/1/2016 00:39:03","6/1/2016 00:48:50",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,20032,"Subscriber",1974,1
"455",1413,"6/1/2016 01:52:10","6/1/2016 02:15:43",383,"Greenwich Ave & Charles St",40.735238,-74.000271,392,"Jay St & Tech Pl",40.695065,-73.987167,15646,"Subscriber",1986,1
"601",2431,"6/1/2016 04:02:11","6/1/2016 04:42:42",3150,"E 85 St & York Ave",40.77536905,-73.94803392,319,"Fulton St & Broadway",40.711066,-74.009447,16479,"Subscriber",1977,1
"460",1257,"6/1/2016 01:55:01","6/1/2016 02:15:58",291,"Madison St & Montgomery St",40.713126,-73.984844,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,22699,"Subscriber",1996,1
"395",304,"6/1/2016 01:20:57","6/1/2016 01:26:02",432,"E 7 St & Avenue A",40.72621788,-73.98379855,401,"Allen St & Rivington St",40.72019576,-73.98997825,20373,"Subscriber",NA,0
"624",1861,"6/1/2016 04:31:41","6/1/2016 05:02:43",2003,"1 Ave & E 18 St",40.7338121919663,-73.9805442094803,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,23973,"Subscriber",1954,1
"902",176,"6/1/2016 05:51:39","6/1/2016 05:54:35",147,"Greenwich St & Warren St",40.71542197,-74.01121978,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,17628,"Subscriber",1990,1
"19",1223,"6/1/2016 00:03:04","6/1/2016 00:23:27",377,"6 Ave & Canal St",40.72243797,-74.00566443,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,21622,"Subscriber",1994,1
"140",2067,"6/1/2016 00:22:49","6/1/2016 00:57:17",445,"E 10 St & Avenue A",40.72740794,-73.98142006,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,15640,"Subscriber",NA,0
"173",1505,"6/1/2016 00:28:57","6/1/2016 00:54:03",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,17279,"Customer",NA,0
"972",366,"6/1/2016 05:59:48","6/1/2016 06:05:54",447,"8 Ave & W 52 St",40.76370739,-73.9851615,3233,"E 48 St & 5 Ave",40.7572456791173,-73.978059142828,19160,"Subscriber",1990,1
"175",1489,"6/1/2016 00:29:12","6/1/2016 00:54:01",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,23015,"Customer",NA,0
"298",433,"6/1/2016 00:53:52","6/1/2016 01:01:05",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,382,"University Pl & E 14 St",40.73492695,-73.99200509,24887,"Subscriber",1987,1
"989",2180,"6/1/2016 06:00:44","6/1/2016 06:37:04",427,"Bus Slip & State St",40.701907,-74.013942,458,"11 Ave & W 27 St",40.751396,-74.005226,20809,"Subscriber",1970,1
"123",213,"6/1/2016 00:17:14","6/1/2016 00:20:48",428,"E 3 St & 1 Ave",40.72467721,-73.98783413,150,"E 2 St & Avenue C",40.7208736,-73.98085795,19855,"Subscriber",1995,1
"368",519,"6/1/2016 01:14:46","6/1/2016 01:23:26",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,285,"Broadway & E 14 St",40.73454567,-73.99074142,17269,"Subscriber",1973,1
"441",1101,"6/1/2016 01:46:13","6/1/2016 02:04:34",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,25013,"Subscriber",1980,1
"41",190,"6/1/2016 00:04:17","6/1/2016 00:07:28",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,22606,"Subscriber",1988,1
"451",393,"6/1/2016 01:51:03","6/1/2016 01:57:36",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,312,"Allen St & Stanton St",40.722055,-73.989111,20973,"Subscriber",1995,1
"860",307,"6/1/2016 05:48:04","6/1/2016 05:53:12",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,383,"Greenwich Ave & Charles St",40.735238,-74.000271,16518,"Subscriber",1993,2
"118",1265,"6/1/2016 00:15:35","6/1/2016 00:36:41",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,17175,"Subscriber",1962,1
"779",1269,"6/1/2016 05:39:13","6/1/2016 06:00:23",499,"Broadway & W 60 St",40.76915505,-73.98191841,527,"E 33 St & 2 Ave",40.744023,-73.976056,22593,"Subscriber",1977,2
"100",5299,"6/1/2016 00:13:10","6/1/2016 01:41:30",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,394,"E 9 St & Avenue C",40.72521311,-73.97768752,20228,"Customer",NA,0
"114",580,"6/1/2016 00:15:06","6/1/2016 00:24:46",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,25063,"Subscriber",1974,1
"537",746,"6/1/2016 02:46:02","6/1/2016 02:58:29",173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,22397,"Subscriber",1990,1
"3",344,"6/1/2016 00:00:21","6/1/2016 00:06:06",449,"W 52 St & 9 Ave",40.76461837,-73.98789473,469,"Broadway & W 53 St",40.76344058,-73.98268129,22397,"Subscriber",1989,1
"663",377,"6/1/2016 05:02:51","6/1/2016 05:09:08",79,"Franklin St & W Broadway",40.71911552,-74.00666661,363,"West Thames St",40.70834698,-74.01713445,24727,"Subscriber",1980,2
"530",433,"6/1/2016 02:37:12","6/1/2016 02:44:25",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,25247,"Subscriber",1985,1
"609",542,"6/1/2016 04:12:44","6/1/2016 04:21:46",3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,514,"12 Ave & W 40 St",40.76087502,-74.00277668,19558,"Subscriber",1966,1
"844",375,"6/1/2016 05:46:12","6/1/2016 05:52:28",3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,3056,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,24966,"Subscriber",1975,1
"865",228,"6/1/2016 05:48:08","6/1/2016 05:51:57",363,"West Thames St",40.70834698,-74.01713445,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,18915,"Subscriber",1968,1
"888",1170,"6/1/2016 05:50:07","6/1/2016 06:09:37",348,"W Broadway & Spring St",40.72490985,-74.00154702,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,24024,"Subscriber",1961,1
"967",267,"6/1/2016 05:58:58","6/1/2016 06:03:26",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,16457,"Subscriber",1971,1
"852",339,"6/1/2016 05:47:12","6/1/2016 05:52:51",302,"Avenue D & E 3 St",40.72082834,-73.97793172,311,"Norfolk St & Broome St",40.7172274,-73.98802084,25054,"Subscriber",1971,1
"492",1245,"6/1/2016 02:11:49","6/1/2016 02:32:34",514,"12 Ave & W 40 St",40.76087502,-74.00277668,251,"Mott St & Prince St",40.72317958,-73.99480012,25316,"Subscriber",1983,1
"745",991,"6/1/2016 05:32:06","6/1/2016 05:48:38",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,319,"Fulton St & Broadway",40.711066,-74.009447,24932,"Subscriber",1984,1
"392",826,"6/1/2016 01:20:21","6/1/2016 01:34:07",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3088,"Union Ave & Jackson St",40.7160751,-73.952029,14665,"Subscriber",1993,2
"200",2656,"6/1/2016 00:33:34","6/1/2016 01:17:51",3139,"E 72 St & Park Ave",40.7711828754066,-73.9640942215919,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,21353,"Customer",NA,0
"686",1645,"6/1/2016 05:15:41","6/1/2016 05:43:06",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,25259,"Subscriber",1981,1
"777",398,"6/1/2016 05:39:10","6/1/2016 05:45:48",488,"W 39 St & 9 Ave",40.75645824,-73.99372222,458,"11 Ave & W 27 St",40.751396,-74.005226,21523,"Subscriber",1960,1
"604",217,"6/1/2016 04:05:22","6/1/2016 04:08:59",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,267,"Broadway & W 36 St",40.75097711,-73.98765428,22719,"Subscriber",1980,1
"23",1199,"6/1/2016 00:03:26","6/1/2016 00:23:26",377,"6 Ave & Canal St",40.72243797,-74.00566443,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,24795,"Subscriber",1995,2
"578",1330,"6/1/2016 03:22:13","6/1/2016 03:44:24",504,"1 Ave & E 15 St",40.73221853,-73.98165557,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,22719,"Subscriber",1950,1
"971",756,"6/1/2016 05:59:39","6/1/2016 06:12:15",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,503,"E 20 St & Park Ave",40.73827428,-73.98751968,23091,"Subscriber",1983,1
"364",37175,"6/1/2016 01:13:35","6/1/2016 11:33:10",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,82,"St James Pl & Pearl St",40.71117416,-74.00016545,25206,"Subscriber",1980,1
"106",262,"6/1/2016 00:14:03","6/1/2016 00:18:26",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,15938,"Subscriber",1986,1
"203",965,"6/1/2016 00:33:49","6/1/2016 00:49:54",306,"Cliff St & Fulton St",40.70823502,-74.00530063,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,23041,"Subscriber",1977,1
"215",390,"6/1/2016 00:36:30","6/1/2016 00:43:00",445,"E 10 St & Avenue A",40.72740794,-73.98142006,503,"E 20 St & Park Ave",40.73827428,-73.98751968,23323,"Subscriber",1996,2
"607",126,"6/1/2016 04:11:07","6/1/2016 04:13:14",316,"Fulton St & William St",40.70955958,-74.00653609,360,"William St & Pine St",40.70717936,-74.00887308,18772,"Subscriber",1994,1
"409",502,"6/1/2016 01:29:58","6/1/2016 01:38:21",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,3246,"Montague St & Clinton St",40.6942811413973,-73.9923003315926,20839,"Subscriber",1967,1
"526",4558,"6/1/2016 02:36:03","6/1/2016 03:52:01",346,"Bank St & Hudson St",40.73652889,-74.00618026,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,17105,"Customer",NA,0
"211",1073,"6/1/2016 00:35:21","6/1/2016 00:53:15",312,"Allen St & Stanton St",40.722055,-73.989111,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,17269,"Subscriber",1976,2
"849",416,"6/1/2016 05:46:52","6/1/2016 05:53:48",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,3233,"E 48 St & 5 Ave",40.7572456791173,-73.978059142828,22961,"Subscriber",1969,1
"95",273,"6/1/2016 00:12:28","6/1/2016 00:17:01",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,21356,"Subscriber",1982,1
"144",1087,"6/1/2016 00:23:34","6/1/2016 00:41:42",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,15599,"Subscriber",1992,2
"52",594,"6/1/2016 00:07:03","6/1/2016 00:16:58",519,"Pershing Square North",40.751873,-73.977706,447,"8 Ave & W 52 St",40.76370739,-73.9851615,23628,"Subscriber",1963,1
"521",805,"6/1/2016 02:32:33","6/1/2016 02:45:59",3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,23014,"Subscriber",1991,1
"590",419,"6/1/2016 03:43:48","6/1/2016 03:50:48",3166,"Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,3166,"Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,25302,"Subscriber",1998,1
