3883	851	17
1261	327	17
313	119	15
1435	31	20
6	311	14
487	842	17
137	1088	17
65	145	15
8985	160	17
7648	905	16
2646	86	18
1937	706	17
339	1022	14
1721	152	18
295	223	15
1339	715	19
344	231	17
3011	780	17
1919	25	14
221	848	17
1993	1033	16
480	448	18
639	828	17
1321	1248	16
1366	313	15
733	98	16
1797	1088	16
4558	1173	9
109	772	17
989	231	19
1513	706	7
5147	457	15
1185	1128	18
8138	706	19
316	1174	16
5904	160	16
9554	189	15
590	82	12
937	212	15
2814	441	14
420	150	18
56	121	17
959	210	17
3416	202	16
295	196	13
768	40	18
4742	441	15
4364	36	8
8757	773	18
2129	356	16
6715	218	19
11414	706	18
8515	338	16
700	145	17
7461	936	13
14	940	15
1803	1176	17
904	50	15
61	561	14
166	988	16
1493	148	18
122	857	17
174	152	17
64	196	17
2	84	17
1581	142	16
317	1135	16
80	1146	17
631	1037	17
275	515	16
65	478	16
2844	156	16
403	115	14
885	437	17
699	161	18
800	326	17
1059	627	18
15673	1172	16
871	828	18
9580	202	17
122	229	17
4972	1223	13
4057	148	16
6331	1162	17
121	501	16
4567	449	18
4077	458	15
268	302	16
425	191	17
221	1161	17
3538	144	13
106	269	15
1081	706	16
971	1080	17
146	179	12
2823	208	18
146	1009	13
319	559	14
436	1029	17
12565	747	15
3008	152	18
81	559	15
835	230	18
4467	757	17
242	206	18
444	507	15
735	160	14
2667	706	14
2650	1018	16
601	721	18
342	299	18
295	1021	17
11120	233	17
611	457	16
3991	218	19
3787	1026	17
753	135	17
3610	39	19
10634	218	20
896	207	19
3545	1223	16
1	832	16
1287	79	14
984	705	17
351	211	18
1971	427	16
15214	706	18
491	320	14
1399	721	17
16759	1172	15
3433	1005	15
437	396	14
221	17	17
761	848	17
1699	31	16
1790	1088	16
232	367	16
9049	716	18
2233	145	13
158	642	16
2570	448	18
294	457	17
381	922	16
6194	152	19
1338	759	20
218	728	17
1148	740	18
4064	160	17
927	921	18
2529	338	15
57	441	15
2814	36	15
5038	189	17
339	780	17
259	627	17
698	782	17
193	288	15
2232	448	15
1351	1165	17
309	695	16
1343	367	16
1549	780	15
3864	458	17
4943	448	16
1715	31	16
202	206	15
549	363	15
398	733	17
3110	46	16
4131	449	15
7203	145	16
876	838	15
391	122	17
429	149	18
85	493	17
5469	825	17
4472	747	17
200	212	17
193	711	17
830	218	17
827	205	16
7891	413	18
39	514	17
329	192	16
1832	842	17
12912	351	16
5714	488	15
3669	830	17
1153	145	16
46	1035	18
311	512	16
415	815	18
2074	224	15
854	158	17
545	828	15
1018	82	15
7672	448	16
3095	1154	16
328	849	18
721	220	16
1110	705	14
5527	912	15
3256	427	17
8391	188	17
146	771	14
481	281	11
3050	205	16
14	36	16
605	401	18
342	207	18
85	504	16
121	56	15
18	387	19
794	642	18
827	781	17
1094	1091	17
3095	923	15
2048	517	18
206	187	17
246	533	17
403	17	14
1363	554	18
2858	449	15
420	1153	14
29	320	17
370	376	17
490	781	15
23	793	13
97	15	14
578	176	15
1803	328	16
143	135	18
399	830	16
15541	782	18
8108	841	15
2448	851	16
1088	746	16
769	79	16
1661	31	10
417	149	13
5203	516	17
939	744	14
299	842	13
3800	37	18
327	1248	12
13503	448	18
488	497	15
19	79	17
2268	160	16
2324	1146	18
2459	230	17
908	434	16
5097	218	19
2660	1020	17
2162	398	15
938	1088	15
13262	427	17
492	231	18
7461	218	16
2345	510	14
1479	37	16
186	756	17
2993	733	15
1452	778	15
325	770	18
2117	172	16
579	691	15
1696	736	15
2452	441	18
286	782	17
931	766	18
737	219	17
4593	338	17
10590	218	20
6082	160	18
973	764	17
9946	457	16
891	92	15
1174	208	17
406	224	16
1009	98	16
312	1032	17
13853	449	20
2813	152	18
945	736	20
510	98	15
193	482	15
3397	202	16
107	232	17
467	850	15
3182	289	16
2081	265	18
3738	830	15
127	1093	16
4107	449	20
3651	928	16
439	1015	17
7049	145	18
4846	1152	16
3466	448	19
203	725	18
161	205	16
445	208	13
4430	733	18
1587	706	18
1352	288	15
38	299	16
821	1027	15
2764	756	17
352	838	17
498	145	16
4883	144	14
3809	1153	17
535	642	15
94	841	18
1585	441	17
708	9	19
2463	434	18
957	764	15
13318	458	18
3562	739	15
1042	724	18
448	290	14
118	107	19
581	182	16
6024	142	13
75	739	16
426	39	19
10673	212	17
122	155	15
708	841	17
246	338	19
1327	740	17
1012	508	15
4440	1029	18
5006	79	15
304	691	17
10301	233	18
280	709	17
2803	441	16
1135	495	16
235	495	14
357	31	17
647	842	17
2064	607	13
107	647	16
272	295	18
2156	459	19
15087	706	18
4652	51	18
5293	160	16
362	104	18
4936	833	19
5633	205	18
1	853	16
100	1009	16
1444	230	19
42	148	16
463	172	16
868	63	14
138	144	14
1464	338	17
9215	457	18
4052	525	16
606	192	19
645	209	17
1186	28	18
5117	160	16
186	1169	17
13916	448	20
1318	979	18
2760	532	19
1800	830	20
842	508	16
630	757	17
3728	299	17
1298	947	16
99	921	15
4198	736	18
3330	1018	15
3690	208	17
1128	218	18
431	302	15
57	739	15
827	326	17
352	853	12
1000	1205	14
2944	507	18
1233	189	15
130	106	19
982	841	18
1289	736	16
1754	31	18
769	436	17
542	137	15
156	921	16
611	740	17
18	363	16
1939	219	16
321	1089	15
13077	441	17
723	9	18
1790	218	18
174	108	16
426	297	16
1059	215	17
195	445	19
1069	231	13
1601	841	18
1118	202	15
29	189	18
1909	716	17
2644	1022	15
2392	457	17
3575	176	19
489	1033	16
2615	782	17
244	273	17
748	208	16
94	202	18
359	873	13
792	233	18
890	93	16
372	457	17
4348	82	15
4518	802	14
206	980	17
908	142	13
1372	448	17
1153	1091	16
228	941	12
235	107	16
1908	1089	14
5096	145	15
7597	495	15
293	1013	16
385	195	16
4731	448	14
2754	449	18
13452	448	18
66	642	16
2350	158	15
15337	737	17
1189	378	16
4783	833	19
331	284	15
527	188	18
1394	849	15
638	449	16
2525	156	12
555	365	16
1767	231	15
676	1033	17
2579	1089	14
1020	195	11
1358	161	14
904	828	8
63	17	14
2	1182	19
78	328	18
316	677	15
856	152	13
2650	759	17
1947	449	15
3481	37	18
2359	233	19
803	445	18
147	232	17
352	298	19
11816	278	20
11609	230	19
2597	663	18
256	154	17
14540	507	18
1832	205	18
1568	38	18
7419	209	15
884	161	19
4537	488	17
158	1033	15
3765	841	16
427	287	15
618	1165	16
1757	508	18
2783	160	17
211	209	16
203	832	17
260	427	15
1765	192	17
2094	107	17
1508	1020	15
1273	219	18
315	912	16
2072	160	19
1183	434	17
326	719	13
1565	849	18
838	828	17
2746	221	7
9267	230	18
3435	231	16
401	298	18
301	36	18
1193	1153	18
3834	459	18
7522	351	15
207	772	14
7873	142	4
1780	841	17
248	206	16
525	426	17
907	152	16
1323	369	18
803	158	16
375	887	15
9929	205	16
466	847	16
89	481	14
2085	780	15
1326	232	18
2597	958	18
1386	1029	19
943	328	16
546	145	13
4714	82	16
1367	79	12
114	299	16
510	1029	18
2889	269	8
1313	1167	11
304	692	17
1040	218	16
2476	160	13
7223	145	17
1250	19	17
1399	35	17
4164	36	13
1053	744	18
7087	233	20
1390	1033	14
190	195	16
2762	145	16
1613	218	16
614	737	15
975	232	15
1142	921	14
8580	449	16
149	54	14
696	219	18
144	760	17
2864	36	15
913	838	16
1018	971	16
3271	37	17
7804	142	14
1599	457	18
2037	367	15
4869	962	15
2183	706	13
13	1177	17
339	1015	16
3804	38	17
213	40	19
3095	718	14
973	145	15
135	38	18
15589	780	12
150	832	20
1963	191	17
908	150	17
901	205	16
572	705	17
6675	145	16
2615	1152	17
4599	1257	18
11403	784	16
513	293	15
586	1223	17
1815	705	15
580	290	19
10703	212	17
7910	1089	15
83	219	15
1671	338	19
938	192	16
220	1032	18
3518	429	12
467	218	15
2085	457	20
2713	150	18
713	449	13
7134	145	17
204	290	16
9730	199	16
1050	156	16
867	637	16
9	753	18
1367	1034	18
5375	833	13
2186	706	16
4951	176	10
4793	326	19
1050	1105	19
724	737	16
392	167	15
200	1103	17
932	736	17
765	147	17
7702	338	17
2573	326	19
707	35	17
3171	833	16
5604	448	19
468	142	15
4197	457	17
2242	156	14
800	828	15
977	705	17
2845	448	16
701	201	13
13163	437	19
11860	328	19
614	137	12
4572	843	16
6089	833	13
3050	230	17
3322	458	18
766	158	16
2603	145	20
340	802	14
535	231	17
1241	291	17
806	1117	16
21	751	17
439	205	17
3678	38	17
5241	1205	17
211	1130	14
7257	161	16
7975	142	17
403	143	15
213	82	14
925	883	18
704	705	15
118	472	18
525	891	15
309	1016	16
1386	842	4
3363	147	19
12554	338	14
3992	737	15
804	772	16
1719	642	13
2309	929	18
481	1160	15
2452	230	19
158	525	16
11825	526	14
92	142	15
3934	1037	19
688	205	19
1139	1018	16
714	841	15
583	288	16
18	338	18
1314	715	17
417	142	16
6231	841	15
3221	1089	18
6338	152	18
514	1139	18
206	280	17
1605	137	17
10644	441	16
3215	1162	17
1	728	17
1951	209	16
2673	208	17
846	705	18
9032	160	20
2011	230	17
803	50	10
1080	142	17
8307	160	18
3777	781	17
3930	508	15
2036	205	16
2041	830	18
833	841	15
1904	921	15
540	361	14
467	737	15
2309	161	17
257	144	15
649	733	15
4685	218	17
4123	150	19
8744	160	17
7865	206	16
2210	335	16
1464	289	11
50	805	15
332	969	16
1183	151	16
3345	144	14
821	835	15
295	772	14
1174	524	14
13469	457	19
2203	922	17
1128	784	18
1620	326	16
4759	82	16
3426	364	18
3871	835	16
2037	38	17
1376	705	19
152	14	13
4107	441	20
1820	191	16
2270	1029	17
2094	1029	16
4390	1088	13
432	293	16
706	771	16
8065	1145	16
221	472	17
1152	231	15
1306	427	16
3317	921	17
10990	449	16
2210	905	15
1183	202	18
220	1122	16
2	838	16
823	233	18
5210	1211	19
41	515	14
1803	780	16
1705	363	16
3357	328	18
8223	160	19
228	989	15
339	361	15
166	147	19
3342	142	15
3521	205	18
151	1118	13
451	429	13
3864	457	18
607	147	14
8140	161	3
3750	848	18
13925	448	19
204	1153	15
209	224	17
1417	150	17
806	161	12
3676	211	18
2209	148	18
112	833	16
6813	156	17
5198	161	18
2064	1032	13
245	602	16
1143	364	15
1172	38	18
2227	25	16
21	901	18
544	246	13
4893	79	8
322	207	19
161	329	17
1895	191	18
3510	160	15
850	1026	16
6498	1172	15
2074	219	18
8062	706	16
10230	205	17
8046	338	18
2856	448	18
185	1183	17
402	495	15
38	979	16
321	1258	16
12578	338	18
995	559	15
5137	849	16
989	1153	16
389	437	16
278	1091	17
10415	836	18
121	1009	16
673	299	17
58	509	16
272	459	18
733	206	17
4644	736	15
938	338	16
385	35	17
594	830	17
169	9	17
3044	436	16
535	52	11
1387	862	13
824	181	16
950	9	19
202	1033	15
768	145	15
3620	230	17
2267	79	14
3476	82	14
444	729	17
1300	622	16
305	208	15
259	191	16
13008	398	12
138	921	17
55	223	18
834	328	18
358	329	17
201	1069	13
8767	470	15
370	771	15
166	93	18
1466	478	15
2966	756	18
2892	728	19
849	691	17
14336	481	18
1323	922	18
588	192	16
1050	507	17
199	652	17
896	705	17
2129	56	15
159	691	16
196	738	14
357	976	18
385	22	16
4926	79	11
13267	427	16
319	160	12
3221	329	19
2212	145	16
2196	208	18
2342	705	15
532	1137	17
257	493	16
195	148	11
240	680	16
1115	736	16
453	458	18
200	296	15
381	1162	14
130	1130	18
3496	706	17
952	192	16
89	1184	17
1337	841	16
5514	112	18
3492	1016	16
430	1240	7
2437	536	14
401	535	19
1164	1092	19
2003	145	16
304	290	14
994	721	13
972	290	15
1306	142	14
2386	691	13
4485	458	17
103	826	16
74	602	13
26	1177	17
41	513	17
167	293	16
1039	701	16
676	35	18
131	38	16
326	213	16
1261	383	17
120	1021	17
1128	117	19
328	736	17
1098	329	15
190	929	17
207	161	13
1836	922	19
5945	188	18
1497	921	17
380	736	18
1469	428	18
37	132	18
964	189	18
2904	231	20
772	17	15
89	1149	15
1220	135	16
1699	330	16
186	423	15
119	128	19
16233	948	18
973	510	15
432	664	17
150	737	19
812	38	20
118	1025	16
473	205	16
41	745	14
8947	218	16
6910	147	15
904	218	17
1229	755	17
5989	161	17
254	368	16
2873	706	15
409	710	17
704	971	12
683	152	16
311	1150	19
1278	293	18
2547	922	16
9743	361	18
409	448	16
2955	484	16
1492	457	18
726	152	10
3393	189	16
2546	189	16
6376	150	16
1050	434	17
2790	323	10
1094	923	17
86	38	18
2989	458	20
582	810	18
16832	1178	20
112	112	16
2699	206	17
893	691	16
943	303	16
806	107	13
1432	219	16
13718	449	19
1102	234	17
1314	1037	18
2881	984	17
6406	921	17
790	507	16
681	192	18
3803	188	16
1077	851	15
896	1248	17
622	810	16
181	979	17
3018	208	18
1941	137	20
856	1026	16
2483	192	15
555	338	18
5794	1033	15
4773	293	13
188	1164	13
1178	35	17
2624	459	17
4669	76	14
1038	842	17
14738	551	18
358	38	19
12835	326	16
3572	1188	17
3494	448	15
333	328	19
188	328	17
290	1172	18
745	510	17
968	691	15
3193	526	17
2464	142	17
9964	191	19
679	135	19
1354	744	14
2788	568	15
41	301	15
2564	36	18
1008	661	17
6807	148	16
4577	781	18
237	1177	17
2964	851	17
1164	810	15
2222	31	18
616	231	20
407	725	18
2873	849	13
535	54	15
199	161	18
4759	231	18
1132	457	20
180	617	17
6166	148	15
118	1134	17
3156	441	17
1374	835	19
41	451	14
313	142	13
14	737	19
6177	328	15
192	928	15
1118	328	18
4122	231	18
3025	1033	15
1993	289	15
2060	1172	16
9739	327	16
2736	1139	17
16587	1153	19
4790	953	17
6635	1153	19
2679	160	18
1250	160	14
1452	843	13
1618	156	17
2597	596	17
1336	231	19
2616	225	18
152	449	15
3860	328	18
4925	736	13
411	842	16
297	1149	18
176	434	16
1750	31	18
267	832	17
6327	142	17
477	182	16
2925	50	12
15358	736	17
573	150	14
1227	451	17
1969	705	13
8598	338	20
177	647	16
6916	691	16
233	627	18
161	517	16
118	499	15
1693	922	17
673	724	17
519	647	16
397	508	13
995	238	13
241	1022	18
3336	50	17
1686	705	18
382	36	16
10978	338	19
1601	144	16
79	739	16
3659	1153	16
2770	191	18
782	161	18
107	1132	16
1699	231	16
244	952	17
258	738	11
424	1116	15
478	781	17
487	155	16
2212	1033	15
555	221	14
5543	208	17
1306	691	18
1007	617	15
57	207	16
632	563	13
252	692	17
1719	737	15
321	338	16
146	745	13
5079	326	13
154	736	17
9597	208	15
6307	441	15
6885	147	17
1271	218	17
5849	152	14
417	724	17
42	448	17
14208	470	18
480	736	16
2442	1147	18
2644	1034	18
1656	516	12
598	828	14
6273	231	18
56	516	15
996	35	15
2891	36	20
1160	166	16
656	1037	17
193	631	14
61	736	16
85	736	17
785	17	14
334	526	15
493	842	16
3190	79	14
399	865	15
2181	833	16
3335	144	17
1152	9	16
14179	470	18
6511	367	17
365	825	16
86	142	16
5529	737	17
193	851	17
1235	832	15
248	213	18
135	145	15
1300	486	17
2311	205	17
2966	483	20
154	646	18
270	733	18
203	436	17
563	62	16
404	231	17
472	37	18
280	923	18
130	1133	18
6013	705	16
5648	125	19
903	299	16
396	232	18
8117	756	18
12337	427	16
37	205	16
1466	519	16
131	939	12
380	472	15
451	214	17
5360	642	12
546	389	16
41	99	11
4294	1105	18
586	738	17
316	150	14
270	714	13
11324	1037	17
1744	338	18
350	853	17
2496	328	19
257	202	18
7087	188	18
1636	493	15
9935	191	18
3676	1103	16
924	231	18
1290	746	18
2565	144	14
3790	921	14
4670	83	14
853	448	16
360	256	16
4797	231	17
3437	1162	14
1247	215	16
1680	1027	17
404	1152	15
218	1136	17
3858	338	14
1437	833	15
1804	731	17
1009	156	17
611	230	16
3424	1138	16
2858	441	18
184	841	18
3337	50	9
307	414	12
293	1090	17
2043	137	15
896	118	19
146	150	15
706	25	18
1927	733	14
89	507	16
293	364	15
620	25	15
160	1153	18
245	405	16
1742	691	17
280	646	15
128	626	13
728	470	15
1443	35	18
619	1195	17
7139	218	18
2320	781	17
1473	444	18
14213	1035	17
2308	151	17
68	737	17
927	191	19
110	1182	14
794	290	11
283	38	12
6015	951	16
120	98	13
7395	449	20
243	59	17
961	956	14
3159	22	17
1070	37	17
632	449	18
110	1264	17
254	219	15
4842	338	14
14763	928	17
8080	1114	16
436	207	16
75	499	15
1477	82	13
2926	780	18
1573	602	15
2382	365	16
864	841	18
195	629	17
340	457	18
407	9	18
80	335	15
1567	161	18
1194	1058	16
3778	451	18
879	188	15
570	304	19
16846	1177	20
14	201	18
1234	509	15
608	289	14
413	782	18
278	764	17
312	712	19
2763	1005	17
5111	205	18
836	922	17
1174	367	16
2954	29	18
7432	780	17
852	37	14
211	600	16
186	179	14
352	662	14
2609	602	13
25	714	17
2250	17	17
884	152	15
937	1170	15
1165	192	18
195	37	17
2756	1015	18
3759	1255	18
2	428	18
611	841	17
307	136	20
3220	188	16
2185	161	17
37	31	16
3094	231	15
11775	255	16
874	517	16
272	463	18
9356	293	17
3165	499	15
4694	145	15
170	1265	13
7156	145	16
407	1257	16
530	121	16
2771	150	16
3750	210	15
980	775	16
1209	1027	16
1454	473	18
38	825	15
3299	49	17
139	716	7
63	651	15
12947	367	20
4715	218	16
2929	29	20
985	613	15
851	189	14
13049	1015	18
4315	230	18
1645	706	16
2510	1029	17
272	166	15
886	781	14
3511	952	15
552	224	18
766	706	17
437	981	15
256	488	13
2238	167	14
515	482	10
72	568	11
970	230	17
6796	231	18
262	440	17
11635	230	20
7396	188	17
383	747	13
2721	740	14
6054	142	11
290	1167	17
1477	40	17
1070	434	16
1983	230	14
2865	150	15
394	586	10
479	532	16
4618	145	13
550	595	15
2564	205	18
742	9	13
3745	733	19
307	879	15
1375	1222	16
33	1018	15
532	212	17
2269	725	17
688	338	20
2667	517	15
1960	289	15
91	507	17
1123	661	18
1684	167	15
41	651	14
985	683	15
1472	830	18
3886	736	18
115	784	16
3836	1037	14
480	848	17
2612	706	17
12864	448	15
744	231	15
1286	296	18
824	517	18
1309	1153	16
2724	1173	18
934	218	18
267	135	17
3065	367	17
1032	1105	15
3681	38	16
201	764	16
493	22	17
4719	205	19
2464	1033	18
280	489	14
12382	449	14
1937	766	16
5317	196	18
331	621	16
3371	449	17
265	1134	16
241	391	16
810	22	17
530	459	17
1717	326	18
3847	1033	18
13089	441	17
532	879	16
6600	205	18
1138	231	16
1677	55	16
5458	223	16
2427	188	17
2470	508	14
125	23	16
739	121	17
3396	160	18
4139	326	16
3231	751	16
1277	802	10
6973	705	17
3023	39	19
2792	31	17
1337	1108	17
516	144	16
351	475	17
2931	841	17
1403	205	16
16665	1153	16
1301	448	18
190	107	16
2684	145	19
10316	224	16
871	721	19
331	364	15
1051	757	14
