Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macedonia, FYR",MKD,..,5.99608558629975,4.62793119131219,4.57468181734141,4.22460513278806,4.1711610939066,4.54406047181648,4.33106747790283,4.00221081058391,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,..,0.965214232804117,1.30813802975194,1.33836315315951,1.27629063687386,1.38463017732791,1.41530275680859,1.38355238446543,1.39834950370458,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,..,..,3.65583600568297,4.45767939718203,2.95355607526517,4.16766436131399,4.14554758345308,3.76389822124038,3.61855387978564,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,10.5944750062034,10.3830897629483,10.4684473451345,10.5414923013114,10.2349712541533,10.932543158471,10.3276567275746,10.1091682571408,10.1147592492266,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,9.66717214041947,7.82279832871167,8.24418374231648,8.25816005394148,7.80091434165951,8.31337682505654,8.32817587460663,7.88060078242576,7.94772847647788,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,7.42914808133872,8.83401570307687,9.57484965980082,11.6795832483958,11.4618288550645,12.2949545247412,9.12476721592671,9.94098023481974,11.7403242327236,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,4.23919892363364,6.09640338514531,5.70520785236486,5.26840220617631,5.12632397785555,4.55275264586545,4.51082721765256,4.38058681612395,4.42398077131801,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Serbia,SRB,..,..,7.1063975607387,7.08832141396546,6.3083479731128,6.29855463313399,6.80012880664199,6.12060018249562,6.26306327130767,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovenia,SVN,..,7.23840366026874,8.04946876353362,8.58644120958821,7.4880066324487,7.5288147953976,7.40065411724131,7.25678326274245,7.0101822711489,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,6.06936831940328,5.56243008285854,5.25352193659618,5.32809827545271,4.63141135977089,5.54734805226545,5.47495712076762,4.94230082776452,4.61718188417353,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,6.34508516765421,5.43548498451474,5.03057401971126,5.28304432392851,5.37797364121195,4.98342894466888,4.67203836308538,4.71944729313164,4.98779518146461,..,..,..
