"","Series.Name","Series.Code","Country.Name","Country.Code","X1990..YR1990.","X1991..YR1991.","X1992..YR1992.","X1993..YR1993.","X1994..YR1994.","X1995..YR1995.","X1996..YR1996.","X1997..YR1997.","X1998..YR1998.","X1999..YR1999.","X2000..YR2000.","X2001..YR2001.","X2002..YR2002.","X2003..YR2003.","X2004..YR2004.","X2005..YR2005.","X2006..YR2006.","X2007..YR2007.","X2008..YR2008.","X2009..YR2009.","X2010..YR2010.","X2011..YR2011.","X2012..YR2012.","X2013..YR2013.","X2014..YR2014.","Avg2000","Avg2012","AVG.GDP.P.CAP"
"132","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nigeria","NGA","321.6683709","279.2757823","291.2834845","153.0756655","171.0247982","263.2880379","314.7399021","314.2998494","273.8697972","299.3567659","377.5002693","350.2601822","457.3970476","510.2962953","645.7638712","804.0059952","1014.734742","1131.147695","1376.857449","1091.968527","2314.963537","2514.148622","2739.852189","2979.84415","3203.244296","351.6768125","2750.410559","1434.132324"
"133","GDP per capita (current US$)","NY.GDP.PCAP.CD","Norway","NOR","28242.94374","28596.933","30523.98506","27963.66522","29315.84191","34875.19739","37321.44339","36628.51742","34788.77856","36371.39579","38146.71539","38549.58934","43061.15038","50111.65445","57570.26916","66775.3944","74114.69715","85128.65759","96880.50961","80017.77681","87646.2701","100575.1173","101563.7027","102910.435","97429.70848","38183.52589","98025.04671","74698.77652"
"134","GDP per capita (current US$)","NY.GDP.PCAP.CD","Oman","OMN","6448.134853","5993.348171","6289.301294","6046.230265","6038.149179","6297.197627","6882.594636","7109.660475","6330.726745","7059.214725","8710.987805","8559.565811","8670.263784","9070.494699","10115.04361","12398.59435","14575.1604","16225.65999","22963.37816","17518.83331","19920.64957","21164.33576","21533.8076","20011.34778","19309.61245","7866.151774","20387.95063","15383.18234"
"135","GDP per capita (current US$)","NY.GDP.PCAP.CD","Pakistan","PAK","371.817707","410.8302765","428.0656441","441.5721331","434.0301412","494.5852085","503.749452","484.5586947","471.1023571","465.9272423","534.915837","511.8111261","501.1854545","565.3238448","652.020213","714.03681","876.9511089","953.795686","1042.801705","1009.799319","1043.300205","1230.815428","1266.380758","1275.71275","1315.267622","496.9884034","1226.295352","899.6078578"
"136","GDP per capita (current US$)","NY.GDP.PCAP.CD","Palau","PLW","5095.63258","5420.140909","5187.555052","4644.050168","4970.365963","5519.385685","6114.891212","6246.923798","6333.405312","6011.494862","7786.586002","8245.722531","8352.490421","8116.751269","8851.300177","9710.152208","9729.162502","9742.519137","9793.839917","9162.406606","8978.993649","9701.057944","10319.9075","10932.64496","11892.68616","7345.939826","10365.05804","9421.081399"
"137","GDP per capita (current US$)","NY.GDP.PCAP.CD","Panama","PAN","2276.681721","2451.908735","2730.532864","2921.531506","3052.416987","3057.241105","3531.642113","3742.755471","3975.948991","4083.949528","4062.392683","4050.026645","4132.064331","4275.983502","4604.436193","4933.050031","5370.548926","6095.280418","7008.98825","7471.341386","7987.060372","9335.691621","10672.35895","11786.63317","12712.43133","4060.876435","10498.83509","6966.55252"
"138","GDP per capita (current US$)","NY.GDP.PCAP.CD","Papua New Guinea","PNG","774.3639919","888.6466039","1001.962989","1110.245078","1197.234913","983.0753347","1065.114498","993.4574037","742.7872918","663.9585833","655.2502302","558.8829823","530.5840587","610.2002911","661.125039","799.4164059","886.4202669","992.6737493","1223.202978","1210.871723","1418.923591","1838.699199","2151.210277","2108.831643","2268.172539","630.2926293","1957.16745","1194.297665"
"139","GDP per capita (current US$)","NY.GDP.PCAP.CD","Paraguay","PRY","1351.578779","1615.479607","1614.673376","1596.144879","1692.239625","1903.467994","2009.649903","2000.910277","1773.24128","1614.903727","1545.625548","1417.26032","1148.229049","1174.779765","1408.527483","1507.145951","1809.710231","2312.192538","3059.985099","2599.592016","3225.591754","3983.498504","3858.036492","4479.955052","4712.870205","1499.851985","4051.990401","2549.533334"
"140","GDP per capita (current US$)","NY.GDP.PCAP.CD","Peru","PER","1177.920121","1514.720686","1547.294318","1476.254783","1849.835921","2162.757199","2208.401712","2289.16201","2164.088509","1929.983813","1967.24321","1964.573039","2046.377424","2191.37156","2445.446488","2714.480116","3143.550031","3611.204843","4244.539661","4178.820714","5056.295313","5731.698868","6389.630576","6609.713369","6549.389229","2014.453199","6067.345471","3922.95563"
"141","GDP per capita (current US$)","NY.GDP.PCAP.CD","Philippines","PHL","715.3107015","715.1252434","814.0325684","815.6645634","939.1022023","1061.347899","1159.730934","1127.345617","967.1935906","1087.958344","1039.701796","958.011579","1000.777728","1011.286644","1080.086184","1196.539849","1395.212633","1678.851988","1929.132897","1836.87412","2145.240007","2371.853537","2604.655997","2786.950468","2872.512165","1010.728608","2556.242435","1727.179173"
"142","GDP per capita (current US$)","NY.GDP.PCAP.CD","Poland","POL","1698.006922","2192.66598","2411.859496","2449.301908","2819.689466","3612.159514","4066.842029","4076.352838","4483.236888","4351.374605","4492.727604","4981.198619","5196.932921","5693.377763","6639.963052","7976.066768","8999.739627","11247.55148","13906.2182","11440.57813","12597.45879","13891.14169","13142.04599","13776.45476","14337.20637","4701.094127","13548.86152","9887.910785"
"143","GDP per capita (current US$)","NY.GDP.PCAP.CD","Portugal","PRT","7885.394019","8959.867208","10811.63064","9535.594849","9978.301937","11782.52148","12185.06389","11578.44151","12202.69141","12474.81808","11502.39681","11729.14616","12882.28897","15772.7334","18045.5881","18784.9485","19821.44463","22780.05845","24815.60884","23063.97161","22539.99601","23194.74096","20577.40264","21618.73534","22124.36709","12158.26829","22011.04841","19283.56183"
"144","GDP per capita (current US$)","NY.GDP.PCAP.CD","Puerto Rico","PRI","8652.507492","9064.018517","9659.3389","10212.27676","10876.41882","11579.185","12173.16369","12817.64496","14304.40737","15220.97924","16192.1296","18243.71775","18972.76853","19820.20729","20988.99233","21959.32271","22935.94115","23664.88235","24898.33884","25768.73605","26435.73308","27278.84523","27811.5558","28703.73237","..","16586.8005","27557.46662","23119.63593"
"145","GDP per capita (current US$)","NY.GDP.PCAP.CD","Qatar","QAT","15447.59509","14189.48223","15614.97583","14542.37514","14892.49498","16242.72129","17698.72541","21388.72409","18693.32583","21717.83737","29926.36335","28577.3016","30523.49077","35221.52643","43346.86426","53207.33365","61593.67297","67612.49404","82990.07096","61463.90358","70870.22658","89115.90149","94407.40692","96076.99638","96732.52903","25887.66378","89440.61208","62777.7388"
"146","GDP per capita (current US$)","NY.GDP.PCAP.CD","Romania","ROM","1650.692978","1260.749045","1102.103785","1158.132516","1323.104325","1660.272768","1643.88046","1589.014061","1864.991387","1610.13437","1668.162731","1839.72945","2124.873613","2774.955806","3552.92452","4676.315183","5828.745662","8214.185378","10136.47356","8220.108329","8297.483621","9200.277825","8558.397606","9585.266593","10011.78592","1821.57831","9130.642313","6312.64572"
"147","GDP per capita (current US$)","NY.GDP.PCAP.CD","Russian Federation","RUS","3485.112202","3485.056","3095.659779","2929.462119","2663.394599","2665.739722","2643.897696","2737.556662","1834.846937","1330.751464","1771.586602","2100.362386","2375.059044","2975.132778","4102.372294","5323.473877","6920.194398","9101.256706","11635.27424","8562.813697","10674.9972","14212.08089","15154.47228","15543.69784","13902.14285","1882.521287","13897.47821","8290.327805"
"148","GDP per capita (current US$)","NY.GDP.PCAP.CD","Rwanda","RWA","351.2778271","270.3286654","302.2568044","312.9228082","125.6901275","218.7703012","226.6981976","284.5872453","282.2886646","239.633609","216.2758944","201.0640419","196.4447015","212.5120519","236.6292142","286.5674694","336.942281","398.2084859","491.9404166","529.5965562","553.5974576","606.9028864","667.4145823","678.9981669","697.6265013","227.1413823","640.9079189","420.7147138"
"149","GDP per capita (current US$)","NY.GDP.PCAP.CD","Samoa","WSM","772.211776","765.4958794","799.0858219","796.1610062","1309.931549","1321.511368","1459.100929","1657.900772","1557.885773","1489.622156","1540.65373","1555.465191","1631.324643","1907.048405","2350.862872","2587.524","2793.54312","3130.352598","3375.82164","3173.54224","3530.573994","4065.95592","4257.305729","4179.597681","4172.2171","1554.990299","4041.130085","2950.119257"
"150","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sao Tome and Principe","STP","..","..","..","..","..","..","..","..","..","..","..","515.9195477","562.826237","658.2801399","703.6625567","824.0121598","858.587831","911.057012","1158.930801","1151.691965","1142.182311","1374.131921","1488.048003","1675.747569","1810.721562","539.3728923","1498.166273","1059.699973"
"151","GDP per capita (current US$)","NY.GDP.PCAP.CD","Saudi Arabia","SAU","7137.392024","7775.701542","7834.236208","7386.668213","7310.950345","7555.965332","8159.980674","8328.970985","7180.15044","7728.676388","8808.875367","8315.739302","8317.908575","9186.310388","10756.01622","13273.6535","14826.9167","15947.40579","19436.85716","15655.08337","18753.98123","23256.09561","24883.18971","24646.02087","24406.46782","8070.270014","23189.15105","16031.36811"
"152","GDP per capita (current US$)","NY.GDP.PCAP.CD","Senegal","SEN","760.7787608","724.8458955","751.48088","689.6680371","457.4790204","560.0805182","566.683321","509.9214334","535.8884987","534.8552062","474.5771245","482.0680429","513.3918328","642.6259945","732.3181056","772.6524454","808.2884239","948.5067592","1094.576476","1018.389551","998.1196955","1081.131518","1019.27223","1051.376421","1067.131753","508.156141","1043.406324","846.9617583"
"153","GDP per capita (current US$)","NY.GDP.PCAP.CD","Serbia","SRB","..","..","..","..","..","2196.618467","2749.966439","3178.831484","2416.069077","2441.430389","870.1365252","1634.875061","2149.909404","2832.490652","3331.228766","3528.131008","4129.758741","5458.121718","6701.773913","5821.305397","5411.877404","6423.291783","5659.380204","6353.826383","6200.173221","1902.484091","6009.709799","4433.752012"
"154","GDP per capita (current US$)","NY.GDP.PCAP.CD","Seychelles","SYC","5265.496556","5290.927229","6051.986461","6517.814629","6580.334184","6748.931109","6583.201018","7280.989621","7715.918147","7747.612159","7578.851053","7663.13708","8333.551352","8523.005025","10173.57488","11086.89089","12014.39987","12154.82994","11122.86207","9706.95606","10804.68447","12189.09516","12845.17363","15695.89834","15563.79422","7807.813958","13419.72916","11030.44694"
"155","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sierra Leone","SLE","165.2532318","197.6688858","173.0635022","197.4406409","236.3358888","226.8896637","245.6898333","221.2109347","173.3609028","169.515997","156.5918666","255.7885644","280.1811714","295.0797751","293.8545066","320.9953668","359.5337138","400.3809371","453.7363655","440.9244597","453.0220407","505.263717","637.6522088","802.5356255","792.5835504","207.0877004","638.2114285","429.8749246"
"156","GDP per capita (current US$)","NY.GDP.PCAP.CD","Singapore","SGP","11864.53369","14505.02039","16144.00819","18302.4304","21578.46053","24936.83083","26263.01627","26386.45745","21824.03558","21795.69696","23792.60707","21577.07823","22016.83279","23573.62804","27405.27136","29869.85398","33579.85948","39223.58187","39721.04818","38577.55822","46569.67951","53093.67015","54451.21033","55617.6125","56007.28821","22201.25012","53147.89214","37671.78533"
"157","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovak Republic","SVK","2395.564582","2680.041026","2908.810832","3089.438276","3755.727737","4799.151051","5177.748864","5138.148679","5533.588845","5636.579532","5402.929754","5708.082659","6524.861878","8696.913242","10654.79371","11631.35457","13100.36527","16014.59869","18604.31923","16460.22111","16554.8788","18138.72342","17207.27849","18108.52175","18501.42962","5761.208534","17702.16641","13420.61815"
"158","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovenia","SVN","..","..","..","..","..","10690.66198","10801.4311","10447.93775","11165.27502","11441.99623","10227.73488","10479.29778","11814.10209","14880.46899","17260.90239","18169.17979","19726.12575","23841.32389","27501.81752","24633.79608","23438.84716","24983.69373","22477.60381","23144.11672","24001.88013","11025.6812","23609.22831","19772.05938"
"159","GDP per capita (current US$)","NY.GDP.PCAP.CD","Solomon Islands","SLB","970.0689337","998.7252018","1147.867918","1210.413374","1330.727669","1445.662731","1529.793228","1495.079761","1206.633242","1201.573044","1055.210356","945.5289267","785.6255585","745.4571873","819.3012297","881.9647785","950.0576951","1048.771486","1208.344196","1161.22881","1276.348513","1648.854127","1866.707246","1890.000903","2024.202861","1038.914225","1741.22273","1220.506925"
"160","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Africa","ZAF","3182.23967","3345.827626","3557.128685","3584.099342","3650.486114","3973.932383","3690.178479","3728.333992","3288.203765","3183.149769","3099.131614","2705.780204","2540.971222","3807.115746","4901.121316","5453.192814","5668.386771","6161.217951","5817.27839","5916.254357","7392.868752","8081.417175","7590.028438","6881.794742","6472.101027","2963.447315","7283.642027","5499.244035"
"161","GDP per capita (current US$)","NY.GDP.PCAP.CD","Spain","ESP","13773.3657","14782.0389","16105.41873","13362.01835","13465.37783","15561.97275","16236.77168","14872.56589","15534.35989","15859.08603","14787.75606","15359.10844","17019.53541","21495.70741","24918.64584","26510.71745","28482.60948","32709.40104","35578.73619","32333.4661","30737.83227","31832.23808","28647.83524","29370.66387","29718.50022","15711.96917","30061.41394","26633.51687"
"162","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sri Lanka","LKA","470.3449569","520.0718006","553.6984499","583.1836437","654.1762064","719.0039863","763.617912","823.6595472","853.4429201","843.1453634","875.412178","837.6990787","873.1472436","989.4547732","1074.661983","1259.807591","1448.76101","1644.816372","2054.489192","2106.787092","2819.651309","3221.151519","3350.685423","3610.195174","3852.88076","856.5693568","3370.912837","2001.306713"
"163","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Kitts and Nevis","KNA","5112.052525","5117.92443","5547.25625","5967.970169","6552.115272","6987.96089","7345.831231","8140.314051","8221.834537","8678.277379","9223.756223","9963.38901","10244.49991","9719.151513","10349.22536","11053.74474","12767.89514","13556.89495","14378.88426","13707.12331","13226.95231","13737.32272","13642.4956","14498.63484","15739.04676","9266.351412","14168.89045","12387.26778"
"164","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Lucia","LCA","2874.457849","3078.434994","3367.736387","3426.581074","3562.987338","3814.003748","3802.113092","4002.881645","4295.725978","4465.686531","4975.472098","4679.379583","4656.461155","5007.778847","5449.325285","5723.344774","6410.200061","6896.086629","6915.418994","6774.129166","7043.506936","7195.669833","7248.234552","7319.523753","7647.529503","4614.545069","7290.892915","6262.804078"
"165","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Vincent and the Grenadines","VCT","2235.76868","2363.67003","2573.625347","2648.619433","2676.788664","2922.702886","3067.133956","3220.062777","3461.911287","3621.827679","3672.669305","3982.260882","4270.766939","4446.594462","4808.038753","5064.218215","5608.204138","5973.792278","6370.437886","6177.497428","6231.713226","6183.676822","6337.769959","6591.566449","6672.810537","3801.887218","6403.507399","5492.801152"
"166","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sudan","SDN","481.4966695","428.4327166","256.59285","313.693287","437.6980635","458.7780296","290.4369043","365.5484798","342.2699903","315.9880041","352.5015707","368.5180134","402.2254331","466.0338722","550.7465691","661.6262771","868.322775","1081.159321","1248.355269","1183.206775","1421.532942","1596.44521","1662.287641","1726.080156","1875.843287","356.3006023","1656.437847","1030.992341"
"167","GDP per capita (current US$)","NY.GDP.PCAP.CD","Suriname","SUR","951.0723138","1077.468106","955.2095039","995.1105188","1381.51989","1556.581182","1897.112821","2014.016323","2014.461489","1861.596524","1855.77231","1576.724046","2217.697802","2606.827725","3033.018889","3645.894998","5295.623648","5862.050975","6973.098239","7561.450701","8430.905965","8448.504261","9422.270994","9618.350531","9680.115914","1905.250434","9120.029533","5748.5538"
"168","GDP per capita (current US$)","NY.GDP.PCAP.CD","Swaziland","SWZ","1292.057418","1303.065206","1415.023382","1465.311842","1503.133746","1763.476293","1627.984086","1705.172944","1532.918723","1476.776192","1433.18124","1255.474129","1131.243533","1704.153913","2211.089257","2339.300374","2636.320016","2690.928392","2617.360094","2679.6706","2956.696795","4093.384237","3988.667167","3648.0749","3477.149246","1365.918763","3632.794469","2590.84626"
"169","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sweden","SWE","30162.31577","31374.11699","32338.50395","24080.89967","25747.24169","29914.33175","32587.2641","29897.79263","30143.62746","30577.08177","29283.00505","26969.24457","29571.70446","36961.42537","42442.22045","43085.35315","46256.4716","53324.37937","55746.84238","46207.0592","52076.43052","59593.6848","57134.07707","60283.24522","58899.97979","29308.93266","57597.48348","46522.34153"
"170","GDP per capita (current US$)","NY.GDP.PCAP.CD","Switzerland","CHE","38332.15172","38303.04989","39435.53813","38005.32345","41738.97019","48540.57749","46610.05975","40429.93726","41487.69019","40577.33663","37813.23426","38538.64447","41336.72192","47960.56497","53255.97631","54797.54663","57348.92788","63223.46778","72119.56087","69672.00471","74277.12051","88002.60957","83208.68654","84669.29294","85610.84203","39950.72549","83153.71032","63455.68009"
"171","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tajikistan","TJK","496.3664537","468.0240177","345.6771837","293.1731154","236.0452889","212.9067853","178.0711659","155.2766173","219.5706981","178.2974897","139.1091416","171.812885","190.6049112","237.8931931","311.4241128","339.7680768","407.2526117","523.9476512","711.5036299","671.5440088","744.1898922","841.2198704","962.4391249","1048.666906","1113.366354","179.8790251","941.9764296","560.9828247"
"172","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tanzania","TZA","172.0542158","193.795559","173.9920837","155.7450589","159.8575008","180.8117083","217.4827594","250.7355217","297.5122398","301.2004871","308.4062816","306.2399924","310.2072765","325.5507737","348.0523713","446.157894","475.9087651","533.1723967","657.7287434","665.3440029","708.5219323","740.3839008","827.5288808","909.3301412","954.618988","304.7132555","828.0767686","567.810156"
"173","GDP per capita (current US$)","NY.GDP.PCAP.CD","Thailand","THA","1508.287909","1716.610348","1929.533108","2213.169379","2497.898285","2856.246392","3056.752646","2480.476091","1855.900383","2043.905832","2016.041015","1896.971003","2093.979206","2349.384526","2643.478935","2874.386274","3351.117633","3962.750499","4384.782675","4231.140368","5111.909202","5539.494368","5915.221147","6225.052283","5969.940116","1981.359488","5752.323423","3904.376617"
"174","GDP per capita (current US$)","NY.GDP.PCAP.CD","Timor-Leste","TMP","..","..","..","..","..","..","..","..","..","..","434.37974","522.0315806","496.1797512","487.3949761","484.088449","501.4292265","464.8351692","551.7205984","673.3745379","780.2611109","875.8365693","1015.715928","1127.108215","1117.731251","1131.230851","484.1970239","1053.524563","710.8878636"
"175","GDP per capita (current US$)","NY.GDP.PCAP.CD","Togo","TGO","430.01123","412.2352458","424.9015676","302.2241022","235.0388475","305.6245277","333.5916167","332.6223324","343.2228479","331.9725731","265.5016597","266.1345687","286.7580816","316.7920687","356.8308035","379.1809289","384.2885556","428.4015618","522.625007","508.5405257","496.4824942","572.0257032","573.2074765","589.0140537","629.9976439","298.7179462","572.1454743","438.3854089"
"176","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tonga","TON","1193.49905","1387.152076","1436.437373","1449.670104","2025.292576","2112.307083","2283.190572","2197.906519","1946.490992","1998.701222","1926.732502","1697.004072","1836.290404","2089.217043","2357.146474","2565.385799","2837.075472","2932.962758","3307.282393","3106.902376","3557.737184","4226.692747","4364.309244","4117.310983","4114.052115","1881.043838","4076.020454","3002.406771"
"177","GDP per capita (current US$)","NY.GDP.PCAP.CD","Trinidad and Tobago","TTO","4147.625345","4230.586345","4297.631507","3681.549573","3956.764418","4246.382404","4577.000891","4551.325464","4786.917787","5383.526888","6430.967549","6935.705098","7049.610061","8804.518666","10290.51914","12323.13656","14095.99582","16530.18044","21188.11857","14508.81374","15840.44269","18287.39079","18322.3238","20217.03228","21317.44927","6117.345477","18796.92777","14142.81363"
"178","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tunisia","TUN","1507.231456","1571.828353","1825.379132","1704.223758","1779.307673","2012.936266","2154.986939","2251.3929","2336.083943","2426.388363","2247.912995","2286.50046","2373.836478","2790.004368","3139.537202","3217.968646","3394.42898","3805.152937","4342.823177","4162.509669","4176.59159","4291.876043","4179.464344","4248.891276","4328.904197","2334.144448","4245.14549","3532.426824"
"179","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkey","TUR","2790.580487","2732.274223","2839.202845","3177.179077","2268.581235","2896.090604","3052.498119","3143.264599","4389.724574","4009.133896","4215.162413","3053.865108","3570.546263","4586.811203","5855.53866","7117.233241","7727.272405","9309.509478","10382.31816","8623.949627","10111.5177","10538.43512","10539.37034","10800.35798","10303.8988","3847.686451","10458.71599","7782.385767"
"180","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkmenistan","TKM","869.5582446","850.424515","824.4621526","796.4158445","625.347602","592.6987853","557.510449","565.0576697","592.8360328","550.7870249","645.2771015","776.5722304","969.9700335","1286.014261","1455.93605","1706.956726","2140.455472","2606.741976","3918.934927","4059.961511","4479.012354","5724.537102","6797.721166","7480.321678","8193.720297","707.0884846","6535.062519","3482.808859"
"181","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tuvalu","TUV","980.0917635","1034.174924","1070.26295","1052.80115","1184.938715","1194.936547","1331.51988","1366.002794","1366.76728","1460.070362","1458.94942","1393.332791","1621.333583","1901.033476","2232.602517","2252.892886","2353.356088","2768.370957","3094.628092","2763.160305","3238.375763","3993.500254","4044.19378","3880.190879","3826.903311","1460.090687","3796.632797","2721.521607"
"182","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uganda","UGA","247.6017114","184.8133287","153.8623001","167.9265898","201.6258306","281.9687578","287.2701338","289.1826002","294.7965827","260.5085667","260.6844737","238.0510659","243.6746249","241.6948011","292.843015","321.4357614","342.837264","409.870326","459.1097759","557.5235956","608.8130239","591.4386238","656.3980727","674.3416418","714.5673565","259.5430628","649.1117437","440.8855615"
"183","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ukraine","UKR","1569.739433","1489.689635","1417.868805","1258.136333","1011.98643","935.9852577","872.7091664","991.2301315","835.2603274","635.7727285","635.7128467","780.7380243","879.4750486","1048.522488","1367.352433","1828.717626","2303.018831","3068.608998","3891.037823","2545.480341","2973.996481","3569.757027","3855.42128","3986.282966","3065.164223","753.3917951","3490.124395","2386.619096"
"184","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Arab Emirates","ARE","27989.30127","26945.65915","26864.18811","26141.33065","26495.82156","27973.74282","29813.37231","30378.54534","27681.31053","29278.76862","34207.53895","32105.64787","32355.4096","34294.894","37179.68189","40298.52422","42950.10058","42913.78403","45720.0179","32905.05385","34341.91129","39901.22092","41712.12421","42831.08913","43962.71369","31125.73511","40549.81185","38511.98081"
"185","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Kingdom","GBR","19095.467","19900.72665","20487.17079","18389.01957","19709.2381","21330.27625","22462.50943","24803.14743","26281.04775","26675.9156","26400.65644","25980.22038","28301.20833","32575.09196","38305.87269","40047.90597","42534.30626","48428.15745","45195.15693","37166.27597","38292.87113","41020.37696","41294.5148","42294.89012","46278.52021","26727.8097","41836.23465","38274.40171"
"186","GDP per capita (current US$)","NY.GDP.PCAP.CD","United States","USA","23954.47935","24405.16481","25492.95165","26464.85251","27776.63553","28782.17502","30068.23092","31572.69023","32949.19776","34620.9289","36449.85512","37273.6181","38166.03784","39677.19835","41921.80976","44307.92058","46437.06712","48061.53766","48401.42734","47001.55535","48374.08679","49781.80066","51433.04709","52660.2951","54398.46001","35891.92754","51329.53793","45623.04779"
"187","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uruguay","URY","2989.993095","3577.841449","4082.028507","4720.380786","5458.091567","5984.129623","6316.285931","7327.948768","7711.085939","7247.398162","6871.903885","6281.373271","4088.772541","3622.052284","4117.308853","5220.957396","5877.879608","7009.67816","9062.290535","9415.153583","11938.27505","14166.55767","15092.47206","16881.384","16737.9731","6440.10676","14963.33238","9092.2688"
"188","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uzbekistan","UZB","651.4192097","652.8074753","603.3520153","596.9835856","576.4471105","585.9323642","600.5981578","623.0026524","623.2161328","702.4807441","558.221144","456.7034892","383.3494997","396.129969","465.1198869","546.7768502","642.9604146","830.4076942","1023.119641","1181.84736","1377.08214","1544.827773","1719.036196","1877.964512","2052.586781","544.794202","1714.299481","1003.742223"
"189","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vanuatu","VUT","1080.230278","1252.627923","1263.463399","1176.870452","1335.251667","1390.321423","1427.094173","1462.196417","1472.990177","1477.833673","1469.888862","1362.616128","1353.927839","1580.510668","1787.938265","1886.38831","2047.088285","2393.334621","2698.02124","2643.475785","2965.75223","3275.023982","3158.420974","3167.055303","3147.96486","1427.451336","3142.84347","2329.16049"
"190","GDP per capita (current US$)","NY.GDP.PCAP.CD","Venezuela, RB","VEN","2367.717524","2544.448876","2811.146422","2732.673612","2601.850407","3375.089125","3013.729081","3714.617216","3875.904843","4078.287002","4785.153059","4928.17304","3657.193748","3233.956106","4273.365372","5435.87226","6740.236779","8325.216583","11224.6467","11534.8406","13581.35338","10754.59288","12771.59504","12265.03114","..","4264.942338","12343.14311","8107.944763"
"191","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vietnam","VNM","98.031869","142.9658899","144.1486586","189.2605161","229.9548051","288.0202779","337.0500628","361.2544883","360.600798","374.4764201","433.3337077","448.8822798","477.1058763","530.8618494","606.9043783","699.499779","796.6715738","919.2092656","1164.612525","1232.369671","1333.583526","1542.670436","1754.547974","1907.564382","2052.319084","418.8798164","1718.13708","1060.009087"
"192","GDP per capita (current US$)","NY.GDP.PCAP.CD","West Bank and Gaza","WBG","..","..","..","..","1201.581542","1326.562857","1317.466751","1389.164971","1465.046057","1499.492177","1476.17185","1335.553195","1156.217473","1257.69857","1337.565724","1455.187875","1441.4617","1575.5634","1855.45702","1963.201519","2338.719877","2663.537025","2787.169738","2992.200995","2960.778004","1386.49615","2748.481128","1906.432264"
"193","GDP per capita (current US$)","NY.GDP.PCAP.CD","Yemen, Rep.","YEM","472.1348689","471.7410829","488.0066834","384.8741898","284.7898668","278.9694561","365.3790813","418.2947354","375.8315034","441.5692834","541.5129915","538.2873198","567.8219633","607.9158043","696.0549607","817.0824167","904.6056001","1181.215176","1361.717209","1239.837119","1310.053839","1282.398832","1289.034078","1408.146193","..","493.0046123","1322.408235","981.8345358"
"194","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zambia","ZMB","403.8222344","404.1057755","370.9836319","372.2100465","405.4729309","411.4179514","378.5613534","440.7410532","352.555092","330.217248","340.1613797","376.9810576","376.4680395","429.0072779","530.5535841","691.8094586","1030.31536","1103.486577","1365.721205","1134.772998","1456.126526","1635.547304","1724.743564","1839.522481","1725.974549","355.2765634","1676.382885","1050.746091"
"195","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zimbabwe","ZWE","837.7690557","802.8851432","612.6720133","583.1125397","600.4000067","608.6782436","720.1034311","707.2696544","523.6037695","554.2268118","535.1974215","537.7174828","499.716415","448.3731927","451.1715886","443.240136","414.6801151","397.9568723","327.1990837","594.4959685","674.2686954","768.5564093","850.8276966","905.5003218","931.1981847","530.0923801","826.0702616","585.3399723"
"196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199","Data from database: World Development Indicators","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200","Last Updated: 10/14/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
