"","X","Address","Cuisine","DiningStyle","Restaurant","lon","lat"
"709",708,"252 West 47th Street New York, NY 10036","Contemporary American","Casual Elegant","Glass House Tavern",-73.986698,40.759833
"710",709,"18 East 33rd St. New York, NY 10016","Irish","Casual Dining","Nelly Spillanes",-73.9842012,40.7471622
"711",710,"26 Bond St. New York, NY 10012","American","Casual Dining","The Smile",-73.9935643,40.7266364
"712",711,"685 Amsterdam Avenue New York, NY 10025","Japanese","Casual Dining","Kouzan",-73.9712237,40.7921532
"713",712,"74 Orchard St. New York, NY 10002","Jamaican","Casual Dining","Spur Tree at Norman's Cay",-73.9902533,40.7176116
"714",713,"1011 3rd Avenue New York, NY 10065","American","Casual Dining","Dylan's Candy Bar",-73.9657703,40.7622135
"715",714,"50 E. 86th St New York, NY 10028","French","Casual Elegant","Demarchelier",-73.9586967,40.7805119
"716",715,"14 East 47th Street New York, NY 10184","Gastro Pub","Casual Dining","Connolly's Pub and Restaurant - 47th",-73.9778118,40.7561728
"717",716,"The East River between 28th Street and 32nd Street New York, NY 10016","American","Casual Elegant","The Water Club",-73.9814397,40.7454534
"718",717,"1123 1st Avenue New York, NY 10065","Tapas / Small Plates","Casual Elegant","El Porron",-73.9611106,40.7613278
"719",718,"357 West Broadway New York, NY 10013","Ukrainian","Casual Dining","Taras Bulba",-74.0030577,40.7229378
"720",719,"315 5th ave 2nd floor New York, NY 10016","Korean","Casual Dining","Soju Haus",-73.9851941,40.7468929
"721",720,"141 West 69th Street New York, NY 10023","Spanish","Casual Elegant","Andanada",-73.9814654,40.7762479
"722",721,"11 West 31st Street New York, NY 10001","Wine Bar","Casual Elegant","AYZA Wine & Chocolate Bar",-73.9869043,40.7471282
"723",722,"256 W 52nd Street New York, NY 10019","Russian","Casual Dining","Russian Samovar & Tolstoy's Lounge",-73.9847265,40.7631575
"724",723,"1567 Broadway at 47th Street W Hotel Times Square New York, NY 10036","Seafood","Casual Elegant","Blue Fin - New York",-73.9855995,40.7593257
"725",724,"303 Lexington Ave New York, NY 10016","Burgers","Casual Dining","RARE Bar & Grill (Murray Hill)",-73.9779467,40.7484054
"726",725,"40 Central Park South New York, NY 10019","American","Casual Dining","Sarabeth's Central Park South",-73.9756694,40.765125
"727",726,"391 Avenue of the Americas New York, NY 10014","Russian","Casual Elegant","Onegin",-74.0001298,40.733331
"728",727,"473 Columbus Ave. New York, NY 10024","French","Casual Dining","Bistro Citron - Manhattan",-73.9734941,40.7842696
"729",728,"200 Mott St. New York, NY 10012","Italian","Casual Dining","Epistrophy",-73.9953924,40.72119
"730",729,"352 West 44th Street New York, NY 10036","Italian","Casual Elegant","Etcetera Etcetera",-73.9911505,40.759259
"731",730,"202 Centre Street New York, NY 10013","Chinese","Casual Dining","Red Egg",-73.9989819,40.7188263
"732",731,"205 Thompson St. New York, NY 10012","Mexican","Casual Dining","Toloache Thompson St.",-73.9995812,40.7287205
"733",732,"13 West 26th St New York, NY 10010","Japanese","Casual Dining","Izakaya NoMad",-73.989469,40.7441596
"734",733,"40 West 8th Street New York, NY 10011","Indian","Casual Elegant","Curry Kitchen",-73.9984186,40.7329256
"735",734,"243 East 53rd Street New York, NY 10022","Italian","Casual Dining","Luna Piena Ristorante",-73.9676585,40.7572383
"736",735,"28 East 63rd Street New York, NY 10065","Contemporary American","Fine Dining","The Pembroke Room - The Lowell New York",-73.9692137,40.7657132
"737",736,"1 W 59th Street New York, NY 10019","International","Casual Elegant","Olma Caviar Boutique & Bar",-73.9744989,40.7647267
"738",737,"3910 Broadway New York, NY 10032","American","Casual Dining","Heights Tavern",-73.9414519,40.8381598
"739",738,"480 Lexington Avenue New York, NY 10017","Fusion / Eclectic","Fine Dining","at Vermilion",-73.9741382,40.754115
"740",739,"Rockefeller Center 20. West 50th Street New York, NY 10020","Contemporary American","Casual Dining","Rock Center Cafe",-73.9785045,40.7586874
"741",740,"717 5th Avenue New York, NY 10022","Italian","Casual Elegant","Armani Ristorante 5th Avenue",-73.9740315,40.7617488
"742",741,"549 Greenwich Street New York, NY 10013","Italian","Casual Elegant","PJ Charlton",-74.0086152,40.7273321
"743",742,"59 Grand St New York, NY 10013","French American","Casual Dining","Lucky Strike",-74.0034907,40.722135
"744",743,"300 1/2 East 52nd Street New York, NY 10022","French","Casual Dining","Pierre Loti Midtown",-73.9758972,40.7598213
"745",744,"27 Grand Street New York, NY 10013","Bar","Casual Dining","Jimmy at the James",-74.0047546,40.7227053
"746",745,"79 Crosby St. New York, NY 10012","Bar","Casual Elegant","The Crosby Bar",-73.9974083,40.7230046
"747",746,"262 West 15th Street New York, NY 10011","French","Casual Dining","Golden Crepes",-74.0018482,40.7401296
"748",747,"211 West Broadway New York, NY 10013","Contemporary American","Casual Elegant","Distilled NY",-74.00622,40.7188969
"749",748,"120 W. 45th Street New York, NY 10036","Steakhouse","Casual Dining","Bobby Van's Grill Times Square",-73.983916,40.7570272
"750",749,"39 W 46th St. New York, NY 10036","Contemporary Italian","Casual Dining","Ninos 46",-73.9805082,40.7568962
"751",750,"18 Cornelia Street New York, NY 10014","Provencal","Casual Dining","Le Gigot",-74.001914,40.7313345
"752",751,"35 West 35th Street New York, NY 10001","Korean","Casual Dining","Madangsui-NY",-73.9856727,40.7500112
"753",752,"1004 2nd Avenue New York, NY 10022","Contemporary American","Casual Dining","The Upsider",-73.9668026,40.7568009
"754",753,"152 Stanton Street New York, NY 10002","Argentinean","Casual Elegant","Balvanera",-73.9853832,40.7206224
"755",754,"78 West 11th Street New York, NY 10011","French","Casual Dining","French Roast Bar & Bistro - Downtown",-73.9980751,40.7351482
"756",755,"22 Warren Street New York, NY 10007","Italian","Casual Elegant","Gran Morsi",-74.0077669,40.7143229
"757",756,"218 Bowery New York, NY 10012","Contemporary French","Casual Elegant","Rebelle",-73.9937922,40.7219568
"758",757,"69 West 55th Street New York, NY 10019","Italian","Casual Elegant","PizzArte",-73.9774251,40.7629296
"759",758,"289 Bleecker Street New York, NY 10014","Italian","Casual Dining","Pagani",-74.0032952,40.732159
"760",759,"323 3rd Ave New York, NY 10010","Japanese","Casual Dining","Natsumi Tapas",-73.9823287,40.7395596
"761",760,"87 E. 4th St. New York, NY 10003","Seafood","Casual Dining","Cucina di Pesce",-73.9897648,40.7265055
"762",761,"1596 2nd Avenue New York, NY 10028","American","Casual Dining","Duke's - Upper East Side",-73.953007,40.775638
"763",762,"321 East Houston St. New York, NY 10002","Mexican","Casual Dining","El Maguey y la Tuna",-73.982898,40.7209168
"764",763,"517 2nd Avenue New York, NY 10016","Italian","Casual Dining","Dolcino Trattoria Toscana",-73.9785218,40.7415752
"765",764,"198TH 8TH AVE, 20th ST New York, NY 10010","Mexican","Casual Dining","Temerario",-73.9798909,40.7350013
"766",765,"43 W 46th Street New York, NY 10036","Brazilian","Casual Elegant","Ipanema Restaurant",-73.9806353,40.7569558
"767",766,"95 Allen Street New York, NY 10002","Latin / Spanish","Casual Dining","Empanada Mama - LES",-73.9910278,40.7187753
"768",767,"77 St. Mark's Place New York, NY 10003","Mexican","Casual Dining","La Palapa",-73.9856096,40.7279587
"769",768,"350 Fifth Ave. New York, NY 10118","American","Casual Elegant","State Grill and Bar",-73.9856554,40.7484404
"770",769,"99 2nd Ave. New York, NY 10003","Indian","Casual Dining","Brick Lane Curry House",-73.988978,40.727377
"771",770,"85 MacDougal St New York, NY 10012","French American","Casual Elegant","CAMAJE Bistro",-74.0017841,40.7289707
"772",771,"132 W. 31 St. New York, NY 10001","American","Casual Elegant","Pennsylvania 6 - NYC",-73.990655,40.7483005
"773",772,"23 Vanderbilt Ave New York, NY 10017","Steakhouse","Fine Dining","Michael Jordan's The Steak House N.Y.C.",-73.9778254,40.7531364
"774",773,"37 E. 64th St. New York, NY 10065","French","Casual Elegant","Arabelle at the Hotel Plaza Athenee",-73.9683848,40.7666369
"775",774,"52 Stone Street New York, NY 10004","American","Casual Dining","Stone Street Tavern",-74.0102138,40.7042272
"776",775,"21 Peck Slip New York, NY 10038","Italian","Casual Dining","Acqua at Peck Slip",-74.0016421,40.7082633
"777",776,"66 Park Avenue New York, NY 10016","Japanese","Casual Dining","Hakubai - The Kitano",-73.9799716,40.7495879
"778",777,"307 W 47th St New York, NY 10036","American","Casual Dining","Dutch Fred's",-73.9878465,40.7608159
"779",778,"242 Columbus Avenue New York, NY 10023","French American","Casual Elegant","Cafe Tallulah",-73.9792896,40.7770456
"780",779,"311 West 48th Street New York, NY 10036","Pizzeria","Casual Dining","Patzeria Family & Friends",-73.9876708,40.7613298
"781",780,"220 Fifth Avenue New York, NY 10001","Belgian","Casual Dining","Belgian Beer Cafe NoMad",-73.9884398,40.7437266
"782",781,"1466 1st Ave New York, NY 10075","Japanese","Casual Dining","Momokawa II",-73.953707,40.7704803
"783",782,"713 Second Ave. New York, NY 10016","Asian","Casual Elegant","Sachi",-73.9741571,40.7476788
"784",783,"1634 Lexington Avenue New York, NY 10029","Wine Bar","Casual Dining","The Lexington Social",-73.9477089,40.7905807
"785",784,"29 East 65th Street New York, NY 10065","French","Casual Elegant","Match 65 Brasserie (formerly Paris Match)",-73.9682118,40.7672541
"786",785,"54 West 31st St New York, NY 10001","Irish","Casual Dining","O'Reilly's Pub",-73.9888606,40.7475754
"787",786,"13 East 1st St. New York, NY 10003","Italian","Casual Elegant","L'Apicio",-73.9915524,40.7243891
"788",787,"33 East 61st Street New York, NY 10022","Italian","Casual Dining","Serafina Fabulous Grill",-73.9698519,40.7647672
"789",788,"2118 Frederick Douglass Blvd. New York, NY 10026","Sushi","Casual Dining","Jado Sushi",-73.955824,40.80328
"790",789,"316 East 53rd Street New York, NY 10022","Steakhouse","Fine Dining","212 Steakhouse",-73.9665386,40.7562711
"791",790,"371 West 46th Street New York, NY 10036","Latin American","Casual Elegant","La Pulperia 46th Street",-73.9902681,40.7609632
"792",791,"197 Grand St New York, NY 10013","Italian","Casual Dining","Margherita NYC",-73.9969894,40.7190658
"793",792,"1705 First Avenue New York, NY 10128","French","Casual Dining","Room 1705",-73.9485191,40.7785516
"794",793,"1588 Second Avenue New York, NY 10028","Chinese","Casual Dining","Wa Jeal",-73.9531948,40.7753797
"795",794,"235 West 12th Street New York, NY 10014","French","Casual Elegant","Wallflower",-74.0021602,40.7378032
"796",795,"2 Gold Street New York, NY 10038","Italian","Casual Dining","Harry's Italian - Financial District",-74.0069621,40.7073585
"797",796,"116 Stanton St. New York, NY 10002","Greek","Casual Dining","Souvlaki GR - LES",-73.9871225,40.7211923
"798",797,"143 East 49th Street New York, NY 10017","Italian","Casual Dining","Toscana 49",-73.9722048,40.7557855
"799",798,"1712 First Avenue New York, NY 10128","Italian","Casual Elegant","Cavatappo Grill",-73.9478306,40.778485
"800",799,"750 11th Ave New York, NY 10019","Italian","Casual Dining","Il Baretto",-73.9931718,40.7674645
"801",800,"127 West 43rd Street New York, NY 10036","American","Casual Elegant","Heartland Brewery Chophouse",-73.9845582,40.7561504
"802",801,"81 Greenwich Ave New York, NY 10014","Spanish","Casual Dining","Barraca",-74.0015437,40.7370027
"803",802,"103 Greenwich Ave. New York, NY 10014","American","Casual Dining","Monument Lane",-74.0020939,40.7378037
"804",803,"133 East 61st Street New York, NY 10065","Southern","Casual Dining","Chimichurri Grill - UES",-73.9675383,40.7638399
"805",804,"10700 Kuykendahl Rd. Suite F The Woodlands, TX 77381","Italian","Casual Dining","Via Emilia - The Woodlands",-95.5351239,30.1773797
"806",805,"1708 Second Ave New York, NY 10128","Irish","Casual Dining","Genesis Bar & Restaurant",-73.9502569,40.7794039
"807",806,"485 10th Avenue New York, NY 10018","American","Casual Elegant","Clyde Frazier's Wine and Dine",-73.9979592,40.7567889
"808",807,"251 E 31st Street New York, NY 10016","Italian","Fine Dining","Marchi's",-73.9775784,40.7431927
"809",808,"176 Perry Street New York, NY 10014","American","Casual Elegant","Perry St",-74.0096694,40.7344162
"810",809,"11 Hanover Sq New York, NY 10005","Greek","Fine Dining","11 Hanover Greek",-74.008852,40.7052635
"811",810,"2014 Broadway New York, NY 10023","Italian","Casual Elegant","Luce Restaurant & Enoteca",-73.9818528,40.7758988
"812",811,"801 Lexington Ave New York, NY 10065","French","Casual Elegant","Mon Petit Cafe",-73.9666742,40.763926
"813",812,"375 Greenwich St New York, NY 10013","Contemporary American","Casual Elegant","Tribeca Grill",-74.009899,40.7196079
"814",813,"315 West 36th Street New York, NY 10018","Steakhouse","Casual Elegant","Staghorn Steakhouse",-73.9933502,40.7540575
"815",814,"939 8th Avenue New York, NY 10019","Cuban","Casual Elegant","Guantanamera",-73.9838548,40.7659479
"816",815,"5 Avenue A New York, NY 10009","American","Casual Elegant","Boulton and Watt",-73.9863608,40.7225201
"817",816,"384 3rd Avenue New York, NY 10016","American","Casual Dining","Whitman and Bloom",-73.9813999,40.7418327
"818",817,"25 Clinton Street New York, NY 10002","Contemporary Asian","Casual Dining","Ivan Ramen",-73.9845393,40.720552
"819",818,"340 West Broadway New York, NY 10013","French","Casual Dining","Felix",-74.0038111,40.7225856
"820",819,"555 2nd Ave New York, NY 10016","Italian","Casual Dining","Todaro Bros Enoteca",-73.9776502,40.7427617
"821",820,"2217-23 Frederick Douglass Blvd. New York, NY 10026","American","Casual Elegant","Chocolat Restaurant Lounge",-73.9539472,40.8069256
"822",821,"49 W 20th Street New York, NY 10011","Chinese","Casual Dining","Jue Lan Club",-73.9935754,40.7410254
"823",822,"553 Manhattan Avenue New York, NY 10027","Mexican","Casual Dining","Lulu's Taqueria",-73.9538899,40.8095085
"824",823,"43 East 7th St New York, NY 10003","Gastro Pub","Casual Dining","Jimmy's No. 43",-73.988579,40.7283142
"825",824,"325 West 57th Street New York, NY 10019","Turkish","Casual Dining","ABA Turkish Restaurant",-73.9840271,40.767465
"826",825,"17 Clinton Street New York, NY 10002","Pizzeria","Casual Dining","Rizzo's Fine Pizza Co. Beer & Wine Bar",-73.9843642,40.7208375
"827",826,"653 9th Avenue New York, NY 10036","French","Casual Elegant","La Carafe",-73.991233,40.7608055
"828",827,"330 Lafayette St New York, NY 10012","Chinese","Casual Dining","NoHo Star",-73.9949694,40.7258295
"829",828,"265 Bowery New York, NY 10002","German","Casual Dining","Paulaner Brauhaus & Restaurant NYC",-73.9924712,40.7234093
"830",829,"7 East 48th Street New York, NY 10017","Japanese","Casual Elegant","Shinbashi",-73.977288,40.757112
"831",830,"489 Columbus Ave New York, NY 10024","Indian","Casual Dining","Lala Sahab",-73.9730465,40.7847702
"832",831,"76 Ave. B New York, NY 10009","Mediterranean","Casual Dining","Oda House",-73.9821844,40.7240282
"833",832,"41 West 42nd St New York, NY 10036","French","Fine Dining","Gabriel Kreuther Bar",-73.9825026,40.7545381
"834",833,"14 Bedford Street New York, NY 10014","Italian","Casual Dining","Da Tommy Osteria",-74.003282,40.729171
"835",834,"2454 Broadway New York, NY 10024","American","Casual Dining","Big Daddys  Upper West Side",-73.9739083,40.7911514
"836",835,"145 W 44th St New York, NY 10036","American","Casual Dining","Restaurant Charlotte",-73.9847996,40.7570734
"837",836,"405 East 58th Street New York, NY 10022","French","Casual Elegant","Bistro Vendome - NYC",-73.9618541,40.7589285
"838",837,"420 Amsterdam Ave New York, NY 10024","Seafood","Casual Dining","Olma Caviar Boutique & Lounge",-73.9780299,40.7840653
"839",838,"45 E 1st St New York, NY 10003","American","Casual Elegant","Joe and Misses Doe",-73.9899453,40.7237342
"840",839,"135 West 42nd Street New York, NY 10036","American","Casual Elegant","Aureole - Liberty Room",-73.9852848,40.7555892
"841",840,"341 St. Nicholas Ave New York, NY 10027","French","Casual Dining","Maison Harlem",-73.9516927,40.8122374
"842",841,"132 West 58th Street New York, NY 10019","Greek","Casual Elegant","Loi Estiatorio",-73.9779742,40.7653771
"843",842,"111 Avenue C New York, NY 10009","Tapas / Small Plates","Casual Dining","Marcha Cocina Downtown",-73.9789315,40.7243262
"844",843,"414 West 42nd Street New York, NY 10036","French","Casual Dining","Chez Josephine",-73.9935399,40.7585254
"845",844,"46 West 22nd St. New York, NY 10010","Sushi","Casual Dining","Mira Sushi & Izakaya Bar",-73.9924579,40.7416984
"846",845,"29 W 36th St New York, NY 10018","Mexican","Casual Dining","Habanero Blues",-73.9851102,40.7505644
"847",846,"206 west 41st ST New York, NY 10036","American","Casual Dining","Gleason's Tavern",-73.9881187,40.7553581
"848",847,"4 West 28th Street New York, NY 10001","Italian","Casual Dining","Ulivo",-73.988034,40.744737
"849",848,"60 West 57th Street New York, NY 10019","Asian Fusion","Casual Dining","Rue 57",-73.9771344,40.7638335
"850",849,"198 Allen Street New York, NY 10002","Italian","Casual Dining","Pala",-73.9885799,40.7223506
"851",850,"313 West 46th Street New York, NY 10036","Italian","Casual Dining","La Rivista",-73.9886033,40.7602635
"852",851,"151 Mulberry Street New York, NY 10013","Italian","Casual Dining","Aunt Jake's",-73.9976405,40.7190705
"853",852,"119 South St New York, NY 10038","American","Casual Dining","The Paris Cafe",-74.0015425,40.7073164
"854",853,"116 Avenue C New York, NY 10009","Eastern European","Casual Dining","Kafana",-73.9784123,40.7242202
"855",854,"21 East 47th Street New York, NY 10017","Irish","Home Style","Maggie's Place",-73.9771121,40.7563016
"856",855,"Rockefeller Center - 19 W.49th Street or via the concourse thru any Rockefeller Center entrance New York, NY 10020","Seafood","Casual Elegant","The Sea Grill",-73.9822683,40.7605505
"857",856,"76 Forsysth St New York, NY 10002","Japanese","Casual Dining","Rabbit House",-73.993131,40.717203
"858",857,"130 W. 44th Street New York, NY 10036","Contemporary American","Casual Dining","The Lambs Club - Bar",-73.9845729,40.7564755
"859",858,"510 West 52nd Street New York, NY 10019","American","Casual Dining","Ardesia Wine Bar",-73.9918274,40.7660382
"860",859,"26 Greenwich Ave New York, NY 10011","Contemporary French / American","Casual Dining","Le Baratin",-73.9999272,40.7349953
"861",860,"9 W. 26th Street New York, NY 10010","Comfort Food","Casual Elegant","Toshi's Living Room & Penthouse",-73.9893102,40.7440592
"862",861,"21 E. 62nd St. New York, NY 10065","Mediterranean","Casual Dining","Amaranth",-73.9703056,40.7657814
"863",862,"502 6th Avenue New York, NY 10011","French","Casual Elegant","Bar Six",-73.9971406,40.7363838
"864",863,"6064 Monroe Street Sylvania, OH 43560","Italian","Casual Dining","Ciao! - Sylvania",-83.68906,41.716796
"865",864,"271 W 119th St New York, NY 10026","Seafood","Casual Elegant","B2 Harlem",-73.9532758,40.806208
"866",865,"163 Elizabeth Street New York, NY 10012","Turkish","Casual Dining","Little Rascal Cafe & Bar",-73.9950601,40.7208588
"867",866,"231 Lenox Avenue New York, NY 10027","French","Casual Elegant","Cheri",-73.9471966,40.8055952
"868",867,"240 Ninth Ave New York, NY 10001","Basque","Casual Dining","Txikito",-74.0003123,40.747341
"869",868,"185 Sullivan Street New York, NY 10012","French","Casual Elegant","MIMI",-74.0006612,40.7283483
"870",869,"2672 Broadway New York, NY 10025","Mexican","Casual Dining","Mexican Festival Restaurant",-73.9687981,40.7982465
"871",870,"40 West 45th Street New York, NY 10036","Contemporary American","Casual Dining","Restaurant Patrick at Club Quarters",-73.9813189,40.7559391
"872",871,"1593 Second Avenue New York, NY 10028","Indian","Casual Dining","OM Real Indian Food",-73.953644,40.7758301
"873",872,"21 W. 52nd St New York, NY 10019","American","Fine Dining","Upstairs at '21'",-73.9774394,40.7604522
"874",873,"156 West 44th Street New York, NY 10036","Irish","Casual Dining","O'Donoghue's Bar & Restaurant",-73.9853716,40.7568116
"875",874,"3570 Las Vegas Blvd S Las Vegas, NV 89109","American","Casual Dining","Cafe Americano",-115.1750576,36.1161559
"876",875,"134 West 46th Street New York, NY 10036","American","Casual Dining","O'Brien's Irish Pub",-73.98395,40.7578467
"877",876,"745 9th Avenue New York, NY 10019","Indian","Casual Dining","Basera Indian Bistro",-73.9890987,40.7638415
"878",877,"40 7th Street NE Atlanta, GA 30308","European","Casual Dining","Ecco",-84.3858802,33.7788328
"879",878,"255 West 55th Street New York, NY 10019","Italian","Casual Dining","1 Vizio",-73.9832642,40.7653805
"880",879,"203 East 45th Street New York, NY 10017","American","Casual Dining","The Perfect Pint - East",-73.9726551,40.7526659
"881",880,"165 Lexington Avenue New York, NY 10016","Italian","Casual Elegant","Trattoria Belvedere",-73.9811388,40.7439653
"882",881,"425 Lafayette Street New York, NY 10003","American","Casual Dining","The Library at the Public",-73.9918202,40.729032
"883",882,"905 1st Ave. New York, NY 10022","Seafood","Casual Dining","Ethos - Gallery",-73.9659551,40.7544974
"884",883,"197 First Ave New York, NY 10003","Italian","Casual Elegant","East 12th Osteria",-73.983724,40.730212
"885",884,"246 East 44th Street New York, NY 10017","Spanish","Casual Dining","Alcala",-73.9718299,40.7511145
"886",885,"45 St. Martin's Lane London, WC2N 4HX","Latin American","Casual Elegant","Asia de Cuba - London",-0.1265824,51.5104696
"887",886,"64 W. 39th Street New York, NY 10018","American","Casual Dining","Parker & Quinn",-73.9850284,40.7526106
"888",887,"100 West Houston Street New York, NY 10012","American","Casual Elegant","Jane",-74.0001976,40.7273779
"889",888,"258 W 44th St New York, NY 10036","Barbecue","Casual Dining","Sammy's House of BBQ - 44th St",-73.9883734,40.7581681
"890",889,"212 W 57th St New York, NY 10019","American","Casual Dining","Brooklyn Diner",-73.9806508,40.7657879
"891",890,"181 West 10th Street New York, NY 10014","French","Casual Elegant","Bobo Restaurant",-74.0026179,40.7344802
"892",891,"137 Sullivan Street New York, NY 10012","American","Casual Elegant","Navy",-74.0018224,40.7268036
"893",892,"121 Fulton Street New York, NY 10038","American","Casual Dining","121 Fulton Street",-74.0070013,40.7101432
"894",893,"241 E 24th St New York, NY 10010","Vegan","Casual Dining","VSPOT Organic - Gramercy",-73.9807881,40.7389512
"895",894,"725 Blue harbor DR Sheboygan, WI 53081","Seafood","Casual Dining","Latitude",-87.7055469,43.7467365
"896",895,"2637 Broadway New York, NY 10025","Turkish","Casual Dining","Turkuaz",-73.970573,40.797339
"897",896,"196 8th Avenue New York, NY 10011","Italian","Casual Dining","Lasagna Restaurant  Chelsea",-73.9996782,40.7432349
"898",897,"402 West 44th Street New York, NY 10036","Italian","Casual Elegant","Gallo Nero",-73.992059,40.7597582
"899",898,"205 E 81st St New York, NY 10028","Italian","Casual Elegant","Campagna Quattro Gatti",-73.9559819,40.7756014
"900",899,"842 Amsterdam Avenue New York, NY 10025","Mexican","Casual Dining","Noche Mexicana",-73.968268,40.797478
"901",900,"2 Avenue of the Americas New York, NY 10013","Continental","Casual Elegant","The Django",-74.004781,40.7193813
"902",901,"233 West Street New York, NY 10013","Contemporary American","Casual Dining","City Vineyard & Wine Garden at Pier 26",-74.0127002,40.7213698
"903",902,"2888 Broadway New York, NY 10025","Mexican","Casual Dining","Amigos",-73.9653136,40.8055357
"904",903,"212 Lafayette St. New York, NY 10012","Seafood","Casual Dining","Cervantes Oyster Shack at Cafe Select",-73.9979236,40.721815
"905",904,"1 East 15th Street New York, NY 10003","American","Casual Elegant","Tocqueville",-73.9927131,40.7366772
"906",905,"Ten Columbus Circle Third Floor New York, NY 10019","French American","Casual Dining","Bouchon  at Time Warner Center",-75.3695542,42.755961
"907",906,"676 Avenue of the Americas New York, NY 10010","Belgian","Casual Elegant","Markt",-73.9934084,40.741603
"908",907,"973 Lexington Avenue New York, NY 10021","Italian","Fine Dining","Caffe dei Fiori",-73.962699,40.769339
"909",908,"120 E. 56th St. New York, NY 10022","Italian","Fine Dining","Montebello Ristorante Italiano",-73.9706324,40.7604588
"910",909,"229 Columbus Ave. New York, NY 10023","Italian","Casual Dining","Pomodoro Rosso",-73.979175,40.776306
"911",910,"315 West 39th Street New York, NY 10018","American","Casual Elegant","Tir Na Nog Irish Bar & Grill - Times Square",-73.9920452,40.7559712
"912",911,"322 East 86th Street New York, NY 10028","French","Casual Dining","Little Frog",-73.9509004,40.7772456
"913",912,"1762 2nd Ave New York, NY 10128","Pizzeria","Casual Dining","Delizia 92",-73.9487149,40.7814071
"914",913,"102 Lexington Avenue New York, NY 10016","Indian","Casual Dining","Haldi",-73.9830072,40.7422627
"915",914,"889 10th Ave. New York, NY 10019","Greek","Casual Dining","The Greek Kitchen",-73.9885192,40.7698117
"916",915,"90 Washington St New York, NY 10006","Bar","Casual Dining","Clinton Hall",-74.014869,40.70803
"917",916,"807 Lexington Ave New York, NY 10065","Indian","Casual Dining","Agra Restaurant",-73.9664813,40.7641921
"918",917,"25 West 51st Street New York, NY 10016","Southwest","Casual Dining","Johnny Utah's",-73.9782601,40.7600425
"919",918,"1260 Amsterdam Avenue New York, NY 10027","Italian","Casual Dining","Serafina Harlem",-73.9584604,40.810944
"920",919,"447 Lexington Ave. New York, NY 10017","Steakhouse","Fine Dining","Davio's Northern Italian Steakhouse - Manhattan",-73.9744989,40.7529777
"921",920,"35 East 76th St. New York, NY 10021","French","Fine Dining","Carlyle Restaurant",-73.9629931,40.7742972
"922",921,"34 White St New York, NY 10013","Italian","Casual Dining","Petrarca Cucina e Vino",-74.0045832,40.7188979
"923",922,"245 West 29th New York, NY 10001","French","Casual Elegant","OCabanon",-73.9945448,40.7487856
"924",923,"447 Lexington Ave. New York, NY 10017","Steakhouse","Fine Dining","Davio's Northern Italian Steakhouse - Manhattan",-73.9744989,40.7529777
"925",924,"35 East 76th St. New York, NY 10021","French","Fine Dining","Carlyle Restaurant",-73.9629931,40.7742972
"926",925,"34 White St New York, NY 10013","Italian","Casual Dining","Petrarca Cucina e Vino",-74.0045832,40.7188979
"927",926,"151 E 58th St New York, NY 10022","Italian","Casual Dining","Sirio Ristorante",-73.967902,40.7615678
"928",927,"712 9th Ave New York, NY 10019","Soul food","Casual Dining","Zora's Cafe",-73.989253,40.7625
"929",928,"29 Cornelia Street New York, NY 10014","Contemporary American","Casual Dining","Cornelia Street Cafe",-74.0024684,40.7314823
"930",929,"210 East 51st Street New York, NY 10022","Belgian","Casual Dining","BXL East",-73.9698286,40.7560559
"931",930,"175 Ludlow St. New York, NY 10002","Wine Bar","Casual Dining","Taverna Di Bacco",-73.9876547,40.7219042
"932",931,"24 E. 39th Street New York, NY 10016","British","Casual Dining","The Shakespeare",-73.9802584,40.7504717
"933",932,"234 E 4th St, New York, NY 10009","Italian","Casual Dining","Gnoccheria by Luzzo's",-73.983137,40.7233126
"934",933,"515 W 52nd St New York, NY 10019","French","Casual Dining","La Bergamote - Hell's Kitchen",-73.9916275,40.7665134
"935",934,"509 3rd Ave New York, NY 10016","Modern European","Casual Dining","Vago Restaurant",-73.977715,40.7458311
"936",935,"152 West 26th Street New York, NY 10001","Burgers","Casual Dining","Rare Bar and Grill",-73.993757,40.7455199
"937",936,"101 Rivington St New York, NY 10002","American","Casual Dining","Spitzer's Corner",-73.988271,40.7199386
"938",937,"244 West 56th Street New York, NY 10019","Italian","Casual Elegant","Joe G Restaurant",-73.9829954,40.7656514
"939",938,"1000 3rd Avenue New York, NY 10022","Contemporary American","Casual Dining","David Burke at Bloomingdales",-73.9666667,40.7617753
"940",939,"140 West 46th Street New York, NY 10036","Steak","Casual Dining","St. Andrews",-73.9840773,40.7579
"941",940,"382 8th Avenue New York, NY 10001","Greek","Casual Dining","Uncle Nick's Greek Cuisine - Chelsea",-73.9954181,40.7490438
"942",941,"94 Christopher St. New York, NY 10014","Cuban","Casual Dining","Havana - Alma de Cuba",-74.0045143,40.7332076
"943",942,"155 West 43rd Street New York, NY 10036","American","Casual Dining","The Brooklyn Diner Times Square",-73.985611,40.7565468
"944",943,"19 Kenmare Street New York, NY 10012","Contemporary American","Casual Dining","Ken & Cook",-73.994593,40.7206906
"945",944,"535 Hudson Street New York, NY 10014","Pizzeria","Casual Dining","WILD - West Village",-74.0063957,40.7345845
"946",945,"11 West 60th St. New York, NY 10023","Italian","Casual Dining","Gabriel's Bar & Restaurant",-73.9828696,40.7693649
